Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant Manager,"Chandigarh, Chandigarh",Full Time,"Operations, Maintenance & Support Department",1 Jul 2023,4.0,5.0,4.0,4.0,4.0,4.0,3.0,Mahindra and Mahindra Ltd is Good company,HR policy should be Equally distributed to all
Area Manager- Sales,Hyderabad,Full Time,Sales Department,2 Sep 2023,4.0,4.0,5.0,3.0,4.0,5.0,4.0,Working culture and Opportunities with learning,Salary when compared to Competition
Deputy Manager,"Mohali, Punjab",Full Time,,6 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Employee welfare,"Nothing , great place"
Assistant Manager,"Zahirabad, Telangana",Full Time,Construction Engineering Department,5 Jul 2023,4.0,2.0,4.0,3.0,5.0,5.0,3.0,"Job security , work culture",Work life balance.
Deputy Manager,Nagpur,Full Time,Production machine shop Department,6 Sep 2023,5.0,5.0,4.0,3.0,4.0,4.0,3.0,Ok ok culture... not so much good ... not so much bad,Salary composition and appraisal process
Assistant Manager,Mohali,Full Time,Stores & Material Management Department,7 Aug 2023,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Job security,Work culture is not as per expected
Deputy Manager Electrical(Machine Shop Maintenance)),"Mohali, Punjab",Full Time,,9 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Working environment, safety culture and many more.",Nothing nothing nothing
Deputy Manager,"Pune, Maharashtra",Full Time,,6 Jul 2023,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Good working culture,Revisit the salary structure
Store Executive   (working remotely),,Full Time,Stores & Material Management Department,2 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Totally planing work,Over time pyemnt not captured
Manager,Hyderabad/Secunderabad,Full Time,SCM & Logistics Department,8 Jul 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good Working Environment,Nothing much
Lead Engineer Manager,Chennai,Full Time,Engineering Department,7 Aug 2023,5.0,4.0,5.0,4.0,5.0,4.0,4.0,"Clear future vision
Collaboration",Nothing
Assistant Area Sales Manager,"Jaipur, Rajasthan",Full Time,Marketing Department,3 Sep 2023,4.0,3.0,4.0,3.0,2.0,3.0,2.0,Boss Driven organization,Boss Driven organization
Manager Engineering Research Development,"Bangalore Rural, Karnataka",Full Time,Engineering & Manufacturing Department,9 Jun 2023,1.0,2.0,2.0,2.0,1.0,1.0,1.0,HR function is ethics less. They are not leaving any stone unturned to trouble employees even ex-employees as well. This is really a shit. Especially the last mile mobility division. They don't know how to handle manpower. HR blindly following some bosses who influence the total organization with their power & position,"No ethics for HR
Trouble to ex employees
No timeline for clearance & exit
Manipulation of Power & position
No employee friendly
The day when you resign you become the enemy for the whole organization
No recognition for good work"
Hr & Admin Manager,Delhi NCR,Full Time,Administration Department,1 Jun 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Mahindra and Mahindra is too good company but one of the  dealer who are in NCR( Shiva  Mahindra) there is very miss management, there is no professional rules, there is no PF esi health policy, they can fire immediately without any notice or particular reason, there is no word to paste in appointment Letter what to write .. hr teamis not presentable how to handle the team, how to talk , they are in attitude all time......Read More",Everything is dislike which is related to employees benefit.. timing issue is very bed .. if any body late atleast 15 to 20 min as per own time they do complete day salary deduction.. i have worked there but only one time get the full salary.. there seniors not support to our jounir team.
Area Sales Manager,"Udaipur, Rajasthan",Full Time,Service Delivery Department,9 Jun 2023,4.0,5.0,3.0,3.0,5.0,3.0,2.0,"Likes -
Government type of job
Easy peasy attitude
Good systems
Permanent job with zero attrition rate","No promotions
Low salary structure (like labour)
No one to hear your grievances
Self narcissistic culture of working in a big brand
Most of the divisions are loss making except auto and tractor division
Expenses right out of your pocket for company work"
Project Manager - ME & Project Management,Pune,Full Time,Engineering Department,4 Mar 2023,3.0,4.0,4.0,2.0,5.0,3.0,2.0,"Good infrastructure provided by the company.
Facilities provided are of good standard.
Work life balance is average.
Training and development is taken care of good.","Very bad senior management. 
Currently the company is not promoting the youngsters that much.
Few has beens senior people demoralize the young employees by not promoting, harassing in order to save their job.
Salary scale is not as per market conditions."
Senior Engineer,"Chengalpattu, Tamil Nadu",Full Time,Engineering Department,8 May 2023,3.0,1.0,5.0,4.0,5.0,2.0,3.0,Lots of work so huge exposure to diffrent things and learning,"The work is so much that it can't be sustained by current workforce, more people are needed because if this people have to sloge day and night, 6-7 days per week [ ya sat and sundays gone]. The work life balance is in ruins."
Assistant Manager,Mumbai,Full Time,Management Department,6 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,3.0,"Hello ,
This is OEM company having great work culture ,co operative staff , give chance to growth professional life ,job security .
5 days working ,we balance professional as well as family life .Overall is Good.",No transportation facility for staff
Deputy Manager Scm,"Nagpur, Maharashtra",Full Time,SCM & Logistics Department,4 Jan 2023,2.0,1.0,1.0,2.0,4.0,1.0,3.0,"Only salary is being paid on time, nothing much to like about.","Terrible culture, zero work life balance no timeline for working hours.
Sundays getting compromised for working to match the production targets.
Even food quality of canteen is not good
Being a buyer you need to unload your own vehicles need to work as labour rather than engineer.
No festival no event celebration
No appreciation events in public
Only work 24X7 even on Sundays, medical emergency, personal leave etc 
They make you work in third shift/ night shift even tough your profile doesn't demand
There is agency appointment to support to Mahindra within their plants but the agency tortures Mahindra employees to full extent irrespective of their position and ranks....Read More"
Test Engineer,Chennai,Contractual,Pharmaceutical & Biotechnology Department,6 Jan 2023,3.0,2.0,3.0,2.0,1.0,3.0,1.0,"Good working environment 
More learning opportunities
Feels good as part of mahindra family","Ignoring work experience over policies
South centric HR policies ( about employees) 
Hard working employee ( who gives valuable inputs) ignored 
Contractual hard working employees 
Ambitious and life getting destroyed over non working company role employees
HR educational policies spoiling  experience people ambitions"
Deputy Manager Quality Assurance,Pune,Full Time,Production & Manufacturing Department,8 Jun 2023,3.0,3.0,3.0,2.0,5.0,2.0,2.0,"Good manufacturing facilities, 
Brand has a good future prospects","The current department I work is in shatters 
Top management is pretty negligent & the appraisals & appreciations are fairly biased."
Deputy Manager,"Mumbai, Maharashtra",Full Time,Construction / Manufacturing Department,5 May 2023,5.0,5.0,4.0,5.0,5.0,4.0,3.0,Alternate Saturday off .....good work culture,"Need to have 5 day week .
Promotions and rating are need to more fair 
Need to start pick and drop facility for employees....
Need to add Sodexo cupouns as salary entity for tax benifit"
Area Sales Manager,"Guwahati, Assam",Full Time,Sales Support & Operations Department,4 May 2023,3.0,4.0,1.0,2.0,3.0,3.0,1.0,"To certain extent Work Life Balance .
Saturday culture is good.
Team is good.","Annual Growth is pathetic.
Facilities are worse.
No proper medical policy.
No benefit for employee of his own brand vehicle.
No Empowerment for petty expenses"
Senior Engineer,"Chennai, Tamil Nadu",Full Time,Engineering & Manufacturing Department,4 Feb 2023,4.0,2.0,5.0,4.0,5.0,5.0,3.0,"1.Diverse work culture.
2.Very good for beginners. Lot of learnings are there.
3. Job security is good
4. Health related support from Management is good. They support in all possible extent for their employees and their family health.","1. Work-life balance is very poor. Management always keeps the manpower in limit manner. This will cause all O band officer to put more time to complete the task. 
2. Promotion and hike system. Pay is good it is average when compared to market. But for achieving this person need to work daily 3hrs extra.
3. No process. Yes there is a process. But due to congested project timelines, process always get skipped. 
4. Manager always paid more in term of percentage. Management mindset is to keep manager at their end. so they can train any operational level engineer easily....Read More"
Design Engineer,Chennai,Full Time,Engineering Department,5 May 2023,4.0,5.0,5.0,3.0,5.0,3.0,3.0,Work life balance depends on you. work pressure is less. plenty of learning opportunities,upper management can be a problem. no pay parity no role parity. GET PGET freshers are sometimes paid more than experienced lateral joiners.
ER&D,"Rudrapur, Uttarakhand",Full Time,Employee Relations Department,2 Apr 2023,4.0,3.0,5.0,3.0,3.0,4.0,4.0,"I wood Like culture & staff and  thank you Mahindra team for give chance for 
this appurchunity .
I am very thankful to Mahindra & Mahindra team.😍","New System!
Because New System Destroy the Old system & culture . And people lost a humanity.
His Work with ego and ect. 
Thank you"
Assistant Manager,"Pune, Maharashtra",Full Time,Construction / Manufacturing Department,1 Nov 2022,4.0,3.0,4.0,3.0,5.0,5.0,3.0,"1)  Approachable Senior Management
2) Learning Opportunity is very vast.
3) Decision making Power even for lower Grades of Employee
4) HIgh level of Ownership at work & freedom to do work.
5) Rewards & Recognition for work & close monitoring of the same for keeping the employees encouraged & motivated","1) Salary Hikes & Promotions are slow.
2) Multiple tasks & roles are assigned to single person at a time which tends the individual to stretch them to meet the deadlines."
Senior Manager,Mumbai,Full Time,Strategic Management Department,5 Mar 2023,4.0,4.0,3.0,2.0,5.0,4.0,2.0,"HR processes well defined
Work culture is good","Top management level is very heavy. Very difficult to get promotion and move up the ladder
Life of all new businesses within Mahindra is very small. Businesses take birth and die within 3 to 4 years. Only Tractor and Automotive divisions are the real bread winners.. All other experiments are failing"
Sales Girl,"Gurgaon/Gurugram, Haryana",Contractual,After Sales Service & Repair Department,0 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It is a wonderful  experience A company with vision and humancentric where you have plenty of opportunities  to grow i spent my life time there and enjoyed it thoughly,I can't no answer for the dislike working at Mahindra
Product Manager,"Gaya , Bihar",Contractual,Retail & B2C Sales Department,9 Jun 2023,2.0,2.0,1.0,2.0,3.0,3.0,4.0,Mahindra and Mahindra Ltd is good it's automotive industry too much hike,We have to dislike of Mahindra because total number of dealership in Mahindra automobile company this is not good for staffing 👍
Engineer,Nashik,Full Time,Engineering Department,8 Jun 2023,1.0,2.0,1.0,1.0,3.0,1.0,1.0,Always double loaded,"No growth,no sallary,management never care about employee, bad selfish mangers.no matter how much you work plant always in loss"
Quality Engineer,"Chengalpattu, Tamil Nadu",Full Time,Production Department,7 May 2023,5.0,3.0,4.0,2.0,1.0,3.0,2.0,Everyday one new knowledge💯📖📚📝,"Employ got good salary they food rate is very low, but other contracts person food rate more then 15 t0 20% high, that's only I hate very much."
Premium Sales Consultant,"Kanpur, Uttar Pradesh",Full Time,Retail & B2C Sales Department,1 May 2023,5.0,4.0,5.0,4.0,5.0,5.0,3.0,"Mahindra having all segments of products durable & security purpouse, all features & stylish looks. So I am happy to sale it.","Salery package very low, product unavailability long waiting and customers unsetisfaction so here very challenging ."
Assistant Manager,"Chennai, Tamil Nadu",Full Time,Research & Development Department,1 Jun 2023,4.0,3.0,3.0,3.0,4.0,5.0,1.0,Organization was awesome,"Only one thing that I don't want to spell it out, but people were using their rank and thinks that they are the god with supreme power"
Team Leader 2,"Chennai, Tamil Nadu",Full Time,Engineering & Manufacturing Department,9 Jun 2023,4.0,2.0,4.0,3.0,5.0,4.0,3.0,Mahindra and Mahindra organisation is so good it's a learning platform i have learn here so much here,Work life balance is majore issues not a time for spending with families.
Senior Lead Engineer- Product Design,"Chennai, Tamil Nadu",Full Time,Engineering Department,1 Jan 2023,4.0,4.0,4.0,4.0,5.0,4.0,4.0,"The type of work Mahindra is doing fantastic, mostly work on innovative technology and future projects. They have many projects for 4 to 5 years. The work culture is also good.",Internal Processes sometime changes very frequently in work. Not clear direction or ambiguity that takes lot of time to make decisions. Sudden changes in timelines.
Quality Supervisor,"Mumbai, Maharashtra",Contractual,Production & Manufacturing Department,5 May 2023,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"Working at Mahindra & Mahindra, i could learn many more things which small scale company can't. I had improved my Skills & Mahindra & Mahindra had given me Manu opportunities.",No
Buyer Shift Incharge,"Jaipur, Rajasthan",Full Time,Procurement & Purchase Department,3 Apr 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Working Culture with Full freedom makes a working atmosphere wonderful and very supportive seniors and juniors are there who gives more strength.,there us nothing to dislike except working days which is 6 days
Senior Engineer,"Chennai, Tamil Nadu",Full Time,Engineering & Manufacturing Department,8 Apr 2023,3.0,3.0,4.0,2.0,4.0,3.0,3.0,Learning opportunities,"Slow salary growth in recent days despite of good sales of vehicles in the market.
Other benefits than salary are very poor ex. Canteen food, health insurance etc"
Assistant Manager,"Mumbai Suburban, Maharashtra",Full Time,Management Department,6 May 2023,1.0,1.0,3.0,1.0,3.0,3.0,1.0,"Canteen facility
Flexible timing
2 Saturday/month and All Sunday Off","No Salary hike
No Promotion
Management not proper
No work-life balance
No Appreciation"
Operator Engineers Trainee (oet),"Nagpur, Maharashtra",Contractual,Engineering Department,7 Mar 2023,4.0,3.0,3.0,3.0,2.0,3.0,2.0,"All work together to make best quality & defects free product for coustomer .
You can learn various jobs like Lean manufacturing , 7QC TOOLS , 5S and many more .",Monopoly of permanant workers . As a DET & OET you just have to perform the given work . Safety of workers taking casually for DALET AND OET .
Team Leader-2,"Chennai, Tamil Nadu",Full Time,Engineering & Manufacturing Department,3 Jun 2023,5.0,4.0,5.0,3.0,5.0,5.0,3.0,Workplace ambience is at its best. Employee safety is on a high level.,"Poor salary growth, long gap in-between promotions"
Junior Associate Engineer,Mohali,Full Time,Engineering Department,8 May 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,"this is my first company i like to work this company 
this company bulid my work skills",i dont like this company salary system
Cae Engineer,Chennai,Full Time,Engineering & Manufacturing Department,2 May 2023,3.0,2.0,3.0,2.0,5.0,2.0,1.0,Chance to get in depth product knowledge and hands on training,"Culture is very poor. Heavily stressing, no manpower resource distribution and poor promotion."
Assistant Manager Maintenance,"Jaipur, Rajasthan",Full Time,"Operations, Maintenance & Support Department",5 Apr 2023,1.0,1.0,1.0,5.0,5.0,1.0,1.0,You can explore anything if your boss's support,"1.commitment against target is unceasing full.
2.complete organization stature bad 
3.no reporties below manager
4.unskilled people"
Sales Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Enterprise & B2B Sales Department,5 Jan 2023,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Mahindra trucks is a growing organization so you get chance to explore yourself. Every sale you make is from the scratch so organisation asks for innovation . Work life balance is good as in all Mahindra companies,Learning and development is one area where work can be done
Diploma Trainee Engineer,Nagpur,Intern,Engineering Department,7 Jan 2023,4.0,3.0,5.0,2.0,3.0,4.0,1.0,"I have like to working with my team !  I would like to work target and  the management team support good , also 5s management like etc.",When we work at our station then we face many problem like Maintainace issue it’s a major problem face daily. Beacause working machine are old and Maintance more but we told to replace the machine but everyone ignore that so we can’t do it .
Assistant Manager,"Bengaluru/Bangalore, Karnataka",Full Time,System Integration & Architecture  Department,5 Jun 2023,4.0,4.0,5.0,5.0,5.0,5.0,4.0,Work life at Mahindra is so beautiful and seniors are very much helpful at any point of time...,No dislikes
Technical Engineer,"Patna, Bihar",Full Time,Engineering Department,4 May 2023,5.0,5.0,5.0,3.0,3.0,5.0,4.0,"Company culture , seniors behaviour , technology ..","Working at dealersip basis , working with customer satisfactio is so high , but salary is not good for batter life ."
Deputy Manager,"Kolkata, West Bengal",Full Time,Enterprise & B2B Sales Department,9 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice organisation to work and grow.,Nothing.
"Software Testing ,Test Engineer.",Banglore,Full Time,Quality Assurance and Testing Department,7 Apr 2023,4.0,5.0,5.0,3.0,5.0,4.0,1.0,"i have worked 2+ experience i happy to worked Mahindra and Mahindra LTD, they given good employment skills, knowledge, that i have great experiences.","i have to be give employee sufficient salary,"
Team Leader,Pune,Full Time,"Operations, Maintenance & Support Department",5 Sep 2023,5.0,5.0,4.0,4.0,4.0,4.0,4.0,Its was good,It's was good
"Deputy Manager ( Electric Vehicle, Product Development, Supply Chain)","Bengaluru/Bangalore, Karnataka",Full Time,Management Department,8 Jun 2023,3.0,3.0,4.0,2.0,4.0,3.0,2.0,"As OEM, good company for learning. Multiple project.","Dynamic nature, No Growth, No Appreciation for work, Less Hike."
Brand Manager,Mumbai,Full Time,Marketing Department,3 Mar 2023,3.0,5.0,4.0,4.0,4.0,2.0,3.0,Friendly environment. Guidance given of how to perform to the optimum levels.,Extremely lethargic and slow system of tons of approvals. Poor allocation of resources. Decisions rarely taken on time.
Team Leader,"Nashik, Maharashtra",Full Time,Powertrain devlopment center  Department,4 Jun 2023,4.0,4.0,4.0,3.0,5.0,5.0,3.0,Supportive teammates. work culture is very good,"Policies are not clear for diploma candidate, very low promotional opportunities."
Tax Compliance Officer,Hyderabad,Full Time,Taxation Department,7 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,Mahindra and Mahindra Limited is very ethical organisation great to working in this company,Recognition
Dy. Manager,Chakan,Full Time,Engineering Department,7 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Freedom to think , similarity in senior and junior","Slow in growth.., educational facility , landy a small work due to unwanted process."
Business Associate,"Vijayawada, Andhra Pradesh",Full Time,Business Intelligence & Analytics Department,1 May 2023,5.0,5.0,3.0,4.0,4.0,3.0,3.0,"Over all good...2 days before salary credited,apprisals good.","There is not proper communication,on some"
Deputy Manager,"Mumbai, Maharashtra",Full Time,Accounting & Taxation Department,9 May 2023,3.0,1.0,4.0,2.0,5.0,2.0,2.0,Job security is highly appreciated.and new learning,TOO MUCH WORK PRESSURE.LOW SALARY GROWTH
Assistant Manager,"Pune, Maharashtra",Full Time,"Operations, Maintenance & Support Department",6 Sep 2023,3.0,1.0,4.0,1.0,5.0,4.0,1.0,Job security,"Appraisal not basis on skill and work.
It's depend on how you close to your boss"
Computer Operator   (working remotely),,Part Time,General Insurance Department,1 Aug 2023,4.0,5.0,5.0,5.0,5.0,5.0,5.0,I like mahinder thar.,No it's not possible to dislike.
Sales Manager,"Ranchi,",Full Time,Sales Support & Operations Department,7 Jun 2023,3.0,2.0,4.0,2.0,2.0,5.0,2.0,"No, i am naw in car porate two wheeler company, thanks","I spend allmost 9 years in Mahindra dealership family , 9 years back i joining manager and today as same , no salary increment, but I learnt and I also developed myself."
Deputy Manager,"Nagpur, Maharashtra",Full Time,Production & Manufacturing Department,7 Jun 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Team Bonding, Senior Support, Training Skill Development",Nothing
Head Institutional And Government Business,Pune,Full Time,BD / Pre Sales Department,3 Jun 2023,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Giving opportunity based on skill than qualification,Culture is now more of pleasing boss than development of business
Office Executive   (working remotely),,Part Time,Non Voice Department,5 Aug 2023,5.0,1.0,5.0,5.0,5.0,1.0,5.0,I like you,I have do not dislike
Mis Analyst,"Shahdol, Madhya Pradesh",Full Time,Back Office Department,9 Jun 2023,2.0,1.0,2.0,1.0,2.0,1.0,1.0,Improve skills,"Working culture very poor
Without information Salary Diducted
No leave Given by Company'"
Collection Associate,Punchkula,Full Time,Other Department,1 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good experience in this organization,No dislikes
Team Lead And Incharge,"Jaipur, Rajasthan",Full Time,Engineering Department,1 Mar 2023,3.0,2.0,4.0,2.0,2.0,2.0,2.0,I never sujjest Tractore Plant working any engineering students.,Sallery not increasing and job and designation not fixed culture very bad officers behaviour very poor.
Assistant Manager (validation),"Bangalore Rural, Karnataka",Full Time,"Operations, Maintenance & Support Department",8 Jun 2023,2.0,2.0,1.0,1.0,3.0,1.0,1.0,Job security,Salary is very low and no promotion for First 2 years
Senior Engineer,Chennai,Full Time,Engineering Department,4 Sep 2023,4.0,3.0,5.0,4.0,5.0,5.0,3.0,Exposure & learning is the best at Mahindra,Salary hike & promotions should be improved
Assistant Manager,Pune,Full Time,Business Process Quality Department,9 May 2023,4.0,3.0,3.0,2.0,5.0,4.0,2.0,Adopting new technology. Freedom for new trials and Learning .,Work life balance and salary rise.
2d Flash Animator,"Bengaluru/Bangalore, Karnataka",Full Time,Animation / Effects Department,4 Sep 2023,4.0,4.0,4.0,5.0,5.0,5.0,5.0,This is an Indian company,no
State Head Hr,"Mangaluru, Karnataka",Full Time,HR Operations Department,8 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Strong rooted culture and employee friendly policies,There is no flexibility in work locations
Calibration Engineer,Chennai,Full Time,Engineering & Manufacturing Department,7 May 2023,5.0,4.0,5.0,4.0,4.0,5.0,3.0,"Office attaining good
Improve knowledge and language skills
Improve calibration knowledge",Nothing.
Lead Engineer,Chennai,Full Time,Engineering & Manufacturing Department,9 May 2023,3.0,1.0,3.0,3.0,3.0,2.0,3.0,Learning Organization,"Very poor Work Life balance. 
Too much of politics"
Senior Manager,"Nashik, Maharashtra",Full Time,Operations Department,2 Sep 2023,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Likes good,Not much all okay
Senior Powertrain Calibration And Data Analysis Engineer,"Chengalpattu, Tamil Nadu",Full Time,Research and Development  Department,4 Nov 2022,3.0,2.0,3.0,3.0,4.0,2.0,2.0,Freedoms to try new things but everything depends on your boss.,"The company is mostly people oriented and not process oriented. This makes people stretch to meet unnecessary expectations.
Appraisal process though they say is transparent, it is heavily biased and is purely based on recommendation of managers and not based on your ability.
There is no equal opportunity provided."
Deputy Manager,Pune,Full Time,Procurement & Purchase Department,9 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Time flexibility,  Training",Some policies need to be revised
Automobile Engineer,"Rudrapur, Uttarakhand",Full Time,Engineering Department,8 Jun 2023,5.0,5.0,5.0,1.0,1.0,5.0,5.0,Best company  Best Quality a product,Salary no increase so dislike
Assistant Engineer,Mohali,Full Time,Machine shop Department,0 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes very nice,No never
Mis Executive,"Pune, Maharashtra",Full Time,SCM & Logistics Department,6 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good Working Environment, Knowledgeable Peoples, Training, Timely Policy Updation, New IT Implementation, Mahindra one is biggest Company of India, All Products Manufacturers By Mahindra.",Currently I don't have any Dislikes of Company but Mahindra company ethics Is better than others
Deputy Manager   (working remotely),,Full Time,Production & Manufacturing Department,3 Sep 2023,4.0,4.0,2.0,3.0,4.0,3.0,2.0,"Job security, flexible timing",Carrier growth total based on relationships with hod.
Deputy Manager,Pune,Full Time,"Operations, Maintenance & Support Department",8 Aug 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Likes a lot,No dislikes at all
Secretary To NSH,"Mumbai, Maharashtra",Full Time,Administration Department,4 May 2023,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Company is doing good. So there is a job security.,"No growth, salary increments are limited."
Team Leader,"Haridwar, Uttarakhand",Full Time,Production & Manufacturing Department,8 Jun 2023,5.0,5.0,5.0,3.0,5.0,3.0,3.0,Learning points of it really Good,Increment is very poor.
Senior Territory Manager,"Visakhapatnam, Andhra Pradesh",Full Time,Marketing Department,2 Sep 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Iam very happy working in mahindra
its a good company",Pramotions are not giving
Deputy Manager,Pune,Full Time,Production & Manufacturing Department,3 Aug 2023,4.0,4.0,5.0,4.0,5.0,5.0,3.0,Employee policies are good design,Good organization for working
Assistant Area Manager,"Mohali, Punjab",Full Time,Sales Support & Operations Department,6 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing bad for company,Great Brand
Deputy Manager,"Kolkata, West Bengal",Full Time,Back Office Department,1 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing at all,Growing Organization
Assistant Manager,"Lucknow, Uttar Pradesh",Full Time,Legal Operations Department,2 Aug 2023,5.0,4.0,5.0,4.0,5.0,4.0,4.0,"Nothing, everything is ok.",You can apply for Internal Job postings throughout the sector after one year and without approval from Reporting manager we can get transferred if we gets selected
Deputy Manager,"Zahirabad, Telangana",Full Time,Production & Manufacturing Department,0 Dec 2022,4.0,3.0,2.0,3.0,3.0,2.0,2.0,Worst employee and Parental Health Insurance policy compared with other OEMs,Only salary part
Head - OSS,"Meerut, Uttar Pradesh",Full Time,Operations Support Department,1 May 2023,1.0,2.0,1.0,4.0,2.0,1.0,2.0,"Office politics, your own manager start cutting your feets, internally as well as externally",There is freedom to work. Least beurocratic environment
Deputy General Manager Quality,Pune,Full Time,Business Process Quality Department,7 May 2023,4.0,5.0,2.0,3.0,4.0,4.0,5.0,Monitory benefit or salary rises are not inline with market,One of the great place to work
Manager,"Pune, Maharashtra",Full Time,Engineering & Manufacturing Department,7 Jun 2023,5.0,5.0,4.0,3.0,5.0,5.0,3.0,Average growth,"1. Recognition & Rewards
2. Employee Benefits
3. Work life balance"
Assistant Manager,Mumbai,Full Time,"Operations, Maintenance & Support Department",7 Apr 2023,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1. Compensation is below market standard,Yes
Mechanic,"Mumbai, Maharashtra",Full Time,Engineering Department,1 Aug 2023,3.0,3.0,3.0,3.0,4.0,5.0,2.0,It's only in the evening that I also told in the past,
Quality Checking,"Nagpur, Maharashtra",Full Time,Quality Assurance and Testing Department,7 Jun 2023,5.0,4.0,5.0,3.0,5.0,5.0,4.0,"Khowlage of all export tractors. Like Musa, Brazil, Africa, Australia, maxico",Salery
Litigation Manager,"Chengalpattu, Tamil Nadu",Full Time,Legal Operations Department,9 May 2023,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Happy to say becz freshers we are giving more apportunity,Office environment is not like
Junior Associate Engineer,Mohali,Full Time,Production & Manufacturing Department,1 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good environment for work,Food quality not good of canteen
Deputy Manager,Pune,Full Time,Engineering Department,9 Jun 2023,4.0,3.0,5.0,4.0,5.0,4.0,4.0,It's like work with the Brand....,Too much work load.
Senior Design Engineer,"Rajkot, Gujarat",Full Time,Engineering & Manufacturing Department,1 Apr 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Work environment is very nice.
Awarding and recognition is also very good.",Medical insurance for family is not provided.
Territory Manager,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,1 Aug 2023,3.0,3.0,3.0,4.0,3.0,4.0,3.0,Good,Some Managers are not good
Validation Engineer,"Hyderabad/Secunderabad, Telangana",Full Time,Quality Assurance and Testing Department,0 May 2023,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Every get to respect every person,Nothing dislike the working at Mahendra and Mahendra
Neem Trainee,"Rudrapur, Uttarakhand",Full Time,Quality Assurance and Testing Department,8 Jun 2023,2.0,1.0,4.0,3.0,4.0,5.0,2.0,My name is Jeet pal singh from aonla I have completed diploma in mechanical engineeri,No
Manager-sales,"Chennai, Tamil Nadu",Full Time,Retail & B2C Sales Department,8 Jan 2023,4.0,3.0,4.0,3.0,4.0,3.0,3.0,Freedom and flexibility at work ...let's you experiment and try new way of working,"Health policy is very disappointing ( parents not covered)
Saturday working (though policy says Saturday holiday)
Budget constraints ( in cases where needed)
Not very process oriented"
Safety Officer,Pune,Full Time,Occupational Health & Safety Department,6 Jun 2023,5.0,4.0,5.0,5.0,5.0,3.0,4.0,Good working environment.,Need  to support management and  metting with lower employee
Senior Design Engineer,Chennai,Full Time,Engineering Department,0 May 2023,1.0,2.0,1.0,1.0,3.0,1.0,1.0,nothing to say,Management Need to standardize salary based on Experience.
Lead Design Engineer,Chennai,Full Time,Engineering & Manufacturing Department,8 May 2023,4.0,3.0,4.0,4.0,5.0,4.0,3.0,Complete responsibility is given on project delivery,Too much work..
Automobile Technician,Mumbai,Full Time,Sound / Light / Technical Support Department,2 Jun 2023,1.0,5.0,5.0,5.0,5.0,5.0,5.0,My favourite Mahindra and Mahindra working,No problem
Validation Engineer,Nashik,Full Time,Engineering & Manufacturing Department,0 Feb 2023,3.0,2.0,2.0,4.0,3.0,1.0,2.0,Good place to enrich your self variety of experience lots of work opportunities and learning,Work life balance is good if you know to manage and become a good person in people's books
Manager,Nashik,Full Time,Engineering & Manufacturing Department,0 May 2023,5.0,5.0,3.0,4.0,5.0,5.0,5.0,"Job security
Facilities in Mahindra",Nothing is dislike in Mahindra
