Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Senior Engineer,Noida,,"Operations, Maintenance & Support Department",7 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Need to improve.,The policy is not good in long term for simple employees in any manner....
Manager,Kanpur,,,5 Apr 2022,3.0,4.0,3.0,2.0,4.0,3.0,4.0,I don't want to continue my job with havells due to no chances to growing the career in that company because there are relationship and back of any senior employee is necessary to developing the career....,Yes I was very happy this job..
Documentation In Account Deptt.,"Sahibabad Industrial Area,",,Accounting & Taxation Department,6 Nov 2020,4.0,4.0,3.0,3.0,3.0,3.0,3.0,Life balance not good.,"work satisfaction, job security"
Sales Executive,"Azamgarh, Uttar Pradesh",,,2 Jan 2023,3.0,2.0,4.0,3.0,3.0,1.0,1.0,Low salary/benefits as per market standards,All is good
Area Manager,Noida,,Enterprise & B2B Sales Department,5 Aug 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Good,
Sales Officer - Rso,Noida,,Retail & B2C Sales Department,7 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Graduate Apprentice Trainee,Noida,Full Time,,0 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good management,Lock down period my company provide in employee salary 👍👍
Sales Executive,Nandhanam,,Sales & Marketing Department,6 Feb 2021,4.0,4.0,3.0,3.0,4.0,2.0,3.0,Service,Havells is good compny
Apprentice,Guwahati,,F&B Service Department,5 Apr 2021,2.0,1.0,4.0,2.0,3.0,2.0,3.0,Good work environment and teams.teammatrs are supportive.good comapny policy,All is well is the only line for Havells India Ltd. Good Work environment & culture. Teammates are supportive and the Seniors are very Good.
Senior Executive,Trivandrum,,Enterprise & B2B Sales Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work culture,No dislike
Manager,Himachal Pradesh,,Retail & B2C Sales Department,2 Dec 2020,5.0,4.0,3.0,4.0,4.0,4.0,4.0,Just want to come again...,Nothing
Marketing Executive,Ludhiana,,Marketing Department,8 Jan 2022,5.0,4.0,5.0,5.0,5.0,4.0,5.0,Havells is tha very good company,Good work
Sales Executive,Ranchi,,,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary is less,Great place  of  work
Rural Sales Officer,Kolkata,,Enterprise & B2B Sales Department,1 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,HR Policy,
Sales Executive,Richmond Circle,,Sales executive Department,7 Mar 2021,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,
Lab Technician,Noida,,Research & Development Department,2 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Senior Sales Executive,Ahmedabad,Full Time,,9 Apr 2021,5.0,3.0,4.0,4.0,4.0,3.0,4.0,Great place for experience person.,food is really good
Sales Officer,Noida,Full Time,,4 Nov 2021,4.0,5.0,3.0,4.0,4.0,5.0,5.0,very casual culture,"Good work environment and culture.
There is a huge cafeteria and gaming arcade for cilling.Company policies are good , appraisals are fair and they give good salary hike and bonus every year."
Deputy Manager,,Full Time,,0 Sep 2019,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No issue any thing,Ome of the best Working culture & supportive professional staffs
Counter Sales,Kanpur,,,9 Sep 2020,5.0,1.0,1.0,1.0,1.0,1.0,2.0,One of the best employer to give your best,Nothing
Executive,Raipur,,,1 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,✌👌,👌
Product Manager,Kolkata,,BD / Pre Sales Department,0 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Training,Daily Travelling
Assistant Manager,Noida,,SCM & Logistics Department,1 Apr 2021,5.0,5.0,4.0,5.0,4.0,5.0,5.0,just good indian compney,Good work and also environment and culture I am safe here from covid-19 the teammates are supporting me company policies or good and also provide food and good salary and bonus everything
Rural Sales Officer,Rajkot,,,5 May 2021,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,
Senior Production Engineer,Delhi NCR,,"Operations, Maintenance & Support Department",3 Dec 2020,5.0,2.0,5.0,4.0,5.0,5.0,5.0,,
CNC EDM Oprater,New Delhi,,"Operations, Maintenance & Support Department",4 Nov 2020,4.0,5.0,5.0,4.0,4.0,4.0,3.0,,
,,,,,,1.0,5.0,3.0,5.0,5.0,5.0,,
Engineer,Neemrana,Full Time,,3 Mar 2021,5.0,5.0,4.0,3.0,5.0,4.0,5.0,Good work environment and culture.,No excuse
Quality Engineer,New Delhi,Full Time,,3 Apr 2021,5.0,4.0,4.0,5.0,5.0,3.0,5.0,"Colleagues are supportive, and good working environment.",Horrible
Senior Brand Executive,Lucknow,,Corporate Communication Department,5 Jan 2021,4.0,3.0,3.0,2.0,2.0,3.0,1.0,Salary deduction in helpful time,Store
Mahendra Singh,Faridabad,,Construction Engineering Department,8 May 2021,5.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing is good,seniors 👎👎👎👎
Isp,New Delhi,,Isp Department,0 Apr 2021,2.0,3.0,3.0,3.0,1.0,3.0,1.0,Its Good,Traveling And Work Load
Sales Officer,Bhpal,,Retail & B2C Sales Department,2 Apr 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Average,It’s very helpful
Senior Executive Commercial Account,Surat,,Accounting & Taxation Department,2 May 2021,5.0,1.0,4.0,3.0,4.0,3.0,4.0,Overall company has good reputation due to its good deeds.,
Team Leader,Hyderabad/Secunderabad,,Retail Store Operations Department,3 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Service Coordinator,Alwar,,Construction Engineering Department,3 May 2021,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,
Deputy Manager Sales,,,,1 May 2019,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,
,,,,,,4.0,4.0,4.0,4.0,3.0,3.0,,
Assistant Manager,Ranchi,Full Time,BD / Pre Sales Department,2 May 2021,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Great place to work in each and every Parameters,Havalls
Assurance Assistant,Alwar,Full Time,,1 Mar 2021,1.0,4.0,2.0,4.0,2.0,1.0,4.0,Hindi,OVER ALL  BETTER  IN COMPARISON TO  OTHER  COMPANIES
Isd,PALWAL,,,5 Sep 2020,5.0,5.0,5.0,5.0,5.0,2.0,3.0,COMPANY IS NOT WORKING   OVER BRAND RECOGNITION ( ADVERTISEMENT),Nothing
Sales Executive,Lucknow,,Retail & B2C Sales Department,8 May 2021,4.0,4.0,4.0,4.0,1.0,1.0,1.0,Very good,😀
Lighting Designer,Vijayawada,,Engineering & Manufacturing Department,0 Mar 2021,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Nothing,Confused Management
Product Head,Nagpur,,,2 Feb 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Company culture and policies,Norhing
Deputy Manager,Tirupati,,Enterprise & B2B Sales Department,6 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Learning and experience of Multiple products and division on one platform,"Less career opportunities, complex hierarchy,multiple reporting,"
Rural Area Head Manager,Bhopal,,Accounting & Taxation Department,7 Mar 2021,3.0,1.0,2.0,1.0,3.0,1.0,1.0,Apraisals is bad but they give good nd bettr salery..,Company make good way to
Store Executive,Haridwar,,,1 Nov 2020,4.0,3.0,3.0,4.0,2.0,3.0,3.0,They are not work as like a team.,
Electrician,Haridwar Uttarakhand,,"Operations, Maintenance & Support Department",4 Dec 2020,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,
Assistant Manager,Vijayawada,Full Time,,0 Aug 2020,4.0,4.0,2.0,2.0,1.0,2.0,1.0,"Not taking care of employee health,only sales  pressuring dealers","Products head based company, selfish, partiality, high politic , no team work, bossisum."
Branch Commercial Manager,Kolkata,,Finance & Accounts Department,2 Dec 2020,5.0,4.0,4.0,5.0,4.0,4.0,4.0,Company policies,Clear guideline
Deputy Manager,Visakhapatnam,,Enterprise & B2B Sales Department,8 Aug 2020,4.0,4.0,4.0,5.0,3.0,4.0,4.0,Very good support giving company in terms of salary and claims.,"Mid management is very poor.
They are not thinking about company."
Design Assistant Manager,Neemrana,,Engineering & Manufacturing Department,2 May 2021,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Work culture,Good work environment and culture. Teammates are supportive.
Design Engineer,NOIDA,,Engineering & Manufacturing Department,8 Sep 2020,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,Only politics and buttering.
General Manager,Kolkata,,Top Management Department,7 May 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Management,",Growth
Rural Sales Officer,Jabalpur,,Enterprise & B2B Sales Department,2 May 2021,4.0,3.0,3.0,3.0,3.0,3.0,1.0,Its a very place to work but there no security.,"Job security, politics, salary/appraisal, work-life balance."
Acounts,Neemrana,,Accounting & Taxation Department,1 May 2021,3.0,2.0,5.0,2.0,1.0,3.0,5.0,Hello sir m doing a job in Havells india ltd work culture are good management are good but company policies are very poor and not acceptable and no job security,"now I am working in almost 2 year but now this condition company also stand with me. I am very proudly say that I am havells employ.
thanku."
Sales Promoter,BHADURGADH,,South haryana Department,3 Aug 2021,4.0,3.0,4.0,3.0,3.0,3.0,2.0,Nothing,
Team Leader,Pune,,Software Development Department,4 Aug 2020,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,
Project Manager,LUDHIANA,,BD / Pre Sales Department,6 May 2020,4.0,4.0,3.0,4.0,3.0,3.0,3.0,The company is one of the biggest player FMEG sector. offering complete electrical solutions in domestic & industrial sector. the company is open to innovation and readily adopts latest technology.,Internal Politics and internal competition which make employee thinking to self achievements of short term benefits rather trying to achieve collective goals as team works  in betterment of company.
Manager Sales & Marketing,DEHRADUN,,BD / Pre Sales Department,9 Apr 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Good policy and excellent cultural,Nice place to work
Design Engineer,Pune,,Engineering & Manufacturing Department,8 Oct 2021,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Highly Process Oriented,"No Salary deduction, no lay off, one of the best increments in electrical industries."
Deputy Manager-sales,Noida,,,8 Jul 2020,4.0,3.0,3.0,5.0,4.0,4.0,3.0,"There is lot of internal politics, growth opportunity is less.",Have India ltd.has god policies and better management
Assistant Engineer,Baddi Himachal Pradesh,,,5 Dec 2020,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Salary range decrease,Opreater
Reach Truck Operator,Ghaziabad,,Operator  Department,2 Mar 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Salary Not comfertable,Culture and fundamental things
Engineer,"Una, Himachal Pradesh",,,7 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not issue,Very good experience & company policies is also very good
Training Production Engineer,Haridwar,,,7 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Nothing
All are good",One of the worst company
Graduate Engineer Trainee,Neemrana,,Supplier Quality Department,2 Jan 2021,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Work- Life balance,Abc
Assistant Manager Operations,Faridabad,,Engineering & Manufacturing Department,2 Mar 2021,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,
Sales Executive,Haryana,Intern,Retail & B2C Sales Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice employers and nice senior s good company,👌👌😀
Dy Manager Molding Production,Baddi,,Accounting & Taxation Department,0 May 2022,3.0,2.0,3.0,4.0,2.0,1.0,3.0,No working culture only ....culture..,Company culture
Intern,Bengaluru,,,0 May 2021,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Management doest not see issues,Yes
Retail Sales Officer,Guwahati,,,4 Dec 2020,5.0,4.0,5.0,4.0,4.0,5.0,4.0,"I enjoyed working at Havells Company.  I worked with them for 3 years.  I got to learn a lot.  The best here is Mr. Sanjeev Saini, who made the path of my life easier and Mr. Paliwal who will work for the progress of his life if any human being works in the A lot of good learning .  If you work in Havells Company, you will feel like working in a family.",There is nothing that can be disliked in Havells
Extruder Operator,Satna,,Production Department,8 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment & culture. Teammates are supportive & the management is transparent.,"Good Work Environment 
Great place to work"
Sales Executive,Faridabad,,Aqua Department,2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Employe care
Manager,Karnataka,,,7 Dec 2020,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Neglect  old employees,Yes
Deputy Manager,Hyderabad,,Enterprise & B2B Sales Department,2 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes career growth  good experience of gain for havells learn,
Senior Manager,Dehradun,,Sales & Marketing Department,0 Feb 2021,5.0,4.0,5.0,5.0,3.0,4.0,3.0,,
Electrical Engineer,Faridabad,,,8 Jun 2021,3.0,2.0,4.0,4.0,2.0,2.0,2.0,,
Rural Sales Officer,Jabalpur,Full Time,,1 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,3.0,All good in this organisation,Not yet
Assistant Engineer,Baddi,,,1 Sep 2020,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Havells so nice work place and worry about every employee,Nothing
Mechanical Engineer,Alwar,,,9 Dec 2020,3.0,4.0,3.0,4.0,5.0,2.0,4.0,People really get along very well once you are in the workplace. Teams are supportive based upon your humility,"The work ethic is really bad. Not ideal for you to withhold a good conscience while working, people are very associative so much to the extent that they form packs among each others and leads to politics. Even the upper management is caught up in this charm. Ignorant and lethargic people are filled up to the brim. There are very fewpeople who does an honest work for the day and can sleep in peace....Read More"
Senior Manager,"Hyderabad/Secunderabad, Telangana",,Enterprise & B2B Sales Department,0 May 2023,3.0,2.0,4.0,5.0,1.0,1.0,2.0,Systems are implemented at micro level,Work culture and internal politics
Water Purifier Engineer,Raebareli,,Accounting & Taxation Department,4 Jan 2021,4.0,4.0,4.0,4.0,3.0,4.0,3.0,"I did not support the company ,",Havells India Ltd is a good company for employee but some peaple cant deserve to working with HIL. Good working atmosphere and the owner is brilliant i im salute to him and thankfull to guve the apportunity to working with HIL.
Senior Executive,Noida,,SCM & Logistics Department,6 Jul 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Some employees are not good for his or him working or for company future or business.,good
Executive,Gurgaon,,Computer Department,9 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,It's good to be a part of the havells company. Their work culture is good. There are many opportunities for growth and learning.
Service Engineer,Noida,,,8 Jan 2022,4.0,4.0,4.0,4.0,3.0,4.0,4.0,There is no security of the job. That is what I dislike the most.,Management
Sales Representative,Kanpur Nagar,,Enterprise & B2B Sales Department,5 May 2022,5.0,4.0,5.0,5.0,3.0,3.0,3.0,No job security,Good work environmemt and culture. Teammates are supportive and the management is transarent.
Sales Executive,Bhavnagar,,,5 Jul 2020,5.0,5.0,5.0,5.0,4.0,5.0,4.0,No,
Research Development Engineer,Neemrana,,Software Development Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work. Enhance our skill,No any word for dislike this industry all the people are very friendly and supportive
Assistant Manager,Hyderabad,,,4 Dec 2020,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Good experience,Verry good company
Rso,Rewa,,Enterprise & B2B Sales Department,9 Sep 2020,3.0,3.0,4.0,4.0,3.0,3.0,4.0,Good cultures in company,Excellent workplace to performances  and growth
Deputy Manager Accouts,Noida,,Accounting & Taxation Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Unexpected transfers,"Job security, company policies"
Quality Engineer,Greater Noida,,Production & Manufacturing Department,5 Oct 2020,4.0,4.0,4.0,2.0,4.0,5.0,5.0,I don't like any thing,"Havells is a biggest company in the world , but Havells senior employees not good not satisfied"
Sales & Marketing,Amravati,,,2 Apr 2021,5.0,5.0,5.0,2.0,5.0,5.0,5.0,Confusing management senior,Teammates are supportive they give good hike salary bonus every year
Water Purifier Engineer,Lucknow,,Accounting & Taxation Department,1 Aug 2021,3.0,4.0,3.0,4.0,2.0,2.0,2.0,Targets,Yes
Jammu,Jammu,,Accounting & Taxation Department,8 Sep 2020,4.0,4.0,4.0,4.0,3.0,4.0,4.0,He is the best,"Plz provide hand sanitizer, gloves, & Insurance policies"
Spot Welder,Rajashtan,,Weld Shop Department,2 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I like, all work",
Sales Executive,Nashik,,Lloyd  Department,9 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sap Is Retail Consultant,Chhindwara,Full Time,,3 Jul 2020,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"Full job security.and good work culture .
Nice managment and supporting team.😊",There working environment
Training Appreciate Engineer,Baddi,Full Time,Accounting & Taxation Department,9 Mar 2019,3.0,2.0,3.0,4.0,4.0,2.0,3.0,Nothing,Technician works jobs
Electrical Technician,Uttar Pradesh,Full Time,Gorakhpur Department,8 Nov 2020,2.0,3.0,3.0,2.0,3.0,1.0,2.0,Technician,There is nothing to like. Worst environment to work.
Service Desk Coordinator,Noida,,,8 Jul 2020,1.0,1.0,3.0,1.0,1.0,1.0,1.0,"Company management good ,",
Assistant Engineer,"Una, Himachal Pradesh",,,0 Jun 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,Good work
Assistant Sales Manager,,,,1 Jun 2019,2.0,2.0,3.0,2.0,2.0,3.0,3.0,Nothing,Average salary give and bonus every year.
Assistant Sales Manager,Jabalpur,,,3 Mar 2021,3.0,2.0,3.0,2.0,2.0,3.0,3.0,Job security,Training
Electrical Engineer,Alwar,,"Operations, Maintenance & Support Department",3 Oct 2020,4.0,3.0,3.0,1.0,3.0,4.0,2.0,,
Senior Service Engineer,Lucknow,,After Sales Service & Repair Department,5 Aug 2020,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sales Merchandiser,Metro Meerut Up,,Sales Department,6 Feb 2019,4.0,3.0,3.0,2.0,3.0,3.0,3.0,,
,,,,,,3.0,3.0,2.0,4.0,5.0,2.0,,
Assistant Manager,Baddi,Full Time,Engineering Department,9 Jan 2020,2.0,2.0,2.0,3.0,1.0,2.0,3.0,"The company copy paste the other brand technology with a twist. Career growth is zero in havells, no training regarding other products quality tools etc even seniors not appreciate your work . Job security is zero.",Same
Senior Sales Engineer,Pune,Full Time,BD / Pre Sales Department,2 Apr 2020,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Great supporting through work from home policy with upgrading Technical skills through VC & polishing skills,More dealer friendly less consideration about employee as asset
Area Head,Noida,,Enterprise & B2B Sales Department,3 Sep 2020,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Employee Friendly,Perfect places
Sales Girl,Vadodara,,Marketing Department,3 Aug 2020,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Company policies are good,No ihave not dislike about havells
Store Supervisor,Alwar,,Marketing Department,0 Sep 2020,4.0,4.0,5.0,4.0,3.0,4.0,3.0,Can't growth enough,"Havells is Paymaster in terms of overall financial outlook of employees. I really enjoyed working with Havells during my brief duration of 4 years with lots of learning from my seniors and getting inspirations from the top managements of the company. I humbly expressed my impression for the founder of the company Shri Qeemat Rai Gupta known as QRG who has created a legacy of building businesses which only care for a common man. He has given a platform to support the livelihood of millions of people which are connected through the business mesh from consumers to the normal factory labor working in Havells factory. Unfortunately, currently I am not working with Havells and lost my job during 2019 financial low faced by the company. But being in touch with my old friends working in company I learnt that the company has supported its employees in the COVID-19 lock down period by being patients and providing them work from home facilities....Read More"
Deputy General Manager Mechanical,Noida,,Engineering & Manufacturing Department,3 Feb 2021,5.0,5.0,4.0,4.0,5.0,5.0,5.0,"There is huge gap in communication between top management and the loyal employees of the company and the middle manager or people just next to top management ( decision makers) take advantage of this to save their job and to crush  the peers and subordinates to culminate their own career peek. I feel working with the company was overall a great experience as this dislike is very much balanced by my work, attitude and being in touch with some really good people in the company....Read More",Team working
Deputy Manager,,,BD / Pre Sales Department,8 May 2019,4.0,3.0,3.0,4.0,3.0,3.0,3.0,Vision of the company is good but the execution at branch level is not in par with the vision of the Company.,"For technical product selling in project business they prefer a guy from paint industry or from FMCG, so the person who is from technical background is getting frusted."
Senior Sales Engineer,Mumbai,,BD / Pre Sales Department,7 Jul 2018,5.0,3.0,1.0,5.0,5.0,5.0,1.0,Better Work Place for work and learnings,Hirarchi not maintained
Deputy Manager   (working remotely),,,"Operations, Maintenance & Support Department",5 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Salary on time,Working culture and job security
Senior Engineer Production,Neemrana,,"Operations, Maintenance & Support Department",9 Sep 2020,4.0,2.0,4.0,2.0,2.0,3.0,3.0,,
Assistant Manager,Lucknow,Full Time,Marketing Department,8 Jul 2019,5.0,3.0,5.0,3.0,4.0,4.0,4.0,"Unity in teamwork, on the job training, is very effective to enhance our technical skills, in havells futuristic career growth for hardworking employees, here is motivational salary/appraisal hikes time to time, in this company I have learned how to develop new market and how to do market penetration by traveling in different territory, better learning experience with how to analyse customers psychologies of different geographic and demographic areas....Read More","Slow growth rate, high work pressure"
Sales Executive,Lucknow,Full Time,,1 Nov 2019,2.0,3.0,2.0,2.0,1.0,1.0,2.0,"Billing process is good.
All billing and pendency all those show order show on my portal.  This is very good it suport","Product wise havells is a good company.
But employment system is very bad.
Working cultures very bad.
Growth is slow.
Work pressure is very high.
Not value for employee."
Assistant Manager,,Full Time,Enterprise & B2B Sales Department,1 Aug 2019,4.0,2.0,3.0,4.0,1.0,4.0,2.0,Havells giving very good exposure for employees in the organisation.,Nothing
Service And Technical Support Engineer,Pune,Full Time,Construction Engineering Department,5 Jul 2020,5.0,2.0,3.0,4.0,1.0,4.0,2.0,Environment is gud,Very good pay master
Service Executive,NEW DELHI,,Non Voice Department,7 Jun 2019,4.0,5.0,4.0,5.0,4.0,4.0,4.0,No culture no job security only only internal politics  few def people are ruling to all.,"Havells extends cooperation , guidance and platform to succeed . Integrity is paramount with focus on deliverables ."
Assistant General Manager,Noida,,Accounting & Taxation Department,9 Jan 2023,3.0,4.0,4.0,4.0,4.0,4.0,3.0,A lot of mind games & politics. Management promotes such culture to reap benefits. Being in R&D ur brilliant ideas are kept hidden n mistakes are highlighted to show their own superiority.,"1. Job security
2. Office politics
3. Not recognising the brilliant idea that you have already proved mathematically, ( actually seniors are so stupid, they fail to understand n recognise great ideas)
4. Mistakes are highlighted n brilliance is made hidden."
Assistant General Manager Marketing,Noida,,Product Management - Technology Department,5 Feb 2020,4.0,1.0,1.0,5.0,1.0,1.0,1.0,Food,Too much workload
Research & Development Engineer,Himachal,,Engineering & Manufacturing Department,9 Sep 2019,2.0,4.0,3.0,3.0,4.0,4.0,4.0,Great Place to gain Good Experience,Nothing
Trainee,Haridwar,,Procurement & Purchase Department,8 Apr 2021,5.0,1.0,1.0,2.0,1.0,2.0,1.0,,
Commercial Manager,India,,Accounting & Taxation Department,8 Sep 2020,4.0,5.0,5.0,5.0,3.0,5.0,5.0,,
,,,,,,4.0,4.0,4.0,3.0,4.0,3.0,,
Area Manager,Kanpur,Full Time,,4 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Fantastic experience,Nice job
Sales Executive,Jaipur,,Engineering & Manufacturing Department,7 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,In Havells career growth is very good. In this company which i have learned that is working with team. It has good work environment,Growth is slow in this company
Quality Engineer,Noida,,Engineering Department,0 May 2018,4.0,3.0,4.0,4.0,4.0,3.0,5.0,Compansation on time,Support functions Zero every one is looking to cot throats of other coligue. Managers are not ready to hear from juniors as they think they are the oldest and they are running the company.
Senior Manager,Amritsar,,Retail & B2C Sales Department,4 Dec 2019,1.0,1.0,1.0,3.0,1.0,1.0,1.0,Aaaaaaaa,ShansmsAaaaaaa Anam abama shaman kdldd be DM Amana kaman
Yes Premier Relationship Manager,Noida,,Product Management - Technology Department,2 Feb 2023,5.0,5.0,5.0,4.0,5.0,4.0,5.0,They are provided all facility for help from covid 19,company policies good environment good staff good
Production Line Leader,Newmrana,,Stores & Material Management Department,2 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,carer groth growth fast,"Havells is a fast India growing company, expanding business in each category and each Area, always welcome for employee new initiative."
Lab Technician Paint Shop,Neemrana,,Accounting & Taxation Department,9 Aug 2020,4.0,4.0,4.0,4.0,3.0,3.0,3.0,"Everything is good, like timely salary, bonus, appraisal , just I want add, yearly bonus and employer BF both are part of  CTC.",Havells company is employees friendly as well as dealer friends too
Deputy Manager,Noida,,Stores & Material Management Department,0 Nov 2019,4.0,4.0,4.0,3.0,3.0,3.0,4.0,I like the way which Havells company seted for there employees,"Very insensitive toward employee, very sensitive toward dealers. All scheme of dealers were passed without any deduction, employee 2years EL has been deducted. Many more deduction is expected too."
Assistatnt Manager,Srinagar,,BD / Pre Sales Department,5 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Perception based approach not data based !! If u butter ur boss u can sail thru else u may not b in system.,
Assistant General Manager,HO,,Top Management Department,2 Jun 2020,3.0,4.0,1.0,3.0,1.0,1.0,1.0,,
Regional Sales Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Sales Support & Operations Department,8 Jul 2023,5.0,4.0,5.0,4.0,3.0,5.0,5.0,Good place to work,Few top Managers
Trainee,Faridabad,Full Time,,2 Mar 2022,5.0,5.0,5.0,2.0,4.0,5.0,4.0,It was a good exposure,No
Dupty Executive,Delhi,Full Time,,9 Jul 2020,4.0,5.0,4.0,4.0,5.0,4.0,5.0,"Yes , good work environment and culture.teammtare support the management.",There is lot of political and the management don't address our issues salary.
Sales Executive,Mumbai,,Retail & B2C Sales Department,9 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Every aspect is good,Work pressure
Store Assistant,,,,3 Sep 2019,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Horrible experience i ever experienced in Havells. 3rd class managers and no induction on joining day.. micro management company. Only few departments are good. No place for an employee to even sit. Should work even if you are in dying stage.,Management should see how other regional office working. Not just dumping to client is a business. No ethics..
Sales Officer,"Bengaluru/Bangalore, Karnataka",,Retail & B2C Sales Department,8 Jun 2023,2.0,4.0,4.0,4.0,4.0,4.0,4.0,"Yes, because the work environment is very good.",No
Production Engineer,Himachal Pradesh,,Process. Engineer Department,5 Sep 2019,5.0,2.0,1.0,3.0,1.0,1.0,1.0,No comments because very bad experience with this company in my tenure,This company only dealer oriented company not employee and management not support to employee's and I can't suggest any person to join this company because after join this company your life sucks
Assistant Manager,Greater Noida,,,8 Dec 2019,1.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,Behaviour of staff
Senior Store Supervisor,Neemrana,,Accounting & Taxation Department,9 Jul 2020,5.0,1.0,1.0,1.0,1.0,1.0,1.0,Only there strong systems like employees and dealer portal . I never recommend anybody for havells in my life ...,too much directions by the management and politics.  They are little bit confuse about their own too much directives . There is no job security at all .
Deputy General Manager Sales,"Qrg Towers,  Greter Noida",,Retail & B2C Sales Department,7 Oct 2020,1.0,4.0,1.0,2.0,2.0,1.0,3.0,,
,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,
Deputy Manager Sales,Bengaluru,Full Time,BD / Pre Sales Department,5 Jan 2020,1.0,3.0,1.0,3.0,1.0,2.0,3.0,"My stay was for short period & frankly speaking, I did not enjoy even a day working for havells","No way, company policy is employee friendly & hiring/sacking people in sales/marketing department is a frequent trend in Havells"
Sales Executive,Vijayawada,Full Time,,4 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Their work culture,Good
Sells Man,"Kolkata, West Bengal",Full Time,Customer Success Department,1 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Our tl sanjoy ghosh very bad man,Nice work life balance. Good management.
