Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant Regional Manager,A.b. Road Indore,Full Time,BD / Pre Sales Department,7 Jul 2022,5.0,4.0,5.0,4.0,5.0,5.0,5.0,"Great place for learning and development, specially for youth, good work culture, transparent policies and secure atmosphere.",Centralised policies.
Sales Manager,"Mumbai, Maharashtra",Full Time,,7 Aug 2022,4.0,3.0,5.0,5.0,4.0,4.0,2.0,"Good company for career development,Slow growth but good brand to work.","Traditional work culture,No vision,TOP MANAGEMENT IS RUDE,UNETHICAL ATTITUDE,REMOVING PEOPLE ANYTIME,HR IS PUPPET.SEWING MACHINE DEPT ENTIRE TOP MANAGEMENT IS VERY BAD.THEY KILLED MANY OLD EMPLOYEE WHO ARE OLDER MORE THAN 5 YEARS.CHAIRMAN SHOULD DO REVIEW."
Regional Trade Marketing Manager - North,"Gurgaon/Gurugram, Haryana",Full Time,Marketing Department,1 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Wonderful brand to work for,Nothing
Deputy Manager Qa,"Gurgaon/Gurugram, Haryana",Full Time,Production & Manufacturing Department,6 Sep 2022,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Good working culture with good learning,None
Sales & Marketing Officer,"Gurgaon/Gurugram, Haryana",,Marketing Department,6 Sep 2022,3.0,4.0,2.0,2.0,4.0,4.0,1.0,Supporting team they ask you,Prices differ from different territories
Accounts Officer,"Indore, Madhya Pradesh",,Accounting & Taxation Department,1 Oct 2022,2.0,3.0,3.0,3.0,3.0,3.0,3.0,I didn't worked there,They don't screen your Resume before inviting you for interview. They screen your Resume in Last round where they get to know that they need an experienced candidate. Totally they wasted my time.
Sr. Manager - Hr,"Head Office, Gurgaon",Full Time,HR Operations Department,2 Aug 2022,3.0,4.0,4.0,3.0,4.0,4.0,3.0,"Empathy for employees.
Sade environment.",Slow growth for long term employees.
Warehouse Senior Officer,Chennai,Full Time,,7 Aug 2022,4.0,3.0,5.0,5.0,5.0,5.0,5.0,Good place to work,Handle more pressure culture
Deputy Sales Manager,"Noida, Uttar Pradesh",Full Time,Enterprise & B2B Sales Department,6 Jul 2022,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Over all good average organization in small appliances & delayed schemes & changes in between them .,Traditional working style & intermixing of things & Accountncy of dealer account is main problem .
Senior Territory Manager,"Guwahati, Assam",Full Time,Enterprise & B2B Sales Department,0 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good company , Good Environment","Nothing, , nothing nothing nothing"
Spare Part Incharge,Patna,Freelancer,SCM & Logistics Department,7 Oct 2022,3.0,3.0,4.0,3.0,3.0,4.0,3.0,Skill Development &learning,Job security not hare
Sales,Jaipur,Full Time,,6 Apr 2022,4.0,5.0,5.0,3.0,5.0,4.0,3.0,"If you are new to this whole industry than perfect place for you.
The environment, Culture you will see here its not available anywhere in industry.
you Co Workers become your friends and time flies like anything.
If your Reporting Manager is good, this organization is Awesome.
Learning Opportunity and Helping nature at branch is quite impressive","GROWTH
One of the biggest factor majority of people leave this organization.
Very Slow and some kind of politics.
Renumeration and TA/DA
Lowest in industry and too low as per industry standard.
if you are joining in JML category you have to send from your pocket for food during outstation Travel."
Lasm,"Ambala, Haryana",Full Time,Enterprise & B2B Sales Department,7 Apr 2023,4.0,2.0,3.0,3.0,1.0,1.0,1.0,"Training is good
Good for circle building","Over pressure 
Manager force you to work till late hours
Manager not help in any development 
Only target oriented company"
Commercial Officer,"Indore, Madhya Pradesh",,SCM & Logistics Department,6 Jan 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,All good,No any dislike
Yes Premier Relationship Manager,Kolkata,,,5 Feb 2023,5.0,5.0,5.0,3.0,5.0,5.0,4.0,I am yes,I am no
Officer,"Indore, Madhya Pradesh",,Accounting & Taxation Department,3 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Good Company but Paisa nahi deti back office me,Nothing about to dislikes
Data Entry Operator,"Lucknow, Uttar Pradesh",Full Time,Stores & Material Management Department,0 Sep 2022,5.0,4.0,4.0,4.0,5.0,4.0,5.0,I like working with Usha international,Nothing else
Assistant Territory Manager,"Pune, Maharashtra",Full Time,Marketing Department,3 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Esperience good,No any dislike
System Operator   (working remotely),,Full Time,,9 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes good,Yes good
Sales Associate,Halwasiya Lucknow,Full Time,,0 Nov 2022,2.0,3.0,2.0,2.0,1.0,5.0,1.0,Not Good Behaviour Of My Asm,My manager behaviour is very bad Ankush Rajput
Area Sales Manager,Jaipur Work In Ajmer,Full Time,Retail & B2C Sales Department,5 Nov 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Area where i located,Low salary
Assistant Manager,"Patna, Bihar",Full Time,Marketing Department,6 Nov 2022,4.0,4.0,3.0,3.0,5.0,4.0,3.0,Work-life balance,Appraisal not on time.
Quality Assurance Inspector,Mumbai,Full Time,Quality  Department,7 Jun 2022,4.0,3.0,3.0,2.0,2.0,3.0,2.0,Good work environment and culture teammates are supportive and the management is also good,Salary is decent but career growth is slow
Lasm,"Jorhat, Assam",,,0 Sep 2022,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Higher Authority are cooperative & Good Environment.,Hired as Off role & CTC.
Assistant Manager Finance And Accounts,Sector 32 Gurgaon,,Accounting & Taxation Department,9 Oct 2022,4.0,3.0,5.0,5.0,5.0,5.0,1.0,Work culture,Policies of the company
Deputy Manager,Gurgaon/Gurugram,,SCM & Logistics Department,1 Dec 2022,4.0,1.0,3.0,3.0,5.0,3.0,3.0,Job security,Zero Work life balance.
Quality Manager   (working remotely),,Full Time,"Operations, Maintenance & Support Department",9 Nov 2022,4.0,5.0,5.0,5.0,5.0,4.0,4.0,Yes,We don't knows this questiin
Lasm,"Kolkata, West Bengal",Full Time,,7 Aug 2022,4.0,5.0,5.0,4.0,3.0,4.0,4.0,"Yes, I am very hoppy. Very good works",No
Customer Service Associate,Gurgaon/Gurugram,Full Time,Voice / Blended Department,7 Aug 2023,2.0,2.0,3.0,2.0,4.0,2.0,1.0,Only secure job,No future
Assistant Manager,"Bhubaneswar, Odisha",Full Time,Sales & Marketing Department,0 Oct 2022,5.0,4.0,4.0,3.0,3.0,4.0,3.0,Fantastic company for new commers for learning,No
In Shop Pramoter,"Noida, Uttar Pradesh",Full Time,,9 Dec 2022,5.0,5.0,4.0,3.0,5.0,5.0,4.0,Work life balance,No dislike
Retail Store Executive,Vijay Nagar,Full Time,,1 Aug 2022,4.0,5.0,5.0,5.0,5.0,5.0,3.0,There are,There are lots of things for learning
Sales Executive,BURDWAN,Full Time,,1 Sep 2022,5.0,3.0,3.0,3.0,3.0,4.0,2.0,"salry timing , work environment etc",nothing all thing is great
Product  Head - Applinaces,Patna,,Sales Department,4 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best place to work,Nothing
Manager,"Noida, Uttar Pradesh",,Strategic Management Department,1 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,CSR  social concept,No dislike
Manager Marketing,Gurgaon,,Marketing Department,9 Jun 2022,4.0,4.0,5.0,3.0,5.0,3.0,4.0,It's like working for your own family.,Lack of professionalism in certain aspects.
Sales Officer - Rso,"Gorakhpur, Uttar Pradesh",Full Time,,7 Aug 2022,5.0,4.0,4.0,5.0,5.0,4.0,5.0,I think Usha company is manufacturing product best quality,I like this product
Inshop Sales Promoter,My Sales Office Located In Indore.,Full Time,Retail & B2C Sales Department,8 Apr 2022,4.0,4.0,5.0,4.0,3.0,4.0,3.0,If I talk about my current profile with present Job location then my overall experience is good.,The management can't promote the off role employee to the next level and hiring other professionals with the same.
Deputy Sales Manager,"Hyderabad/Secunderabad, Telangana",Full Time,,0 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Grt,Nothng much to specify
Regional Manager,Patna,Full Time,Enterprise & B2B Sales Department,4 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture and employee bonding with the comoany,The focus and time require to give proper div is missing by the team .
Assistant Manager,"Bengaluru/Bangalore, Karnataka",,After Sales Service & Repair Department,6 Sep 2022,4.0,4.0,3.0,4.0,3.0,4.0,3.0,It's a very good company,Old policy
Customer Relationship Officer,"Allahabad/Prayagraj, Uttar Pradesh",,,1 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Must be completed job application,Hard disk space is limited
Assistant Manager,Traveling And Office,,CSR & Sustainability Department,4 Aug 2022,5.0,4.0,4.0,4.0,4.0,4.0,3.0,"Good social work, good culture",Pramotion is average
Senior Manager,"Gurgaon/Gurugram, Haryana",,,4 Sep 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,"Employee friendly. 
Culture",Slow in approvals.
Deputy Manager Scm,Gurgaon/Gurugram,,SCM & Logistics Department,4 May 2022,5.0,5.0,4.0,5.0,5.0,5.0,4.0,"Great work culture, employee friendly policies","Everything is good here, nothing to dislike."
Sales Executive,Kolkata,,Sales Promotion Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"In USHA INTERNATIONAL LTD.
I have secured my life safely and faithfully.. Teammates are always supportive and caring about all..",The salary structure is decent and job career growth is not ideal for expectations
Maintenance Manager   (working remotely),,Full Time,,8 Aug 2022,4.0,3.0,4.0,3.0,3.0,4.0,3.0,Job achhi h sbkuchh rule ke anusar hota h,Overall sb kuchh achha h
Regional Trade Marketing Manager,Gurgaon,Full Time,Marketing Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great place to work,Product portfolio.can be expanded. Brand with immense goodwill in market. Can perform even better.
Lasm,Zirakpur,Full Time,Enterprise & B2B Sales Department,1 Apr 2022,4.0,4.0,5.0,4.0,5.0,4.0,5.0,Good work environment and culture teammates supportive company policies good,The company hired me on an off role.  It's just a little problem.
Senior Sales Manager,Head Office Is At Gururam And Location Office Is At Indore,Full Time,Enterprise & B2B Sales Department,6 May 2022,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Well respected brand at customer end that gives immense pleasure.,Compensation and benefits which they are offering
Assistant Sales Manager,"Ahmedabad, Gujarat",Full Time,Retail & B2C Sales Department,1 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great organization in electric segment.,Not applicable
Senior Territory Manager,Delhi,Full Time,BD / Pre Sales Department,6 Aug 2022,3.0,1.0,2.0,3.0,3.0,3.0,2.0,Local leadership is supportive,Unnecessary intervention by top management since HO is at local level. Confused management about the strategic goals
Dgm- Sales,"Gurgaon/Gurugram, Haryana",,,9 Nov 2022,4.0,3.0,4.0,4.0,3.0,4.0,3.0,Ethical policy,Long term strategy.
"In Shop Promoter ,(applisnces)isp","Lucknow, Uttar Pradesh",,In shop sales promoter Department,3 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice to work in usha company,"Incentive was not received even after completing the target, until we were in the job, the incentive was not received."
Senior Sales Manager,Hyderabad,,BD / Pre Sales Department,9 Apr 2022,5.0,3.0,4.0,5.0,4.0,4.0,3.0,"Good experience and work culture.
Great learning place.",Need to match the pace with market strengths.
Marketing Executive,Branch Office Is In Guwahati,,Voice / Blended Department,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It is great experience to work in usha ..I feel proud to work in usha international,Employee promotion system is not good
Medical Representative,"Kalyan/Dombivli, Maharashtra",Full Time,,9 Sep 2022,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes I like job,All total repair
Deputy  General Manager Procurement,Kolkata,Full Time,Procurement & Purchase Department,1 Feb 2022,4.0,4.0,5.0,3.0,4.0,5.0,4.0,"High level of job security, good work culture, very proactive management and transparent company policies","Remuneration, compensation and benefits need to improve further with respect to the industry line."
Deputy Sales Manager,Kolkata,Full Time,Retail & B2C Sales Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Working culture is good, supporting stuff, job secure, on time salary incentive",Long term person salary revision is very slow
Territory Manager,"Patna, Bihar",,,6 Aug 2022,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Company and it's policy.,Leaders don't have leadership quality.
Hardware Network Engineer,"Hyderabad/Secunderabad, Telangana",,Voice / Blended Department,0 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,👍 very nice,Very nice
Lasm,Guwahati,,Enterprise & B2B Sales Department,3 Apr 2022,4.0,3.0,5.0,3.0,4.0,3.0,3.0,There is good job security but salary benefits are less.,The benefits system need to update
Team Lead,"Gurgaon/Gurugram, Haryana",,,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes I am interested this,Yes hiring growth options and high ironing this company
Branch Manager,Kolkata,,,9 Apr 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"As I am in sales, so Job security means achieving the best,  so for a sales person, it's good.",Need to avoid work on holiday and weekly off.
Assistant Accounts Manager,Chennai,,Accounting & Taxation Department,6 Jun 2022,4.0,5.0,4.0,4.0,5.0,5.0,4.0,"Completely satisfied with Usha International in terms of Growth, Wok Life balance & Culture",Nothing in specific
Sales Executive,Ghaziabad,,Administration Department,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,trusted company and supporting and company policies are good,promotion growth is slow I am working last 7 years
Sales Executive,Mumbai,Full Time,,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Excellent experience about usha international, very best choice for employees","No, never"
Sale Executive,"Zirakpur, Chandigarh",Full Time,Sewing machine department  Department,9 Jun 2022,5.0,5.0,5.0,4.0,5.0,3.0,3.0,"Good company always support aur team.
And product is also good",No
Territory Manager,Delhi NCR,Full Time,Enterprise & B2B Sales Department,8 Aug 2022,2.0,1.0,3.0,4.0,3.0,1.0,3.0,"Pay scale only, other wise un tolerable working culture","Zero work life balance,"
Asm,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,8 May 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,good company to work,Team work is Excellent
Field Sales Executive,Shree Krishna Distributors,Full Time,Marketing Department,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Service is very bad,I am interested working at Usha international Senior executive purchase
Senior Purchase Executive   (working remotely),,,Procurement & Purchase Department,1 Jul 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes I am interested,Terrible organisation - The HR doesn’t have a back bone - The expense reimbursement policy is terrible - They did not pay off the payment xpenses and at the same time they held approximately 20 people on hold during COVID - Sales and marketing teams and back office teams are like GOVT offices - I won’t suggest anyone to join
Senior Area Sales Manager,"Gurgaon/Gurugram, Haryana",,Enterprise & B2B Sales Department,6 Aug 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The organisation is loosing its reliability and will not sustain for too long,Everything is best in company and familiar with all employees
Area Service Manager,Gurgaon/Gurugram,,"Operations, Maintenance & Support Department",0 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suprab,Nothing dislike till now
Commercial  Account Officer,"Noida, Uttar Pradesh",,,8 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company policy is good And the management is transparent.,There is lots of politics and career growth is slow.
Senior Territory Manager,Bhubaneswar,,Marketing Department,2 Apr 2022,4.0,4.0,5.0,3.0,4.0,4.0,3.0,,
Sales Executive LASP,Lucknow,Full Time,Retail & B2C Sales Department,6 Jun 2022,3.0,4.0,4.0,2.0,4.0,3.0,3.0,Products are good and services are also good,Don't Join as ISP in UP because there is no any incentive plan
Territory Manager,"Mumbai, Maharashtra",Full Time,Marketing Department,0 May 2023,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Good environment to work here,Nothing
Senior Sales Manager,"New Delhi, Delhi",Full Time,Marketing Department,1 Jul 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Slowest organization ever seen carrier spoiler,Product of quality
Assistant Sales Manager,Mumbai,Full Time,Enterprise & B2B Sales Department,8 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good,No likes
Digital Marketing Manager,Gurgaon/Gurugram,Full Time,Digital Marketing Department,5 May 2023,5.0,5.0,1.0,1.0,4.0,1.0,2.0,"Have to live constantly in fear, learning and growth is a constraint. Lower compensation as compared to industry.",Working freely without any load
Senior Engineer ( Quality),Gurgaon/Gurugram,Full Time,Production & Manufacturing Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Limited work opportunities,look good working in usha company
"In Shop Promoter ,(applisnces)isp",Lucknow,,,4 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Everything is told right, if there is any problem, sir slove",Good work environment and culture. good skills in senior manager.
Lasm,Bhilwara,,Enterprise & B2B Sales Department,0 Mar 2022,4.0,4.0,5.0,4.0,5.0,4.0,5.0,It's company are holding nd display issue so executive are fight for dealer's,Very Nice Company
Area Sales Manager,"Jaipur, Rajasthan",,Enterprise & B2B Sales Department,5 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very Good Working,Work culture
Assistant Manager,Delhi,,Operations Support Department,9 Jun 2022,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Red tape,
Deputy Manager,Ludhiana,Full Time,SCM & Logistics Department,7 Jun 2022,5.0,4.0,4.0,4.0,5.0,4.0,3.0,Mainly I like the most working culture.,Growth opportunities
Senior Territory Sales Manager,"Dehradun, Uttarakhand",Full Time,Enterprise & B2B Sales Department,6 May 2022,3.0,3.0,5.0,5.0,4.0,5.0,3.0,"Good HR policy,seniors is good.",Nothing
Sales Manager,Guwahati,Full Time,,7 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,USHA International Ltd is very old Organization and Reputed Company,Management will give the opportunity to Back Office person also.
Electrical Service Engineer,Kundli Haryana,Full Time,Audit & Control Department,5 Feb 2023,3.0,4.0,4.0,2.0,2.0,5.0,1.0,Very nice work with Usha international.,My salary is very less.
Senior Service Manager,Gurgaon/Gurugram,Full Time,Operations Department,6 Jun 2022,5.0,5.0,4.0,4.0,5.0,5.0,5.0,"Ethical, work life balance.",Appriasal process
Deputy Sales Manager,Gurgon,Full Time,Enterprise & B2B Sales Department,3 Jun 2022,3.0,5.0,3.0,3.0,4.0,4.0,4.0,Good Company for smooth woking with work & personal life balance.,Management is too slow to takes the decisions .
S & OP Manager,Gurugram,,Sales Support & Operations Department,9 Dec 2021,5.0,4.0,5.0,4.0,5.0,5.0,5.0,"Usha International Ltd. is an ethical company with professional working environment, strong work culture and provides equal opportunity for growth.",In Covid time there is pressure to complete many projects and we required to work hard and with extra efforts and time.
Commercial Head,"Gurgaon/Gurugram, Haryana",,Sales Support & Operations Department,9 Dec 2022,4.0,5.0,3.0,4.0,4.0,4.0,4.0,Usha values in ethics and more human when it comes to its employees.,Company is not growing from 5-6 years. Lack of growth strategy is big issue.
Assistant Territory Manager,Noida,,BD / Pre Sales Department,2 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Awesome workn culture in compnany,No
Senior Sales Manager,Gurgaon/Gurugram,,Marketing Department,6 Apr 2022,5.0,4.0,5.0,4.0,5.0,4.0,5.0,Awesome peace of mind as there is absolute job security.,Laid-back culture
Service Executive,Delhi,Contractual,Voc Department,8 Nov 2022,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Yes I like it usha internation,No
Sales Executive,Maharajganj,Full Time,,6 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Very Good company, secure life me and family members.policies is very nice for dealer",Nothing
Direct Sales Premoter,Bhopal,Full Time,Retail Sales Department,2 Apr 2022,5.0,5.0,5.0,5.0,4.0,5.0,3.0,"Workplace & atmosphere, enjoy working with my seniors...",Nothing
Engineer,Hyderabad/Secunderabad,Full Time,Engineering Department,5 Dec 2022,4.0,4.0,3.0,2.0,5.0,4.0,2.0,"Job security,work satisfaction ,skill development",Politics
Isp Promoter,LUCKNOW,Full Time,,9 Jun 2022,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Management is very good.,Unnecessary pressure sone times.
Long Arm Sales,Patna,Full Time,BD / Pre Sales Department,9 Jun 2022,5.0,4.0,5.0,5.0,4.0,5.0,5.0,"Management,Company polocies",Salary is very low
Territory Sales Manager,Kochi/Cochin,,,9 Oct 2021,3.0,4.0,5.0,2.0,4.0,5.0,2.0,"Job security, working culture, friendly interaction of branch manager and other staffs. On time salary.",Expenses always late. Pic level managers are not upto mark. They dont take any initiatives for product complaints and retailer interaction.they don't need to know anything.. They need only figure.
Sales Executive,"Sultanpur, Uttar Pradesh",,,9 Dec 2022,5.0,3.0,3.0,5.0,5.0,5.0,5.0,Learning Working Culture.,There is Nothing
International Marketing Manager,"Allahabad/Prayagraj, Uttar Pradesh",,Lighting Department,6 Jan 2023,4.0,5.0,4.0,4.0,5.0,3.0,5.0,Usha Lightig this company  low quality products customer not satisfied Parched the product,This good company
Assistant Officer,"Patna, Bihar",,Retail & B2C Sales Department,6 Jun 2023,3.0,3.0,3.0,3.0,3.0,4.0,2.0,This time not satisfied,Fine for office work
Rural Business Officer,"Guwahati, Assam",Full Time,Sales Support & Operations Department,2 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Service  means experience,Less salary
Sales Manager,Ahmedabad,Full Time,,2 Apr 2022,4.0,4.0,3.0,2.0,5.0,3.0,3.0,"Everything is good,","Company is very rigid in terms of market trends, in terms of launching new products, Employee growth is very slow"
Electrician,NDC Bilaspur,,After Sales Service & Repair Department,8 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work for company,Not
Territory Sales Manager,Soth Bengal,,,9 Jan 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hr is so baddd and he think that he is father of company all odd rules and regulation like a ...don't join anyone otherwise ur life is hell...and salary structure is so bad,Hr policy or business team like a teddy only standing in all problems
Sweing Expert,Khar West Mumbai,,,0 Oct 2022,2.0,1.0,4.0,3.0,3.0,1.0,1.0,Learning life skill,Management  Zero
Sales Executive,Santragachi,,Sale Executive Department,2 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am verry Gratefull that i m working Usha international Ltd As a Sales Executive,Nothing like that
Territory Manager,Indore,,BD / Pre Sales Department,7 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Job security, work culture is very good",Nothing as on
Area Sales Manager,Gurgaon/Gurugram,,Enterprise & B2B Sales Department,0 Jun 2022,4.0,5.0,4.0,3.0,2.0,3.0,2.0,Need Improvement in Working Atmosphere,Employee Trust
Sales & Marketing,Gurgaon/Gurugram,,Marketing Department,8 Feb 2022,2.0,3.0,2.0,3.0,1.0,1.0,2.0,The Talent pool is good in marketing.,"A very Owner driven org.(especially marketing function). Archaic, Slow decision making. Avg. Tenure of marketing talent - 1-1.5 yr. Whims and fancies of the owner."
Service Executive,Sector 32,,voc Department,8 Aug 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nthg voc department is full of,everything
Customer Service Executive,Gurgaon/Gurugram,Full Time,Voice / Blended Department,1 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company job security and management is good.,Only commercial and accounts staff are good..
Computer Data Entry Operator,"Jaipur, Rajasthan",Full Time,,1 Oct 2021,1.0,1.0,3.0,1.0,1.0,2.0,1.0,"Partial people, Salary issue, some of sales person don't have any manners to talk with a girl, we are also Human being they don't have any rights to shout in front of everyone.. pls give equal rights to Offroll & Onroll people.",Family cultured company
RPM,Bengaluru/Bangalore,Full Time,BD / Pre Sales Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture. Operations systems policy,Na..................
Regional Service Manager - South India,Chennai,Full Time,Service Delivery Department,8 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Policy oriented,hierarchy driven culture. Length of tenure and sycophancy prevails over contribution.
Dgm   (working remotely),,Full Time,,9 May 2022,3.0,3.0,3.0,4.0,4.0,2.0,3.0,Good Mid Level Management,Growth is low
Territory Manager,"Kolkata, West Bengal",Full Time,,9 Apr 2022,4.0,3.0,4.0,3.0,4.0,4.0,2.0,Mind blowing,No everyone with coprative always
Rohtak Sales Executive,Zirakpur,Full Time,Sales Department,9 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best company in India,Nothing
Senior Territory Manager,Gurgaon/Gurugram,,BD / Pre Sales Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good working culture and strong hr police .,Overall good company f
Area Sales Manager,Jaipur,,Enterprise & B2B Sales Department,9 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Overall good,like  trusted brand to customer & dislike nothing
Lasm,Zirakpur,,,3 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Territory Sales Manager,Mumbai Goregaon,,Enterprise & B2B Sales Department,9 Apr 2022,4.0,3.0,4.0,5.0,4.0,4.0,4.0,Company is very good work excellent,All employees are happy to good work
"Data Entry Operator, Back Office Work",Ahmedabad,,HR Operations Department,0 Apr 2022,5.0,4.0,5.0,4.0,4.0,5.0,5.0,"Working with Usha is Trust,cooperation, equality, safety,fun, support and everything a girl or lady wants in a workplace.. amazing experience to work with all my colleague and all my seniors..",Nothing
Service Supervisor,Gurgaon/Gurugram,,Dispatch Department,3 Apr 2022,4.0,5.0,5.0,3.0,5.0,4.0,3.0,Our company work culture is very good.,Become world no one sales of products
Assistant General Manager Sales & Marketing,"Delhi NCR, Delhi",,,8 Jul 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Don't have knowledge about,I am happy from this company
Sales Executive,Lucknow,,Sales Support & Operations Department,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Good work environment and culture
Marketing,Warangal,,,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is a lot of politics and the management,Earlier good but current situation is god knows type
Senior Manager,Hhhhh,,BD / Pre Sales Department,5 Nov 2022,4.0,3.0,4.0,2.0,4.0,3.0,3.0,Salary Expense . Over expectations. Those who works n perform expectations/ pressure more on them .,"Usha for me , ethically, wisdom and employees friendly organization."
Manager,Jaipur,,Procurement & Purchase Department,1 May 2022,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Nothing,Good
Area Service Manager   (working remotely),,,,1 Oct 2022,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Company is very good,Good brand value in market however not up to the mark for employees to work
Deputy Sales Manager,Gurgaon/Gurugram,,Retail & B2C Sales Department,9 Apr 2022,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,
Assistant General Manager,Kolkota,Full Time,Enterprise & B2B Sales Department,8 May 2022,5.0,5.0,4.0,4.0,4.0,4.0,3.0,Very cultured compnay,Nothing
Hr Coordinator,Noida,Full Time,HR Operations Department,4 Apr 2022,5.0,4.0,5.0,3.0,5.0,5.0,3.0,Work life balance,Job security
Area Sales Manager,Zirakpur,Full Time,Marketing Department,5 May 2022,4.0,3.0,4.0,3.0,3.0,3.0,4.0,Expenses for travel not so good,Usha is good company to work because here very good work culture & company is very good as a employees point of view.Job security level is also good.
Territory Manager,Kolkata,Full Time,Enterprise & B2B Sales Department,7 Dec 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Over all everything is good,Work culture
Territory Sales Manager,Ahmedabad,Full Time,Enterprise & B2B Sales Department,8 May 2023,4.0,5.0,5.0,3.0,5.0,5.0,3.0,His package and other benefits,This is good company for learning
Senior Territory Manager,Raipur,Full Time,Enterprise & B2B Sales Department,0 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work Life Balance,Everything is fine
