Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Manager,Gurgaon,,Construction / Manufacturing Department,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing much to dislike,Company is gud & all employees r also gud
Retail Executive,Lucknow,,Retail & B2C Sales Department,7 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,"Learning, work environment , Innovation"
Electrician,Pune,,"Operations, Maintenance & Support Department",6 Mar 2020,5.0,5.0,5.0,5.0,4.0,4.0,4.0,"Salary, post incriminating",
Electrical Technician,Pune,Full Time,Maintenance Department,6 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,No
Diploma Engineering Trainee,Pune,,Construction / Manufacturing Department,0 Feb 2021,5.0,4.0,5.0,4.0,1.0,5.0,3.0,"Job is not secure in Whirlpool India pvt Ltd Pune. 
About work place, 5-S safety pillars are applied for employees safety. 
Management of production is good. 
Company Policies are not good . Because, they says available Bus facility , but not allowed.",Canteen poor
Deputy Manager,"Gurgaon,faridabad",,,5 Jan 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"This is not the place to work,no words to say,,,pathetic company","I really dont find words to say ,as this is a  place where no one can show his her talent as the vintage staff present in the organization only prefers a person to be a yes man else they will screw your career as there is no delegation of authority or a proper hierarchy as such"
Sales Executive,Bangalore Rural,,Retail & B2C Sales Department,7 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best company,Service
Branch Commercial Manager,Bhubaneswar,,Accounting & Taxation Department,7 Aug 2021,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Good MNC organisation,Nothing
Manager (supply Chain,Gurgaon,,SCM & Logistics Department,4 May 2022,2.0,1.0,1.0,2.0,1.0,1.0,1.0,When i joined i think there is good work culture but i found there is no value of work,"Increment not based on performance, its purely depends on your Boss"
Senior Engineer,Puducherry,,Engineering & Manufacturing Department,2 Aug 2021,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.A mix of American culture and Indian Culture. 2.More Transparency,Worklife Balance
Deputy Manager,Indore,,BD / Pre Sales Department,2 Apr 2021,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Homely environment and team spirits.,Salary is decent but career growth is slow.
Deputy Manager,Pyne,,,7 Jun 2021,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Pay is good. If you perform growth bis also there,Work life balance
Mechanical Engineer,Faridabad,,"Operations, Maintenance & Support Department",1 May 2021,4.0,3.0,4.0,3.0,4.0,3.0,4.0,I like Whirlpool Environment is gud and company policies is average.,Culture not gud ..
Component Design Engineer,PUNE,Full Time,Engineering & Manufacturing Department,7 May 2021,4.0,5.0,4.0,3.0,5.0,5.0,4.0,Focus on Employees well being in every aspect,Pay range is not satisfactory with variable pay
General Manager - APAC Finance,Gurgaon,Full Time,Finance Department,8 Dec 2021,4.0,4.0,2.0,4.0,4.0,3.0,3.0,Work life balance,Limited growth opportunities
Executive,Gurgaon/Gurugram,Full Time,Enterprise & B2B Sales Department,0 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,No comments,No comments
Manager / Sr Manager - Administration,Gurgaon,Full Time,Software Development Department,6 May 2021,4.0,4.0,4.0,4.0,5.0,4.0,3.0,"Good Management, good work life balance",Lack of Promotion
Area Sales Executive,Lucknow,Full Time,Retail & B2C Sales Department,0 Mar 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good work environment and culture.,I don't dislike anything in this company.
Manager,Pune,,Non Voice Department,5 Aug 2023,3.0,1.0,1.0,1.0,2.0,1.0,1.0,Policies on paper,Work life Balance
Ac Technician,Kerala,,Service Center Department,6 Nov 2021,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Am proud to a technician at whirlpool is a very good home appliances company in india,Good place in developing our knowledge
Quality Analyst,Pondicherry,,Engineering & Manufacturing Department,4 Aug 2019,3.0,5.0,5.0,4.0,5.0,5.0,4.0,Nothing like that,Good work environment and culture
Qa,Ranjangaon,,Finance Department,9 Aug 2021,4.0,3.0,3.0,3.0,3.0,3.0,2.0,Very good to work,Nothing bad as of now
Deputy Manager,Uttar Pradesh,,Voice / Blended Department,2 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Logistics Executive,Puducherry,Full Time,Import & Export Department,3 Apr 2022,3.0,4.0,4.0,4.0,5.0,5.0,4.0,One of the best manufacturing company.,Very good Company
Seles Man,Jaipur,Full Time,Retail & B2C Sales Department,9 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Job security
Director Manufacturing,Pune,,Management Department,5 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Growth & opportunity,"Great culture, good learning and development, trainings. Good compensation. Transparency in decisions from leadership"
Manager Fp&a,Gurgaon,,Accounting & Taxation Department,6 Sep 2021,4.0,3.0,4.0,4.0,5.0,4.0,3.0,Job security,Government based old system
Senior Engineer,Pune,,Engineering & Manufacturing Department,6 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Company with good work culture.,There are some incompitant managers in SBD. They basically make the life terrible.
Senior Executive,Faridabad,,,4 Jan 2022,4.0,3.0,1.0,1.0,5.0,2.0,5.0,"Compensation is good,on time salary","High level politics old employees will do so much politics for new comer to kick off and senior manager even HR won't listen to you no matter how well you performing, you have to fight and mess with them to run your job"
Cfd Analyst,Pune,,,7 Apr 2021,2.0,4.0,4.0,1.0,3.0,3.0,1.0,From H. O level it is good but not implemented down the line in employes health and protection,Higher officials are only concerned about the target not even having courtesy to call the front line worker if they are illl
Sales Executive,Gurgaon,,,8 Nov 2020,2.0,5.0,3.0,5.0,3.0,4.0,2.0,One of the best place to work. Total work satisfactions and work life balance.,Nothing
Retail Sales Executive,Chennai,,Retail & B2C Sales Department,6 Jan 2021,3.0,2.0,1.0,1.0,1.0,3.0,1.0,,
Branch Commercial Manager,Nagpur,,Accounting & Taxation Department,2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Associate Software Engineer,Pune,Full Time,Software Development Department,3 Apr 2021,4.0,5.0,4.0,5.0,5.0,5.0,3.0,Good work environment and culture. Teammates are supportive and the management is transparent.,Everything is good. Just career growth is slow.
Design Engineer,Pune,Full Time,Engineering & Manufacturing Department,2 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,Nothing
Sales Executive,Udupi,Full Time,Brahmavra Department,5 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture.Teamleader and teammates are supportive,No
Deputy Manager,Pune,,Engineering & Manufacturing Department,7 Jul 2022,4.0,4.0,4.0,2.0,3.0,4.0,2.0,"Good work culture, fills like family , employee centered company policy.","Less opportunity for career growth, Low employee compensation as compare to industry."
Tele Caller,"Thirubhavanai , Puducherry",,Quality Department,9 Oct 2020,3.0,3.0,3.0,2.0,3.0,2.0,3.0,I am glad to work here and they supported a lot during this pandemic period and what is liked more in this team work and especially my team supported me a lot and good experience working here,Salary increment is not ok and  growth is very slow
Deputy Manager,Faridabad,,Production & Manufacturing Department,0 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Awesome place to work.,Everything is fine.
Manager,Puducherry/Pondicherry,,Stores & Material Management Department,9 Jan 2023,4.0,4.0,4.0,4.0,4.0,5.0,3.0,Open culture And Transperancy,Now the employee welfares are slowly reduced. Employee care to be improve
Area Sales Manager,Bhubaneswar,,Enterprise & B2B Sales Department,4 Jan 2022,1.0,3.0,1.0,2.0,3.0,2.0,2.0,Nothing,Work culture
Safety Officer,Midc Ranjhangaon Pune,,EHS Department,9 Dec 2020,4.0,4.0,4.0,5.0,3.0,3.0,5.0,"It's a best platform to increase knowledge level 
Team is very transparent
As they support for travel each seat 1 person is allowed and strictly follow social distancing",In Whirlpool contract base person doesn't get permanent job in this company
Ac Technician,Andheri East,,As technical Department,6 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,My work experience in whirlpool is to good,No
Sr.design Engineer,Pune,Full Time,Engineering & Manufacturing Department,7 Jan 2021,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Management has taken great initiatives interns of cost cutting & other expenses without effecting much of employees pay scale.,"Little politics, except everything is good"
Data Analyst,Pune,Full Time,Strategic Sourcing Department,2 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent,Nothing
Deputy Manager,Gurgaon,,Accounting & Taxation Department,8 Apr 2021,3.0,1.0,4.0,4.0,2.0,2.0,4.0,"Payout, Work exposure","No work life balance, excessive work load"
Area / Territory Manager,Jaipur,,Customer Service Department,8 Mar 2021,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Work culture and compensation is good here,Work pressure is too high and unrealistic sales target in service job
Senior Test Analyst,Pune,,Technology / IT Department,8 Jul 2021,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Job security,Career growth
"Manager, Team Lead",Pune,,Engineering & Manufacturing Department,2 Apr 2021,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"opportunities, learning and development, travel, challenging assignments",nothing at top of my mind
Sales Executive Trainee,NAGAPATTINAM,,Retail & B2C Sales Department,6 May 2021,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Really great company,Nothing
Management Executive,Gurugram,,,5 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Overall experience is good.,"No negatives, they do beyond your imagination."
Area Service Manager,Bhubaneswar,,Top Management Department,1 May 2021,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Every think is good,Nothing
Area Sales Manager,Surat,,Enterprise & B2B Sales Department,2 May 2021,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Great Place to Work,System Process
Customer Support Engineer,,Full Time,,7 Jul 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good company,Fantastic people with fantastic accompanied
Warehouse In Charge,"Guwahati, Assam",Full Time,SCM & Logistics Department,4 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing....everyone was cooperative from upper level to lower lever....all were supportive,"Ghatiya job,hai, Staff ka behaviour bhut rudly hota hai, ye log casual ko bhut pareshan krte,hai jaise sb kuch inka hi ho"
Electrician,Faridabad,Full Time,Maintains Department,8 Jun 2021,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Nothing ...all  Internal politics...,"Culture , Internal politics, carreer growth"
Manager,Pune,Full Time,,8 May 2021,1.0,1.0,3.0,3.0,2.0,1.0,2.0,"During a long tenure with whirlpool I gained my various things like team work, people involvement,communication skill, supervision skill, world class manufacturing system,and other more business skills training.","Felt fear factor of job, couldn't get time proper my family.
Top management had less interact with bottom line candidates.
Major. Difference allotted in salaries top to bottom line."
Deputy Manager,"Faridabad, Haryana",Full Time,Operations Department,1 Jul 2023,4.0,4.0,3.0,4.0,1.0,4.0,3.0,Culture is very good,Nothing
Assistant Service Manager,Uttar Pradesh,Full Time,,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture.,Nothing
Area Sales Manager,Lucknow,,Retail & B2C Sales Department,7 Apr 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Work life balance,Free food
Associate/senior Associate -(technical),Pune,,SCM & Logistics Department,2 Apr 2021,3.0,5.0,4.0,2.0,4.0,3.0,4.0,Awesome,Not bad.... Everything and everyone is good
Sales Executive,Bulandshahr,,Voice / Blended Department,4 Feb 2022,5.0,4.0,5.0,4.0,3.0,5.0,3.0,Computer operator,Nothing
Supervisor,Lucknow,,,0 Dec 2020,5.0,4.0,4.0,4.0,5.0,4.0,5.0,,
Ac Technician,Kolkata,Full Time,After Sales Service & Repair Department,7 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Whirlpool AC and refrigeration good service,Whirlpool machine slowly working
Technical Writer,Pune,Full Time,Content Management (Print / Online / Electronic) Department,8 Feb 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Work life balance,Management
Design Engineer Mechanical,Pune,Full Time,Engineering & Manufacturing Department,8 Apr 2021,5.0,4.0,5.0,5.0,5.0,5.0,4.0,great company to work for,not as such
Oprating Engineer,Shirur,,Manufacturing Department,2 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Yes,it has nice and good working envoirment...",Very good place to work.
Senior Technical Author,Pune,,Editing (Print / Online / Electronic) Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suitable,Not now
Maintenance,Dont Know,,,9 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All good,Nothing for now
Product Design Engineer,Pune,,Engineering & Manufacturing Department,2 Dec 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Nice culture in company,Nothing
Mis Executive,Jaipur,,Sales Support & Operations Department,1 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Employee central policies.,Management is good and helpfull every time
Senior Manager Product Development,Gurgaon,,Engineering & Manufacturing Department,9 May 2021,5.0,5.0,5.0,4.0,4.0,5.0,4.0,No dislike,
Mis Sales Coordinator,Panchkula,,Accounting & Taxation Department,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Operator,Faridabad,,Assembly Department,0 May 2021,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Yes,No
Mechanical Design Engineer,Pune,,Engineering & Manufacturing Department,9 May 2021,4.0,5.0,4.0,4.0,3.0,5.0,5.0,"Culture , supportive seniors",Good
Service Engineer,Chennai,,,2 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Work culture
Senior Manager,Pune,,Software Development Department,3 May 2021,5.0,5.0,5.0,3.0,4.0,5.0,4.0,Compensation,Valmod palstic Pvt limited
Quality,Faridabad,,Ingnarig Department,1 Apr 2022,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2yer,"Whirlpool having re hire policy,if possible can whirlpool provide an opportunity for me to work with this organisation again."
Software Test Engineer,Viman Nagar,,Quality Assurance and Testing Department,1 Mar 2021,5.0,5.0,5.0,5.0,2.0,5.0,5.0,job security,need improvement on the promotion
Service Supervisor,Asansol,,Non Voice Department,2 May 2021,4.0,3.0,4.0,4.0,4.0,4.0,3.0,ITI Electrician mentines,ITI Electrician mentines
Iti Electrician Maintenance,Freedabad,,"Operations, Maintenance & Support Department",1 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,Good People Culture
Associate Software Test Engineer,Pune,,Quality Assurance and Testing Department,4 Apr 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Good,
Senior Manufacturing Executive,Faridabad,,"Operations, Maintenance & Support Department",2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
It Hardware Engineer,Goregaon,Full Time,,7 Mar 2021,5.0,4.0,5.0,4.0,3.0,5.0,4.0,No to much pressure,Some time have more pressure
Assembly Operator,Faridabad,Full Time,Assembly Department,0 Oct 2021,3.0,2.0,2.0,2.0,3.0,3.0,1.0,Good assembly refrigerators,Good working culture
Production Supervisor,Pondicherry,Full Time,,0 Oct 2021,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Nothing dislikes about Whirlpool,"Work culture , management"
Mechanical Engg. Design,Pune,,Engineering & Manufacturing Department,0 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Hiring process is time consuming.,Open to change
Software Tester,Pune,,Quality Assurance and Testing Department,7 Apr 2021,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Using inhouse tools mostly,Culture
Area Sales Manager,Nagpur,,Enterprise & B2B Sales Department,2 Apr 2021,5.0,5.0,5.0,3.0,4.0,5.0,5.0,Work life balance,Nothing
Sales Team Leader,Kolkata,,BD / Pre Sales Department,1 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Friendly management and employees,Nothing
Process Quality Analyst,Puducherry,,,9 Jul 2021,4.0,4.0,3.0,2.0,3.0,5.0,4.0,Work life balance is good,Only more variable in salary
Cad Designer,Pune,,Engineering & Manufacturing Department,2 Mar 2021,4.0,5.0,3.0,3.0,5.0,5.0,3.0,Very good company in india..,Language
Electrical Engineer,Gurgaon,,"Operations, Maintenance & Support Department",7 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Retail Excutive,"Lucknow, Uttar Pradesh",Full Time,Retail & B2C Sales Department,6 Oct 2022,5.0,5.0,5.0,5.0,3.0,3.0,5.0,Senior support,No job security
Bcom,Coimbatore,,Retail Sales Department,0 Jul 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Great work for the management to supporting our employees.. They giving good opportunity for all employees,"At this time to very high in our target on the last year base. 
But the customer couldn't purchase the last year comparison.. So it's very difficult time to selling and achieving the target"
Area Sales Manager,Kolkata,,Enterprise & B2B Sales Department,8 Apr 2021,5.0,5.0,3.0,3.0,5.0,3.0,3.0,Compensation needs improvement,Low career prospects
Polymer Material Engineer,Pune,,Pharmaceutical & Biotechnology Department,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best place to work,Everything
Sap Successfactors Consultant,Hyderabad/Secunderabad,,Business Intelligence & Analytics Department,7 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,it is good brand for employee
Area Sales Manager,Indore,,Enterprise & B2B Sales Department,0 Mar 2021,5.0,5.0,3.0,4.0,5.0,5.0,4.0,"Support for employees
Timely salary","Salary 
Promotions
Pay hike
Accomodation"
Customer Service Executive   (working remotely),,,Customer Care Support Department,1 Nov 2022,4.0,2.0,3.0,3.0,3.0,3.0,2.0,Good work environment and culture,Work culture & Reward and Recognition
Retail Executive,Amravati,,Retail Sales Department,2 Apr 2021,5.0,4.0,4.0,4.0,4.0,5.0,4.0,Saturdays are working,Everything good
Area Sales Manager,Chandigarh,,Enterprise & B2B Sales Department,5 Mar 2019,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,
Area Sales Executive,Vijayawada,,Enterprise & B2B Sales Department,9 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Shift Supervisor,Indian,Full Time,Law Firm Department,7 Mar 2021,2.0,1.0,1.0,1.0,5.0,5.0,5.0,sa,"Work flexibility, Friendly Environment & Food"
Fresher Trainee,Pondicherry,Full Time,Production Department,8 Jan 2021,4.0,5.0,4.0,3.0,4.0,5.0,4.0,Timing of shifts,Good company
Design & Development Engineer,Pune,Full Time,Engineering & Manufacturing Department,4 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Some teams are good completely depends upon the manager,Micro management
Executive HR Analytics And Reporting,Gurgaon,,Human Resources Department,5 Feb 2021,4.0,3.0,4.0,3.0,4.0,3.0,2.0,Friendly atmosphere and independence to think and implement.,There is nothing to dislike about the company.
Deputy Manager,Gurgaon,,Enterprise & B2B Sales Department,4 Oct 2020,4.0,5.0,5.0,3.0,5.0,4.0,3.0,Policies and Flexibility,Best place to work
Deputy Manager,New Delhi,,,9 Nov 2021,4.0,5.0,3.0,5.0,5.0,5.0,5.0,Nothing,Ok
Senior Associate,Pune,,Engineering & Manufacturing Department,2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Location :Chennai salary :15000
My experience:1 year",Less job security for Contact people
Washing Machine Technician,Mylapore,,Technician washing machine Department,9 May 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Job security,नोकरी सुरक्षा
Cfd Analyst,Pune,,Engineering & Manufacturing Department,9 Mar 2021,3.0,3.0,3.0,3.0,1.0,3.0,1.0,काहीच नाही,
Car Driver,मुंबई,,वित्त Department,5 Apr 2021,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,
Mechatronics Engineer,RANJANGAON MIDC,Full Time,,0 Aug 2020,5.0,3.0,5.0,3.0,4.0,2.0,5.0,"In Whirlpool Corporation they have supported very well in lockdown and All work come down from Home. Also, supported very well","First off all not having proper dress code in it. so, i dislike this one thing in Whirlpool"
Area Sales Manager,Jabalpur,Full Time,Enterprise & B2B Sales Department,9 Apr 2021,3.0,5.0,3.0,2.0,3.0,3.0,2.0,Work life balance,Superior support and company culture is very good.
Area Service Manager,Varanasi,,Operations Department,1 Mar 2019,4.0,4.0,4.0,5.0,5.0,4.0,4.0,"Great Organization, People Oriented",Very good Company to work with.
Senior Engineer,Pune,,Engineering & Manufacturing Department,5 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,People Culture is very Good,Not so good not so bad its average
Area Manager,Kolkata,,,4 Mar 2021,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Environment is not so healthy for the new employees,Asembal to door 🚪
Senior Engineer,Faridabad,,Engineering & Manufacturing Department,3 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This is a good campany,Good 👍 work place office
Process Quality Engineer,Faridabad,,Production & Manufacturing Department,0 Jan 2021,3.0,3.0,2.0,3.0,4.0,3.0,4.0,Good 👍 work place work,Good work environment and culture
Whirlpool,Faridabad,,Door drum Department,4 Mar 2021,3.0,4.0,4.0,4.0,5.0,5.0,5.0,Salary is decent but career growth is slow,
Area Sales Manager   (working remotely),,,Retail & B2C Sales Department,1 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Team Leader Maintenance,Gurgaon,,"Operations, Maintenance & Support Department",6 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Quality Associate,Pondicherry,Full Time,Construction / Manufacturing Department,1 Jun 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Leave policy,Almost everything
Junior Its Engineer,Faridabad,Full Time,"Operations, Maintenance & Support Department",2 Mar 2021,4.0,4.0,3.0,3.0,4.0,4.0,4.0,Good employer,work environment and system of work. supporting team. Company policies and software
Branch Coordinator,Chandigarh,Full Time,Business Process Quality Department,5 May 2021,5.0,5.0,5.0,4.0,4.0,5.0,4.0,No options for off role employees,"Work life balance, supportive colleagues, encouraging senior."
Design Engineer,Pune,,Engineering & Manufacturing Department,7 Mar 2021,3.0,4.0,3.0,3.0,2.0,4.0,3.0,Politics.,Good   support so
Maintenance Fitter,Pune,,Mechanical Maintenance Department,0 Feb 2021,4.0,4.0,4.0,3.0,5.0,4.0,3.0,Good teamates,Company culture good. Peaceful workplace
Commercial Manager,Gurgaon,,,0 Mar 2021,4.0,2.0,4.0,2.0,4.0,3.0,3.0,They saw u like just a slaves 😂.No benefit just simply work&Earn money.,Brand name is well accepted by the end consumer
NEEM Supervisor,Pondicherry,,Production Department,7 Oct 2021,3.0,2.0,2.0,2.0,2.0,3.0,2.0,Nothing,Nice to work with the multinational company.
Deputy Manager,Kolkata,,,4 May 2021,4.0,4.0,3.0,3.0,4.0,3.0,5.0,Nothing,Yes
Isd,"Poonamallee, Tamil Nadu",,,5 Aug 2022,5.0,4.0,4.0,4.0,4.0,5.0,4.0,Yes,
Warehouse Incharge,Bhopal,,Administration Department,2 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Area Sela Executive,Chembur,Full Time,Agency Sales Department,2 May 2021,3.0,3.0,4.0,3.0,4.0,4.0,3.0,Yes,Product experience
Senior Service Coordinator,Ahmedabad,,Sales & Service Department,3 Oct 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,IN THIS PANDOMIC SITUATION COMPANY KICKOUT ME FROM MY DUTIES AND EVEN FROM IMMIDIATE EFFECT WITHOUT ANY REASON TILL NOT PROVIDED BY THEM AND EVEN MY F&F YET NOT RECEIVED. THE WORST EVER EXPERIENCE I NEVER EXPECT FROM THE WHIRLPOOL AND FEEL THE SHAME ON MYSELF FOR BEING THE PART OF WHIRLPOOL SINCE LAST 20 YEARS OF SERVICE WITH HONESTY AND VERY LOYAL TO THE BRAND SINCE YEAR 2001 TOO JAN 2020.,The management who is totally fail to proven as not the best brand for employee even who work and given whole life to the company and brand & this is just happen due to some culprit persons in management spoil the image of brand in i feel very sad for brand future if its remain the same it may wind up the business in india as because of not me but so many of whirlpool employee is faced the same worst experience in whirlpool since last 2 years...Read More
Senior Project Engineer,"GTEC, Pune",,Engineering & Manufacturing Department,7 Sep 2021,4.0,5.0,4.0,4.0,4.0,5.0,4.0,"Well cultured company, good work life balance","Less/restricted career growth at GTEC, Pune"
Area Sales Manager,Dehardun,,Enterprise & B2B Sales Department,1 Apr 2021,5.0,4.0,1.0,4.0,4.0,4.0,4.0,"Work culture is very good,ethics in company",When they r making the decision from top level not strategy
Dm Hr,Gurgaon,,HR Operations Department,6 Mar 2021,5.0,5.0,5.0,4.0,5.0,5.0,5.0,It feels like home,Role some times overlaps
Diploma Engineer Trainee,Pune,,Software Development Department,2 Feb 2020,3.0,3.0,5.0,3.0,3.0,5.0,3.0,"Whirlpool India Ltd. Pune is one of the best employer, it was great opportunity to serve duty in whirlpool at the starting of career, only academics are not important rather than academics, I learn lot many things.
Overall it was great experience to work at whirlpool of India Ltd. Pune",Over all working environment is great but job satisfaction and treatment at whirlpool is very poor.
Sales Executive,New Delhi,,Retail & B2C Sales Department,9 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,In Whirlpool company  helping each other with upline to downline,Name of excellence..
Quality Engineer,Pondicherry,,,1 Nov 2020,5.0,5.0,5.0,3.0,1.0,3.0,1.0,Superiors behaviour,"Teamwork, intregrity"
Deputy Manager Production,Faridabad,,Construction / Manufacturing Department,6 Jan 2021,3.0,1.0,1.0,3.0,4.0,3.0,3.0,"work pressure, life balance",job security
Digital Marketing Manager,Gurgaon/Gurugram,,Digital Marketing Department,0 May 2022,2.0,1.0,2.0,2.0,3.0,1.0,2.0,"culture, work life balance",
Area Sales Manager,Faridabad,Full Time,Enterprise & B2B Sales Department,8 May 2022,1.0,3.0,2.0,3.0,1.0,3.0,1.0,"Work Culture is good, Policies are Ok but Job Security is pathetic. The management threw their permanent & growing employees at any time according to their needs",Only bad politics & sycophancy
Ase,Coimbatore,Full Time,BD / Pre Sales Department,1 Apr 2021,2.0,1.0,1.0,3.0,1.0,2.0,1.0,Nothing in whirlpool,"Their is no value for work employee's, always leadership is supriempower,there is no HR department all the decisions taken by leadership team"
Retail Executive,Gurugram,,,5 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,American brand too good,Dealer nature is too worst
Operations Manager,Solapur,,Operations Department,1 Apr 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes,Nothing
Hr Executive,Gurgaon,,HR Operations Department,8 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,strong Sefty,Very good support from company side
Associate,Hyderabad,,Non Voice Department,9 Nov 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,No dislikes,Company culture.
Design Engineer,Pune,,Engineering & Manufacturing Department,0 Dec 2020,1.0,3.0,1.0,2.0,1.0,4.0,2.0,Job security,"Job security,management and company policies etc."
Sales Executive,Mumbai,,Sale Executive Department,0 Aug 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,No nothings it was this,"My company is Good , full salary is also received in lockdown and full support to health."
Sales Team Leader,Patna,,Marketing & Sales Department,1 Jun 2020,5.0,4.0,5.0,4.0,4.0,5.0,4.0,All things is good nothing about dislike,Good
Retail Sales Executive,Vijayawada,,Vijayawada Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Senior Software Engineer,Pune,Full Time,Software Development Department,9 May 2021,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Work culture,"Very Nice Company, very helpful people,
Company policies are very good for employees"
Maintenance Engineer,Pune,Full Time,Operation & Maintenance Department,4 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No comments,"Whirlpool is the greatest company. Also support in covid-19's tough sututation.
Thank you so much. Whirlpool"
