Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Apprentice,Gurgaon Haryana,,PQc Department,0 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Very nice 👍
Senior Executive Taxation,Gurgaon,,,7 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Freedom,Technical Engineer
Technical Engineer,Trivandrum,,IT Network Department,5 Nov 2018,4.0,4.0,5.0,3.0,4.0,5.0,4.0,No comment,I am very happy
Warehouse Supervisor,Kolkata,,SCM & Logistics Department,3 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,"Panasonic have  very good  working environment...good supporting staff
The better learning about machines and machines procces,like automation."
Det,Haridwar,,Hardware Department,1 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Branch MIS Coordinator,Nagpur,Full Time,Branch MIS coordinator Department,3 Nov 2020,5.0,5.0,5.0,5.0,3.0,5.0,3.0,Good experience,Cost cutting
Sales Promoter,Coimbatore,,Sales Department,4 Aug 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Completely dissatisfied and disappointed. They will not give commited  salary. And gave me termination letter in covid scenario i have no job i worried,They not provide salary they commited
Production Supervisor/packing Plants Supervisor,Dehradun,,,2 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Line supervisor,"No training from Panasonic provide to us to fight Covid -19, As a Panasonic employee I am not getting any Hygiene or Ppt kit"
Ehs Officer,Jhajjar Haryana,,,6 Jun 2020,3.0,4.0,2.0,3.0,1.0,3.0,2.0,No policy for off roll employees,Salart
Sales Executive,Kota Rajasthan,,Sale  Department,4 Jan 2020,1.0,2.0,1.0,1.0,1.0,3.0,1.0,Job security,Average not understanding the situation from our side
Sales Promoter,Cochin,,Sales Department,3 Aug 2020,3.0,3.0,3.0,3.0,1.0,3.0,3.0,They not worried about what happening in the market,I really enjoyed to working in Panasonic company.no pressure and they are not solding any FIS. Panasonic is my world ever I loved that company but now iam resigned by Panasonic. I have so much feelings in my mind.anyway good life there in Panasonic.keep supporting to Panasonic. I'm also.. Thank you for being with Panasonic..
Sales Executive,"Kottivakkam, Chennai, Tamil Nadu",,Marketing Department,6 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No words to say about Panasonic.its not bad or pressure company. It's a very good company. Thank you so much.,it was good company in its products an internatinal company
Area Sales Manager,Warangal,,BD / Pre Sales Department,8 Oct 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,do company pay salary in time,"Office and infrastructure is very good. 
."
Regional Service Manager,Bangalore,,Customer Service Department,6 Mar 2021,4.0,4.0,4.0,4.0,1.0,2.0,2.0,Highly corrupted organization.  You can feel dynasty ruling. Management is a big parasites which eats company internally.,
Ac Plant Working,,,,5 Sep 2019,2.0,5.0,4.0,5.0,4.0,4.0,5.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,,,
Assistant Manager,Gurugram,Full Time,Construction Engineering Department,2 Aug 2020,1.0,1.0,1.0,1.0,1.0,2.0,1.0,"It is a worst company i had ever seen. Joining this company was a very big mistake of my life. Only those can survive in this company who knows how to do licking...this company has fired many people in one stroke. In my advice do not join this company ever. This has no values, no ethics and not employee friendly.",Only chatu log can survive in this company. No value for hard worker
Junior Sales Officer,Lucknow,Full Time,,2 Jul 2020,4.0,3.0,3.0,3.0,4.0,4.0,3.0,"Working culture is good
 With support long staff",Not yet come
Branch Manager,"Bengaluru/Bangalore, Karnataka",Full Time,,8 Mar 2023,3.0,4.0,3.0,4.0,3.0,3.0,3.0,Environment  is ok ok,Nothing to mention
Logistics Executive,Haryana,,SCM & Logistics Department,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Nothing
Accounts Executive,Gurgaon,,Accounting & Taxation Department,9 Sep 2020,3.0,3.0,2.0,2.0,2.0,4.0,2.0,Overall nice,Nothing
Sales Executive,Gurugram,,Sales Support & Operations Department,1 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"The company is open to innovation and readily adopts latest technology. I love the fact that I am a part of a team that markete reliable, high-quality products and has a global clientbase.",Nothing. Everything is positive.
Junior Sales Officer,New Delhi,,Retail & B2C Sales Department,4 May 2020,4.0,3.0,3.0,3.0,3.0,3.0,3.0,"Till now it's a good experience . They are supporting us, guiding us time to time",A very less chance of promotion for offrole employees
Sales Executive,,,,4 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I m very happy to work this company because give me a change to work with us nd such a wonderful journey,Not anything to remember
Area Sales Manager,Kolkata,,BD / Pre Sales Department,9 Apr 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Totally unprofessional and blind HR,Work Life balance
Assistant General Manager,Gurgaon,,Finance Department,9 Oct 2020,4.0,4.0,4.0,4.0,3.0,4.0,3.0,Lack of strategy,
Isd,Jaipur,Full Time,,3 Mar 2019,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Good company...,No reason
Trainer,Patna,,Corporate Training Department,2 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice Panasonic Company I am very happy,Work Life Balance
Designer,Haridwar,,,4 Jun 2021,5.0,3.0,4.0,4.0,5.0,4.0,5.0,Good,Nothing
Regional Manager,"Bengaluru/Bangalore, Karnataka",,Retail & B2C Sales Department,8 Dec 2022,3.0,4.0,3.0,4.0,3.0,3.0,3.0,Work life balance is good,There is no job security
FIS,Kolkata,,FIS Department,8 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I really like to work in PANASONIC company as a FIS . I REALLY LIKE PANASONIC COMPANY FROM MY Heart Because Panasonic was the first company who offered me job in this company as a FIS.,"PANASONIC company not focus on the advartisement as like as Samsung,Sony,LG etc.When we are going to convence the customer, at that time we see most of the customer totally unknown about this company just because of advertisement, that's it."
Junior Sales Officer,Chennai,,,6 Apr 2020,3.0,3.0,4.0,2.0,3.0,3.0,4.0,Good learning about market,Pressure and salary package low
Front Desk Executive -Admin (General Affairs),Gurgaon,,General affairs-Admin Department,5 Feb 2020,5.0,4.0,5.0,4.0,4.0,4.0,5.0,The team in which I am working is very helpful and always motivated me to achieve the goals .,Sometimes who is our reporting manager has denied to give training for new innovation.
Team Leader Operations,Chennai,,Construction / Manufacturing Department,1 Mar 2021,4.0,3.0,4.0,3.0,1.0,3.0,5.0,Good to working in Panasonic I'm really interested i worked with great intentions  to grow up  my self but unfortunately i resigned my job due to salry issue,No
Seles Executive,JAIPUR,,Sels Department,2 Aug 2020,4.0,4.0,3.0,2.0,2.0,3.0,2.0,No,Good
Assistant Executive Store And Dispatch,Jhajjar,,SCM & Logistics Department,3 Dec 2020,4.0,5.0,4.0,4.0,5.0,5.0,4.0,,
Sales Executive,Shimla,Full Time,Demostater Department,5 Dec 2020,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Ysss,No
Junior Sales Officer,Lucknow,Full Time,Marketing Department,7 Jul 2020,5.0,4.0,4.0,4.0,3.0,4.0,2.0,Market policy is good,No comments
Sales Executive,Pune,,Retail Sales Department,3 Oct 2021,5.0,4.0,5.0,3.0,5.0,5.0,5.0,It wasba Great expirians work with panadonic company. Thank u for giving me chance.,Nathing
Refrigeration And Air Conditioning,Poothamaili,,Service Department,1 Oct 2020,2.0,4.0,1.0,4.0,5.0,4.0,5.0,Panasonic the intense,"It's a chill place to work for. Known as a graveyard, everyone who is old in samsung and LG switch over for a chill work environment."
Key Account Manager,Gurgaon HO,,Enterprise & B2B Sales Department,9 Dec 2019,2.0,4.0,2.0,3.0,1.0,1.0,2.0,"Very slow, very paper and process driven, people tend to be insecure about what the other has to offer and hence love using the fancy designations to make a point rather than logic. Only way to grow to the top is by chatofying those who are close to those at top.",................
Branch Accountant,Bangalore,,Accounting & Taxation Department,5 Oct 2020,3.0,4.0,3.0,3.0,3.0,3.0,3.0,"I was in Chandigarh branch, full of helping hands.",Salary increment is not as expected.
Junior Sales Officer,Chndigarh,,,6 Feb 2021,4.0,4.0,4.0,4.0,4.0,5.0,5.0,I'm 14 years experience. And love my job .so I want to job,S very excellant name so I'm qualified tha job
Ac Technician,Tirunelveli,,Service engineer  Department,4 Feb 2020,5.0,5.0,4.0,5.0,4.0,4.0,4.0,"Work environment is good, salry benifit on time",Not skill development related work
Junior Officer,"Gurgaon/Gurugram, Haryana",,,6 Oct 2022,4.0,4.0,2.0,3.0,2.0,4.0,3.0,"at last year iam do job at panasonic service center,but company not provide good salary pakage ,and no more incentive given to engineer.iam not prefer to job at panasonic",iam not prefer to any engineer to do job at panasonic
Engineer,Ludhiana,,"Operations, Maintenance & Support Department",1 Apr 2020,4.0,3.0,5.0,2.0,2.0,3.0,3.0,,
Sales Executive,Lucknow,Full Time,Marketing Department,0 May 2020,5.0,4.0,4.0,3.0,3.0,4.0,4.0,Friendly job,Market strategy
Operator,Haryana,Full Time,,8 May 2022,4.0,4.0,5.0,5.0,5.0,4.0,5.0,"Overall good...work culture, management,  company policies  etc.",Average
Mis Coordinator,Gurgaon,Full Time,,4 Aug 2020,5.0,5.0,5.0,3.0,1.0,1.0,4.0,Termination without any reason,"Paystructure , they are good paymaster"
Assistant Manager Quality Assurance,Gurgaon/Gurugram,Full Time,Service Delivery Department,8 May 2023,3.0,3.0,2.0,3.0,1.0,2.0,3.0,"culture , management , pathetic job security",Good work environment & supporting management
Senior Engineer,Noida,,Production & Manufacturing Department,5 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary is decent but promotion is after long time waiting.,Panasonic
Technician Multi Technician,Jhajjar,,Accounting & Taxation Department,7 Jul 2020,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Panasonic,Good Team to work with
Branch Commercial Head Thane And Pune,Gurgaon/Gurugram,,Accounting & Taxation Department,8 Mar 2023,4.0,4.0,4.0,4.0,5.0,4.0,3.0,None,"I like in Panasonic the monthly prize distribution, no workload, and all work under safety."
Senior Sales Officer,,,Retail & B2C Sales Department,2 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,They don't give any notice for any work or for resignation.,No likes
Assistant Engineer,Haridwar,,,1 Nov 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,U r in dicy position,
Regional Commercial Manager,"Chennai, Tamil Nadu",,Accounting & Taxation Department,0 Mar 2023,2.0,4.0,4.0,4.0,4.0,5.0,5.0,,
,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,,
Product Marketing Manager,Gurgaon/Gurugram,Full Time,Product Management - Technology Department,2 Jan 2023,4.0,4.0,1.0,3.0,5.0,3.0,2.0,Push given to support young employees to grow in organization,"No resources given to learn and grow
Very low appraisals"
Senior Executive,Gurgaon,,Software Development Department,3 May 2018,2.0,3.0,1.0,4.0,3.0,3.0,1.0,"Compensation and benefits
Company's infrastructure",no growth and learning opportunity for a software developer
Product Parmotor,Jaipur,,Sales  Department,2 Apr 2019,5.0,4.0,5.0,3.0,3.0,4.0,4.0,The company is open to innovation and readily adopts latest technology,Good
Sales Executive,Pune,,BD / Pre Sales Department,5 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I'm satisfied for this job , training",None of the
Sales Executive,Lucknow,,Sales  Department,5 Dec 2019,4.0,3.0,4.0,3.0,2.0,4.0,3.0,Good learnings about technology and customer offering.,Less customer query and brand visibility in market.
Sales Executive,Chennai,,Retail & B2C Sales Department,0 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good Work Environment, Company Policies are Good",But its Currently Not Working in Panasonic
Sales Executive,Vijayawada,,Sales Department,9 Sep 2019,5.0,3.0,4.0,4.0,3.0,4.0,3.0,Its overall good experience working with Panasonic,Need to improve brand image and supporting staff like sales promoters and branding at main towns
Diploma Trainee,Navi Mumbai,,,1 Jan 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Company culture very good,No any thing
Mis Sales Coordinator,Jodhpur,,Retail & B2C Sales Department,1 Jan 2020,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Its a great Experience for us and good product range & nice quality for appliances  . again to thank to multiplier team,Great team
Senior Operator,,,"Operations, Maintenance & Support Department",9 Apr 2019,3.0,3.0,3.0,1.0,4.0,3.0,2.0,,
,,,,,,3.0,3.0,1.0,4.0,3.0,2.0,,
Computer Data Entry Operator,"Nagole ,hyderabad",Full Time,,8 Dec 2019,3.0,3.0,4.0,4.0,5.0,5.0,3.0,Yes ofcourse,I am not finding any growth in panasonic company
Executive Front Office,Gurgaon,,Back office Department,4 May 2018,5.0,4.0,4.0,3.0,4.0,4.0,4.0,Yes,Yes
Filed Officer,Chandigarh/Ludhiana A,,Accounting & Taxation Department,3 Oct 2020,5.0,4.0,4.0,4.0,3.0,3.0,3.0,Good experience for job,Boos attitude
Front Office Administrator,Ahmedabad,,Manager Department,5 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work environment & team work always each & every work is excellent,Taking decision very late but when take decision so always excellent take decision by company
Senior Executive,Alipur Delhi,,Facility Management Department,9 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,Nothing
Team Leader,Navi Mumbai,,Enterprise & B2B Sales Department,2 Feb 2020,5.0,4.0,4.0,5.0,4.0,5.0,4.0,Service,Nothing
Jr Branch Officer,Nagpur,,Operations Department,8 Dec 2019,5.0,5.0,4.0,4.0,4.0,5.0,4.0,Really good culture & office staff good activity done by the company,No one
Branch Commercial Controller,Coimbatore,,Accounting & Taxation Department,2 Oct 2020,4.0,3.0,5.0,4.0,4.0,4.0,4.0,Good brand and well support team members and all.,Work presure is nothing issue but countinue late night working
Retail Manager-Sales Planning,Gurgaon,,Corporate Communication Department,3 Oct 2018,5.0,4.0,5.0,3.0,3.0,5.0,2.0,Good,Hr department not good
Sales Executive,Surat,,Retail & B2C Sales Department,8 Feb 2019,5.0,5.0,5.0,4.0,4.0,5.0,4.0,"The company is open to innovation and readily adopts latest technology. I love the fact that I am a part of a team that market reliable, high quality products and has a global clients base. Another Plus point is that my colleagues come from various cultural backgrounds, and we work happily in collaboration. I also like the employee re-hire policy here...",Compensation is decent but growth is slow...
Service Engineer,Noida,,Production & Manufacturing Department,7 Jan 2020,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Good working as a company,Awsame
Branch Marketing Manager,Bangalore,,Marketing Department,8 Sep 2020,1.0,2.0,1.0,3.0,1.0,1.0,1.0,Japanese technology,Worst people managing in India...
Area Sales Manager,Hyderabad/Secunderabad,,BD / Pre Sales Department,3 May 2021,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Worst company ever worked,Working cultural is not good
Area Sales Manager,Jaipur,,Enterprise & B2B Sales Department,8 Dec 2019,4.0,4.0,5.0,4.0,3.0,4.0,4.0,It was good learning and career growth.,appreciation misses
Sales Executive,Bhubaneswar,,,7 Aug 2019,5.0,5.0,5.0,4.0,4.0,4.0,3.0,The company is very good,The company have not give any opportunities to old/experience employee to growth/promotion in company.
Sales Officer,AHMEDABAD,,Lighting  Department,6 May 2020,4.0,3.0,4.0,5.0,5.0,5.0,3.0,Open Innovation,No comments
Sales Executive,Pune,,Retail Store Operations Department,3 Mar 2020,4.0,3.0,4.0,5.0,5.0,5.0,3.0,"It's nice to work here good place to devlop your professional skills.
It's nice experience to work 1st time in Japanese culture",Job sequrity & internal politics
Sr. Executive Import Export Logistics,,,,0 Dec 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Air conditioner installation repairing gas charging LED installation washing machine demo installation repairing
Micro oven testing
Jigar installation",No
Moradabad,Moradabad,,Authorised service centre senior engineer  Department,3 Oct 2019,4.0,2.0,5.0,4.0,2.0,4.0,3.0,Good,No
Warehouse Executive,,,,6 Oct 2018,5.0,5.0,5.0,5.0,3.0,5.0,2.0,,
,,,,,,3.0,5.0,3.0,4.0,4.0,4.0,,
Sales Executive,Ahmedabad,Full Time,Sales Department,1 Mar 2020,4.0,5.0,5.0,4.0,4.0,4.0,4.0,Overall company support to employees,Working environments is very good
Engineer,Manesar,,,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company,NO SUPPORT
Regional Trainer East In CE Product,"Kolkata, West Bengal, India",,Customer Service Department,8 Jun 2020,2.0,1.0,3.0,2.0,1.0,1.0,2.0,THERE ARE NO JOB SECURITY FOR SENIOR EMPLOYEE,Good experience
Jso,Hyderabad,,,7 Dec 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good experience,"There culture and team was awesome, every day I learn something good. Self improvement and skill development."
Branch Marketing Manager,"Ghaziabad, Uttarpradesh .",,Marketing Department,1 Aug 2022,3.0,5.0,5.0,2.0,5.0,5.0,1.0,Finical growth is almost zero.,Good in terms of quick learner.
Trade Marketing Executive,Gurgaon,,Marketing Department,9 Aug 2019,4.0,3.0,5.0,4.0,4.0,4.0,3.0,Horizontal growth,Working with Panasonic is a great opportunity for me . My bosses are very supportive and friendly . They taught me lot of things which helps me to grow . Overall very professional and challenging.
Territory Sales Manager,Coimbatore,,Mobility Department,2 Apr 2019,4.0,4.0,4.0,4.0,3.0,5.0,3.0,I don't see any bad in this company . Most of the time they collapse mobility team . That's the only thing I dislike .,Good work
Customer Care Officer,West Bengal,,Operations Support Department,3 Jun 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I am not satisfy with Panasonic,Job security is good and work life balance is good
Assistant Manager Quality Assurance,Chennai,,Production & Manufacturing Department,1 May 2022,4.0,5.0,3.0,4.0,5.0,3.0,3.0,Career growth and new learning is slow,Led lcd reparing
Electronics Engineer,Delhi NCR,,Led reparing Department,3 Sep 2019,5.0,5.0,5.0,3.0,5.0,4.0,4.0,Nothing,
Senior Sales Executive,Dhanbad,Full Time,Engineering & Manufacturing Department,7 Dec 2019,2.0,1.0,1.0,1.0,1.0,1.0,1.0,"Average,just passing time there,no future,no life there",Average
Deputy Manager-sales,Gurgaon,Full Time,Business Intelligence & Analytics Department,0 Apr 2021,3.0,4.0,4.0,3.0,4.0,2.0,2.0,Good and organised culture. Japanese team is supportive.,Lot if politics and no direct connect with top stakeholders of company.
Apprenticeship,Jhajjar,,Administration & Staff Department,1 Jul 2019,4.0,5.0,4.0,5.0,3.0,3.0,3.0,"I like 5 day working system & food in this company. 
Travelling system is also good. 
Company vehicles pick and drop employees from in the radius of 55 km of plant.",Salary is less according to work
Marketing Executive,Khaga,,,4 Jun 2022,5.0,5.0,5.0,3.0,3.0,4.0,3.0,Nice And Good Company,Due to Covid I had left my job
Assistant Manager,Gurugram,,"Operations, Maintenance & Support Department",3 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Learning,Growth
"DGM After Market, Customer Service",Gurgaon,,Operations Department,6 Jun 2019,4.0,3.0,3.0,5.0,5.0,5.0,3.0,It's a great company to work...Good drive and vision and high on job security,Processes are Man driven and compleX
In Shop Demonstrator,Serampore,,Mobile  Department,0 Jan 2019,3.0,3.0,3.0,3.0,1.0,2.0,1.0,"I dislike the price difference between the  same model in online and offline . There are huge service problem from the authorized service centre .dden. Hang problem , software update problem.and many more .","Working time 9am to 6 pm, and Monday to Friday. good hike average 9% annual, job is fully secured."
Senior Technical Consultant,Mumbai,,,6 Oct 2019,4.0,3.0,4.0,3.0,5.0,4.0,5.0,"You need provide solution, 24/7 issues , internal users are said every thing urgent",Company culture is very great. I hope join this group (ujjivan).
Sales Officer,Jaipur,,IAQ( fan)  Department,6 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Over all good I worked with Panasonic aprox 10 years but management not parmote anyone because of  they said we have no policy for promotion. So that after 10 years I left the Panasonic.
Fis,Ludhiana,,Sales Department,1 Oct 2019,4.0,4.0,5.0,3.0,3.0,2.0,1.0,See above,
Panasonic Service Center,Sangli,Full Time,,1 Dec 2019,5.0,5.0,5.0,1.0,2.0,4.0,3.0,All Over,Every thing is good about teamates
Regional Sales Officer,Ghaziabad,Full Time,Marketing Department,5 Oct 2019,5.0,5.0,5.0,4.0,5.0,5.0,5.0,About cinvenyence,I love panasonic.
Senior Sales Promoter,,,,6 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I love my job.,Very good job and very good
Sales Team Leader,,,,2 Mar 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Worst company culture
Sales Executive,Banswara,,Sales Department,6 Oct 2019,5.0,4.0,3.0,4.0,4.0,4.0,4.0,Worst Culture in the company,Salary
Senior Demonstrator,Chennai,,Marketing Department,0 Dec 2019,5.0,4.0,3.0,4.0,4.0,4.0,4.0,Work life,"Very very good  culture, Good job i have done 6yr something ."
Area Sales Manager,Gurgaon,,BD / Pre Sales Department,8 Sep 2019,1.0,5.0,5.0,5.0,4.0,5.0,4.0,No,Career growth
Ac Technician,Gurgaon,,Service engineer Department,4 Nov 2019,5.0,5.0,4.0,4.0,5.0,4.0,5.0,Nothing,
Junior Executive Production,Gurgaon,,"Operations, Maintenance & Support Department",8 Jun 2019,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Sales Executive,Mangalore,,Retail & B2C Sales Department,4 Aug 2019,5.0,5.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,5.0,4.0,4.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,4.0,4.0,5.0,4.0,,
Diploma Engineering Training,Haridwar,Full Time,,4 Feb 2019,4.0,3.0,4.0,3.0,2.0,4.0,3.0,"The company is open to innovation and readily adopts latest technologies. I love the fact that I am a part of a team that markets reliable, high-quality products and has a global client base.",Panasonic is best but a Anchor by Panasonic is bad about his own management system
Design Coordinator,Thane,Full Time,,1 Apr 2022,4.0,5.0,5.0,4.0,4.0,4.0,4.0,Working culture and work life balance,Leaders are not supportive
Electrician,Haridwar,,Maintenance Department,3 Jan 2020,5.0,1.0,1.0,3.0,1.0,1.0,3.0,Very good,Very good
Sales Executive,HYDERABAD,,Home appliances  Department,6 Jun 2019,4.0,4.0,4.0,4.0,4.0,4.0,3.0,feeling better working with Panasonic company,Nothing
Area Manager,Chandigarh,,Construction Engineering Department,0 Mar 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Best company for study and learning because of Panasonic diamonds like Mr. Narender Negi and Mr Sabyasachi Basu,Job Security
Quality Inspector,Sholavaram,,Quality Department,0 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"It's very  good job , I have learn lot of things this company then what the way inspection the product and how handle this product, checking methods etc.,",Partiality of workers
Sales Promotor,Nellore,,,8 Nov 2017,4.0,4.0,3.0,5.0,5.0,4.0,3.0,My 1st step is sales in Panasonic promoter,"Recently I had work in Panasonic as a sales promotor I resigned in company becoz of there is growth in company 
So many people have much talent but the company don't give any opportunity for the next promotion"
Sales Manager,Kolkatta,,Sales Department,2 Nov 2019,5.0,5.0,4.0,3.0,3.0,3.0,2.0,Because it's a brand,Very bad politics
Area Sales Manager,"Shahjahanpur, Uttar Pradesh",,Retail & B2C Sales Department,2 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Was Good experience with panasonic..,nothing
Branch Marketing Manager,Mimbai,,Marketing Department,9 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,None,
Sales Executive,Jaipur,Full Time,Operations Support Department,4 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Freedom,Torchering from sinniore
Territory Sales Manager,,,,6 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Ty,"Unfortunately, I found the upper executive levels more interested in career advancement than company improvement and performance. There are pockets of very good peoy and work ethic but they are stifled by the environment"
Business Development Officer,Bhubaneswar,,BD / Pre Sales Department,0 Aug 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not any as such I could find,Good work
Manager,Mumbai Andheri East,,Panasonic service center Department,8 Feb 2019,5.0,3.0,4.0,4.0,3.0,5.0,4.0,No,work life balance
Air Condition Technician,Chandigarh,,Engineer  Department,7 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,job security... working on off role position from last more than 4 years...,Such a good team work and nice salary
Warehouse Engineer,Kolkata,,,1 Dec 2019,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Good,Good
Former Sales/ JSO,Ghaziabad,,consumer durables (AC) Department,3 Apr 2019,4.0,4.0,4.0,5.0,4.0,5.0,5.0,Nothing,Un systamatic working. Work culture.
Air Condition Technician,Kurnool Sreenivasa Aircondition,,,5 Jul 2019,5.0,4.0,4.0,5.0,4.0,5.0,5.0,,
FIS,Jaipur,,Retail & B2C Sales Department,2 Sep 2019,5.0,4.0,3.0,3.0,2.0,4.0,2.0,,
Senior Branch Manager,Raipur,,Retail & B2C Sales Department,9 Jun 2019,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,2.0,4.0,2.0,2.0,4.0,2.0,,
Production,Dadritoi,Full Time,Production  Department,2 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work,Work
FIS Panasonic,LUDHIANA,Full Time,Isp Department,1 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Growth,No reason
Assistant Manager Pricing Services,Gurgaon/Gurugram,,Commercial Department,8 Dec 2022,2.0,2.0,2.0,1.0,3.0,2.0,1.0,Nothing to be added as quality,"Poor management, average quality peers,low salary"
Trainee,,,,0 Sep 2019,5.0,3.0,5.0,3.0,2.0,3.0,3.0,"Company policies are good, it helped me evolve and grow. Support from management is good.",Work life balance
Senior Executive,Jhajjar,,Engineering Department,0 Jun 2019,5.0,3.0,5.0,3.0,2.0,3.0,3.0,Operator,Nothing
Area Service Manager,Pune,,After Sales Service & Repair Department,7 Apr 2022,4.0,5.0,5.0,5.0,5.0,5.0,5.0,"According to my experience with Panasonic, Panasonic is the best",According to me nothing is like dislike
Operator,Jhajjar,,Engineering & Manufacturing Department,5 Jul 2018,5.0,4.0,5.0,5.0,3.0,4.0,5.0,management,Apprentice k bad no job
Team Leader,New Delhi,,Cs.service  Department,5 Dec 2018,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Good culture and opportunity to become a leader,Top management
Apprentice Trainee,Dadri Toye Jhajjar Haryana,,Administration & Staff Department,6 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
"Assistant Manager, Quality Assurance And Production",Gurgaon,,Quality assurance Department,6 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,3.0,5.0,5.0,5.0,4.0,,
Sales Manager,Gurgaon,Full Time,,8 Mar 2022,3.0,5.0,3.0,4.0,2.0,3.0,3.0,Culture and location,Growth and company progress
Sales Officer ( Channel Sales ),Jabalpur,,,2 Apr 2019,5.0,4.0,4.0,5.0,4.0,5.0,4.0,It is a good electronics organization.,Good opportunities for grow up career
"Head Planning, Logistics And VRLA Battery Businesses",Gurgaon,,Strategic planing  Department,9 Apr 2019,1.0,1.0,1.0,3.0,1.0,4.0,1.0,It was mix after new management change in my department it become terrible,"Pathetic internal politics, baised,complince issues etc."
Senior Opretor,Jhajjar(haryana),,Quality  Department,3 Mar 2019,5.0,4.0,4.0,3.0,4.0,3.0,5.0,Panasonic India pvt Ltd has a good company all staff members goods,As good carrier as a good security good carrier growth
National Key Account Manager,Gurgaon,,,2 Jul 2019,2.0,2.0,1.0,1.0,2.0,1.0,1.0,Nothing,Everything
Jr. Mis Officer,Gurgaon,,,1 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Perfect corporate company to work with,Everything was good. No complains
Regional Marketing Manager,Bangalore,,Marketing Department,9 Jun 2019,5.0,3.0,5.0,3.0,5.0,4.0,3.0,Nothing,Trade mktg department head is not right
