Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Commercial Executive,"Lucknow, Uttar Pradesh",,Accounting & Taxation Department,7 Oct 2022,4.0,4.0,2.0,4.0,2.0,4.0,2.0,,
Assistant Manager,Uttar Pradesh,,Construction Engineering Department,1 May 2021,4.0,3.0,5.0,4.0,3.0,4.0,4.0,,
Sales & Marketing,Mumbai Suburban,Full Time,Marketing Department,2 Apr 2021,5.0,2.0,5.0,3.0,1.0,2.0,1.0,Good work,Growth in issue
Security Officer,Varanasi,Full Time,Administration Department,8 Apr 2021,5.0,5.0,5.0,5.0,3.0,2.0,4.0,"Bajaj is a very good company no doubt. During my duty period I found out what the employees of BEL PVVNNL are doing themselves. There is no focus on it, but what the other one is it doing pay more attention to. The person who works he makes a mistake. But BEL PVVNNL  I have seen that the job of livelihood workers is safe.",I have seen that the job of livelihood workers is safe
Senior Chargeman,Mumbai,Full Time,,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company ki Sanskrit kitne din,Company ka rules
Executive - Mis,Sitapur,,Power Distribution Department,0 Mar 2021,3.0,2.0,1.0,3.0,1.0,1.0,1.0,Working Culture is very good.,"JOB Security, Appraisal Process."
Senior Engineer Civil (Management Staff),Hosadurga Project Site,,Quality Control Department,6 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good organization fully support lock down time,Very good Management System.
Assistant Manager Accounts,KARIMNAGAR,,Treasury Department,9 Dec 2022,4.0,4.0,2.0,5.0,2.0,3.0,3.0,"Working area is good and job sanctification honesty work polcy co ordnate the tea work ,",Per salty for increment time good working peron not value.
Cluster Head CSD,Delhi,,Retail & B2C Sales Department,0 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,The organization has implemented all necessary measures and taken best care of employees,"The No transfer policy, employee goes in comfort level and then starts politics to secure his comfort"
Assistant Manager/manager-(nontechnical),Mumbai,,Construction Engineering Department,8 Apr 2021,5.0,5.0,4.0,5.0,1.0,5.0,5.0,Best,No job security in EPC PD
Area / Territory Manager,Lucknow,,Retail & B2C Sales Department,9 Mar 2021,5.0,3.0,5.0,3.0,3.0,5.0,4.0,Working in a given direction,Promotions and growth
Project Manager,Mumbai,,Construction Engineering Department,0 Mar 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,"Policy driven, highly ethical and employee friendly organization.",There are no such.
Assistant Manager,Indore,,Accounting & Taxation Department,3 Jan 2021,4.0,1.0,4.0,5.0,1.0,1.0,2.0,The compensation is high than market,Now the job security is not guaranteed in the company
Business Unit Head Illumination,Chakan,,Operations Department,7 May 2021,2.0,2.0,3.0,3.0,3.0,2.0,2.0,Renowned company,Working culture
Sr. Engineer Quality,Budaun,,Construction Engineering Department,2 Nov 2020,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Bajaj Electricals Ltd is a good company. All staff is supportive and culture is good.,This is good company no negative feedback.
Electrical Engineer,Mau,,Construction Engineering Department,0 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Everything
Senior Engineer Mechanical,Ranjangaon Pune,,Engineering & Manufacturing Department,8 Jul 2021,4.0,4.0,4.0,3.0,3.0,4.0,3.0,Good work environment and culture teammates are good company policies are good no salary deduction in lockdown,No dis likes good canteen
Asst Manager,Fatehpur,,,5 Nov 2021,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Only one thing salary credited on time every month.,Bad working environment people's uses abuse language to their Juniors and no job security.
Cfa Owner,Patna,,Service Department,3 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment.,Extra work but extra not benefits and not timely payment
Design Engineer/manager,Thane,,,5 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Design dept destroyed by management.,Design dept destroyed by management
Junior Engineer Electrical,Darbhanga,,Hardware Department,6 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Good work environment and culture. Teammate are supportive and the management is transparent.,Salary is decent but career growth is slow.
Junior Engineer,Sultanpur,,Construction Engineering Department,6 Sep 2019,4.0,4.0,5.0,5.0,5.0,5.0,5.0,Very good organisation.,Nothing.
Assistant Manager-Project Quality,Gaya,Full Time,Quality Assurance Department,4 Dec 2020,5.0,4.0,5.0,4.0,4.0,4.0,5.0,Such a great place to learn lot of skills.,Nothing!!
Junior Engineer,Azamgarh,Full Time,,1 Jan 2021,5.0,3.0,4.0,2.0,2.0,4.0,2.0,It's very nice company but UP project it's good to much pressure,Increment systems
Dy.manager Operarion,Mumbai,,Procurement & Purchase Department,1 Mar 2021,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Compensation and financial growth is quiet awesome,Slow adaptive approach
Project Planning Engineer,Ranjangoan Midc,,Construction Engineering Department,5 May 2021,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Atmosphere and office staff,Nothing
Welder,Pune,,ranjangon Department,1 Nov 2020,5.0,2.0,4.0,4.0,4.0,4.0,4.0,good work environment and culture .Teammates are supportive and the management is transpatent.,Salary is decent but career growth is slow
Cluster Head,New Delhi,,Retail & B2C Sales Department,6 Sep 2021,5.0,5.0,3.0,4.0,2.0,5.0,4.0,"Yes because Mr. ANANT Bajaj was very good and excellent personality. I miss him a lot. And love his business ethics, strategy and passion.",Nothing
Senior Engineer,Gwalior,,,2 Oct 2020,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Overall things of this organization are excellent,some higher level employees of this organization does not understand of other employee's obligation
Graduate Engineer Trainee (get),Ballia,,,0 Mar 2021,4.0,2.0,5.0,1.0,1.0,2.0,1.0,Learning opportunities & responsibility,appraisal for off roll
Senior Sales Officer,Chandigarh,,Retail & B2C Sales Department,7 Aug 2020,4.0,4.0,4.0,3.0,4.0,4.0,3.0,They support me in the covid 19 very well and bajaj company is not like other company,There is no permotion at  Bajaj. you work too hard for the company but they don't appreciated the person
Retailer,Kolkata,,,6 May 2021,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Everything,Nothing
Engineer,Mumbai,Full Time,Construction Engineering Department,2 Apr 2021,3.0,2.0,2.0,1.0,1.0,1.0,1.0,Nothing because totally political management,Senior manager and other senior doing contractor ship with contractor very bad culture
Agent,Thane,Full Time,Agent Department,7 May 2021,3.0,3.0,3.0,2.0,2.0,1.0,3.0,Not provide best gadgets = like a p c headset,Company always stand with there employees in every situation
Territory Sales Manager,Durg,,Consumer Products Department,0 Oct 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,All are good,Good work environment and culture
Store Incharge,Patna,,SCM & Logistics Department,7 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Over all good
Sr Manager-Customer Services-South,Chennai,,Operations Department,0 Apr 2022,5.0,5.0,3.0,3.0,2.0,5.0,3.0,No specfic,Everything is well
Commercial Manager,Mumbai,,,1 Apr 2021,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Nothing,Company policy are good
Sr.engineer-projects,Site,,Construction Engineering Department,3 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not any,...
Autocad Draughtsman,Mumbai,,,7 Nov 2020,2.0,3.0,3.0,5.0,4.0,1.0,3.0,....,It was outstanding work at bajaj electrical
Sales Promoter,Malakpet Hyd,,Sales Department,2 Aug 2021,5.0,5.0,5.0,5.0,4.0,4.0,4.0,Good working environment and the best manager,
Branch Coordinator,Patna,,,8 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Purchase Executive,Anantapur,Full Time,Procurement & Purchase Department,4 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work,I con't resign
Assistant Manager - Ehs,Greater Noida,Full Time,Community Health & Safety Department,0 Mar 2021,4.0,5.0,4.0,5.0,5.0,5.0,5.0,Very good organization for his employees,"Good work environment and culture.teammates are supportive.
And company also are good .."
Marketing Executive,Ulhashnagar,Full Time,Sales & Marketing Department,5 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,SELECT ME AS A Sales Excutive on the company payroll,Very wrist experience in this company and working culture
Electrical Engineer,"Noida, Uttar Pradesh",Full Time,Construction Engineering Department,7 Jun 2023,2.0,2.0,1.0,3.0,1.0,2.0,2.0,"This company are nothing good everything is worst like work culture, salary , management and all",They are paying full salary during covid.company is very good but people at manager level are not supportive.
Graduate Engineer Trainee,Mumbai,,,0 Jul 2020,4.0,4.0,4.0,5.0,4.0,3.0,3.0,There is lot of politics and the management doesn't address our issues.No increment from 1.5 years of any offroll Employees,"Very Helpfull in Laying People Out of Organization. Since All ASM, TSM and Back Accounts are a Lose making Entity as Compared to RSM and ZSM and Marketing Personal. If any one wants to learn Politics do join. Since you have to learn how to Butter Your Bosses."
Area Sales Head,Patna,,,1 Jun 2020,2.0,3.0,3.0,3.0,2.0,2.0,2.0,"Internal Politics, and Buttering your Boss.",Bajaj is a good company. With the help of this company we can take our caria forward.
Electrical Engineer,Navi Mumbai,,Electrical Engineering Department,1 Mar 2021,3.0,3.0,3.0,3.0,3.0,3.0,4.0,"In Bajaj we will not have any time to do electrical work. In Bajaj, we will feel good by doing electrical work.",They r cut salary of April Month to half. May month they give full salary. The salary of April and May they paid in June..
Project Engineer,Malda,,Construction Engineering Department,3 Jun 2020,3.0,2.0,2.0,2.0,3.0,1.0,2.0,"No career growth , No increment last 2year,
Full of politics issue , Many employees are relatives of other employees . One horrible thing is they extract work as a supervisor upto Senior engineer post .",It's just ok
Territory Head,Mumbai,,BD / Pre Sales Department,3 Oct 2020,3.0,1.0,3.0,1.0,3.0,2.0,2.0,Work life balance is an issue. CTC and benefits are less compare to others in industry.,Good experience
Assistant Project Manager,Maldah/Malda,,Construction / Manufacturing Department,1 Dec 2020,5.0,4.0,5.0,5.0,4.0,5.0,4.0,,
Production Final,Pune,Full Time,Production Department,1 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best Company,Im so lucky
Programmer,Mumbai,Full Time,,3 Nov 2021,4.0,3.0,3.0,4.0,2.0,4.0,4.0,Good company to work,Nothing
Hr  Administration Senior Executive,Mumbai,Full Time,HR Operations Department,1 Sep 2020,4.0,4.0,4.0,3.0,3.0,4.0,3.0,It is very good company and well organized but dut to some employees are not to legible their positions and creating problems.,Politics
Electrical Project Engineer,Sasaram,Full Time,Construction Engineering Department,8 Feb 2021,4.0,3.0,4.0,5.0,1.0,5.0,3.0,Company culture,Job security not at done
Distribution Sales Officer,Kolkata,,Enterprise & B2B Sales Department,8 Jun 2022,5.0,3.0,5.0,2.0,4.0,2.0,2.0,Company is good,Salary is not good
Assistant Manager Logistics,Dhulagarh,,SCM & Logistics Department,7 May 2021,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Very bad experience.,Job is not secure
Assistant Manager - Ehs,Delhi NCR,,,7 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,The working culture of BEL is very friendly & supportive.,There is nothing to like. Use and through behave with employees. In covid situation when whole country in trouble Bajaj electricals Ltd busy to take resign of employees.
Call Auditor,New Delhi,,Software Development Department,9 Feb 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,My Fault to join Bajaj electricals Ltd.,Good work culture
Area Service Manager,Delhi,,Operations Department,0 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,
Zonal Logistics Manager,Chennai,,SCM & Logistics Department,4 Dec 2020,4.0,3.0,4.0,4.0,1.0,3.0,4.0,,
Quality Engineer,Pune,Full Time,LED department Department,9 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,best company,not a any bad idea
Mechanical Engineer,Lucknow,,Mechanical Engineering Department,5 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good products,Good products
Store Keeper,"Begusarai, Bihar",,SCM & Logistics Department,2 Jun 2022,5.0,5.0,5.0,5.0,3.0,5.0,4.0,Very good experience with bajaj electricals,No any comments
Chief  Manager - Logistics (Head - Transportation),Sion,,Logistics Department,8 Dec 2020,4.0,3.0,3.0,4.0,3.0,3.0,2.0,Over all very average,Work culture  and meritocracy
Supervisor,Zirakpur,,SCM & Logistics Department,9 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes I am like working,I am like working at Bajaj electrical
Accounts Executive,Mumbai,,Accounting & Taxation Department,1 Dec 2020,2.0,1.0,3.0,4.0,1.0,1.0,1.0,Baja may don't have anything like that,They don't provide any training to the freshers and experienced
Production Engineer,Chakan Pune,,,0 Jan 2020,2.0,2.0,1.0,1.0,1.0,1.0,1.0,SOP are already formed.... standard cycle of working...... for only 3-4 months training this is good company...,For newcomers it is only place to work and nothing except more than that....less job security.....low payment......bad canteen.....no company facilities.....extra work is there but no money for that work..... Hidden politics.... only reporting work for supervisor and nothing to learn more....for trainees...you will be never become part of company and you are only assets to use.....after 1-2 years company will remove you as 🐝......Read More
Deputy Project Manager,Mysore,,Construction Engineering Department,3 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I really appreciate the company that supporting the employees under covid period even also in normal days, I am proud to be an employ of Bajaj.",No dislikes.
Electrical Supervisor,Mumbai,,Construction Engineering Department,3 Mar 2021,3.0,3.0,3.0,4.0,1.0,3.0,3.0,Site work,Rectification
AutoCAD Draughtsman(mech),Sitapur,,Execution Department,3 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nothing,exploit the off roll candidate by pm
Sr.Executive Project Safety Officer,Mumbai,Full Time,Construction Engineering Department,9 Oct 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Good work environment and culture. Teammates are supportive and the management is transparent.,Xxxxxx
Dsa Manager,Lucknow,Full Time,HR Operations Department,0 Aug 2020,5.0,4.0,5.0,4.0,3.0,5.0,5.0,"Company policies are goog,appraisals are fair and they give good salary hike and bonus every year",Nothing
Sales Coordination-Manager,Chandigarh,Full Time,Sales Support & Operations Department,1 Jun 2020,4.0,3.0,5.0,4.0,3.0,4.0,4.0,The Company is good and open to innovation and ready to addept new technology and ideas. It's give right to express ideas and freedom to do work.,"Although Compensation are decent, but carrier growth is slow. The work pressure is very high. Mostly I have to work 10 - 12 hours daily."
Marketing Manager,Mahad,Full Time,Retail & B2C Sales Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Dso,Dso
Assistant Manager Marketing,Singrauli.jayant,,Marketing Department,5 Jan 2021,4.0,5.0,5.0,3.0,3.0,4.0,2.0,Nothing's,"Salary is low.
Carrer growth slow"
Electrical Engineer,Motihari,,Construction Engineering Department,6 May 2022,5.0,3.0,5.0,5.0,4.0,3.0,3.0,"work culture & management is a very nice and, awesome.",work very pressurized ansd target per month achieve anyhow.
Assistant Manager,Mumbai,,"Operations, Maintenance & Support Department",2 Mar 2021,5.0,5.0,5.0,5.0,1.0,3.0,2.0,Best place to work,Internal politics
Territory Head,Tamil Nadu,,Marketing Department,9 May 2021,5.0,4.0,4.0,3.0,5.0,4.0,3.0,Great place to work.,Long working hours
Sales Return Executive,Guwahati,,Bad inventory Department,8 Feb 2022,4.0,1.0,4.0,1.0,2.0,3.0,3.0,Nothing,CNF manager
Electrical Engineer,Nanded,,Electrical Engineering Department,2 Dec 2020,1.0,5.0,3.0,1.0,3.0,1.0,1.0,Environment and culture,Salary is decent
Sr. Executive,Varanasi,Full Time,Stores & Material Management Department,0 Mar 2021,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Excellent,No any dislike ab point
Supervisor,Mumbai,Full Time,Lucknow  Department,2 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,HT & LT line structure installation,Time working sidule not fixed
Electrical Engineer,Kolkata,Full Time,Asansol Department,2 Apr 2021,4.0,5.0,4.0,5.0,1.0,4.0,5.0,I am interested,Hindi and english
Deputy Manager,Kolkata,Full Time,Finance Department,0 Nov 2020,5.0,4.0,5.0,4.0,4.0,5.0,4.0,"Work culture,  company policy",It it is Great Organization focus on over all development of individual
Regional Manager,Bangaluru,,Retail & B2C Sales Department,5 Nov 2020,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Too much of process driven,Brand acceptance
Area Sales Manager,Pune,,Enterprise & B2B Sales Department,3 Jan 2021,3.0,3.0,1.0,3.0,1.0,3.0,2.0,Frequent policy chnages,Excellent organization
Supply Chain,Kolkata,,Procurement & Purchase Department,3 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Like exactly and very good
Store Incharge,Lucknow,,Stores & Material Management Department,0 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is no to dislikes,Work life Balance
Manager / Sr Manager - Administration,Chennai,,Administration Department,0 Mar 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Nil,Its a very good company to work with
Territory Manager,Hyderabad,,Enterprise & B2B Sales Department,1 Oct 2020,5.0,5.0,3.0,2.0,5.0,3.0,4.0,Timely response,
Deputy Manager Export EPC Projects,"Everard Nagar, Sion East, Mumbai - 400022",Full Time,Exports - T&D EPC Projects Department,6 Feb 2020,4.0,4.0,5.0,3.0,5.0,5.0,3.0,"Bajaj Electricals Ltd. - ""We are family"" here you get ample scope to learn, develop and groom yourself as a professional. Work - Life is very much balanced. Target and result oriented company and gives high importance to ethics and culture. There are opportunities where you can celebrate time with your colleagues also there are hobby clubs etc. I am enjoying my tenure here since 2013 to now.","Sometimes we do not get praised based on our past achievemnts, rest is good. Great firm to work with."
Area Service Incharge,Lucknow,Full Time,Service Department,7 May 2022,5.0,3.0,3.0,4.0,4.0,5.0,5.0,culture is good also management is helpful,Very good opportunity for this company and all staff very friendly.
Maintenance Engineer,Nagpur,Full Time,Electrical & Mechanical Department,6 Feb 2021,4.0,5.0,4.0,3.0,3.0,3.0,4.0,Company HR policy,Work load only on key player
Assistant Manager Projects -Techno Commercial Substation,"Bhopal, Madhya Pradesh",,Engineering Department,9 Apr 2023,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Work freedom good saport,Nathing
Senior Electrical Engineer,"Hassan, Karnataka",,Construction Engineering Department,9 Sep 2022,4.0,4.0,4.0,5.0,3.0,4.0,3.0,Good work,No issues
Electrical Engineer,Gwalior,,Construction Engineering Department,1 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company's strategy,There are no on-job training for fresher.
District Sales Manager,"Angul,odisha",,Marketing Department,6 Nov 2018,4.0,4.0,5.0,4.0,4.0,5.0,5.0,"Good working culture Always focused towards positive growth, ,colleagues are good,",Policy keep on changing.
Senior Manager,Project Sites,,Construction Engineering Department,6 Mar 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"During this difficult situation,  instead of supporting employee, Bajaj Electricals force to resign lot's of employees. And unfortunately I am one of them.",There is no SOP for many official decisiona. Most of the time decisiona taken as per the Senior person's wish or demand.
Assistant Manager,"Sion, Mumbai",,Administration Department,2 Aug 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Compensation n benefits,Job security and work culture
Commercial Executive,Lucknow,,Accounting & Taxation Department,5 Apr 2022,4.0,3.0,3.0,4.0,1.0,3.0,1.0,,
Project Engineer,Mumbai,Full Time,Construction Engineering Department,9 Sep 2020,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Big Name in Market and some perks.,Poor work culture with huge hierarchy and very less output. No growth of an individual. Specially if you are in middle or below middle management. Very slow working. No set well defined and reliable SOPs.
Junior Engineer,Varanasi,Full Time,Engineering & Manufacturing Department,1 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management,Excellent company to work
Assistant Project Manager,Bhopalpattnam,Full Time,Construction / Manufacturing Department,7 May 2022,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Not taking new project in distribution field,no
AutoCAD Draughtsman(mech),Sitapur,,Execution Department,5 Apr 2021,1.0,1.0,1.0,1.0,1.0,5.0,1.0,exploit the off roll employee,Bad conditions
Qa Engineer,Pune,,,3 Feb 2019,4.0,2.0,3.0,2.0,2.0,2.0,2.0,Bad conditions for employees,Good work environment and culture teammates supportive and the management is transperent.company policies are good.
Diploma Mechanical Engineer,Visakhapatnam,,Retail Sales Department,6 Aug 2020,5.0,3.0,4.0,4.0,2.0,5.0,1.0,Salery is decent but career growth is low,No job security without chaplusi
Electrical Site Engineer,Ballia,,Construction Engineering Department,2 Apr 2022,2.0,2.0,3.0,1.0,1.0,2.0,1.0,No job security and no life balance,Nothing to like
Territory Head,Hyderabad,,,7 Apr 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I was working from 20 years in this company at the time of covid company has terminated chuthiya company Hai don't join this company forever HR is very useless without any intimation sending termination letter my humble request to all is don't join this company if u got any opportunities,"The company is open to innovation and readily adopts latest technology and not leaving behind its core values,  here skill development and learning culture is great and more over employee rehiring policy is great"
Senior Manager Quality Assurance,Chandigarh,,Production & Manufacturing Department,7 Mar 2020,5.0,4.0,5.0,4.0,4.0,5.0,4.0,'--,Side engeeniar
Jaunpur,JAUNPUR,,Kerakat Department,1 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Serveyar,
Commercial Executive-Accounts,"Bangalore Rural, Karnataka",Full Time,Finance Department,9 Jul 2023,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Bajaj has a great environment to work in.,Nothing
Supervisor,Patna,Full Time,Software Development Department,1 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,No
Senior Executive,Hyderabad,,Retail & B2C Sales Department,4 Nov 2020,3.0,1.0,3.0,1.0,1.0,3.0,3.0,They are good in term of price and products just they need to maintain distance and managed the alternative dutys,O main issues is service and the worst management completely politics completely worst they main is managers and upper position guys are illiterate completely they don't deserve to be that place where are they and company people should also here decent guys not roady shiters
Sales & Marketing,Thane,,,4 Oct 2020,5.0,4.0,3.0,5.0,5.0,4.0,5.0,Bajaj company v. V. Super,Market so growth
Assistant Manager Project,Jabalpur,,,6 Feb 2021,4.0,4.0,4.0,5.0,5.0,5.0,5.0,Work responsibilities,Account department for site expenses
AHTM,Hyderabad/Secunderabad,,Marketing Department,8 Mar 2021,5.0,4.0,4.0,5.0,3.0,4.0,3.0,Good company,Not that much pressure but no security
ILLUMINATION TSI,Kolkata,,Enterprise & B2B Sales Department,2 May 2021,3.0,4.0,2.0,2.0,3.0,2.0,2.0,Wonderful organization to work with....,No job security ever fired
Deputy Manager,Navi Mumbai,,,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,"Everyone in the team can work together, it was not thought that there is an off role or an on roll."
Copmuter Operator,Raipur,,Banking Operations Department,2 Jun 2021,5.0,5.0,5.0,5.0,1.0,4.0,1.0,Because not care off role employees.,
Senior Electrical Engineer,Azamgarh,,Construction Engineering Department,6 Nov 2022,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,
Electrical Engineer,Purnia,Full Time,Construction Engineering Department,2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Respisiblity,Politics
Site Engg.,Varanasi,Full Time,Construction Engineering Department,0 Mar 2021,1.0,1.0,2.0,1.0,1.0,2.0,1.0,In this company job not secure .Management very bad . Company policies is good .,One is job security very bad
Electrical Engineer,Hassan,Full Time,H N Pura Department,4 Jun 2020,4.0,4.0,4.0,2.0,3.0,4.0,2.0,Management full support to work Safely.,In site engineer this difficult to work in this time. First food not getting in outside properly.
Assistance Manager Quality,Mumbai,,Production & Manufacturing Department,3 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment & culture,"Due to corona left my job, work culture is ok"
SCM Associate Expeditor,Kolkata,,Power Sector Department,0 May 2022,5.0,4.0,3.0,4.0,3.0,4.0,3.0,Management system very nice,My Contract Close During Lockdown  Period.
Engineer,Varanasi,,Construction Engineering Department,8 May 2020,3.0,3.0,2.0,2.0,1.0,2.0,3.0,"Job Security is not reliable, working culture is not good, lack of Leadership.",During the lockdown period company has not deducted our salary compare to some other company.
Finance/budgeting Manager,Tumkur,,Accounting & Taxation Department,5 Aug 2020,4.0,5.0,4.0,3.0,4.0,4.0,3.0,Nothing,Nothing
Asst Store,West Bengal,,,9 Apr 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Very bad company,Best policy for retailer and supply channel
Distributor Sales Officer,Ahemdabad,,Enterprise & B2B Sales Department,5 Sep 2020,4.0,5.0,5.0,2.0,1.0,4.0,3.0,Promotion,
Electrical Site Engineer,Jaunpur,,Construction Engineering Department,4 Jun 2020,4.0,3.0,4.0,2.0,1.0,1.0,1.0,,
,,,,,,3.0,4.0,2.0,1.0,1.0,1.0,,
Supervisor,"Raigarh, Maharashtra",Full Time,Transmission Line Department,7 Jan 2021,4.0,5.0,5.0,4.0,2.0,1.0,4.0,Bajaja e,Bajaj electricals support all employees care about of covid 19
Senior Engineer,SHAHJHANPUR,,Construction Engineering Department,0 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Nothing,Yes
Site Engineer,Gonda Up,,Construction Engineering Department,7 Nov 2020,5.0,5.0,5.0,3.0,5.0,4.0,5.0,not at all,"No any work load tension, freely environment."
Maintenance Engineer,"Chakan, Pune",,Maintenance Department,5 Oct 2020,3.0,3.0,2.0,1.0,2.0,1.0,1.0,"No career growth, no any Facilities, poor culture.",..NA
Deputy Manager,Guwahati,,Enterprise & B2B Sales Department,9 Jan 2021,4.0,3.0,3.0,4.0,2.0,3.0,3.0,"totally professional company
secure features use by company for good work.
finally going on rule and regulations as strict conditions.","formality is most important then work completion. Compensation is decent, but growth is slow. The work pressure is very high. Sometimes, I have to work 12-14 hours straight in a day as I have to attend client calls in the evening and sometimes late into the night. Managers do not value an individuals’ unique strengths, which is why I have to take back my suggestions most of the times. Also, there is no on-job training for freshers, hence senior folks like me have to guide them step-by-step, which is a pain sometimes....Read More"
Project Manager,Varanasi,,Construction Engineering Department,4 Oct 2019,4.0,2.0,4.0,3.0,3.0,4.0,3.0,🌹🌹👌👌 Very Good,😉😉
Promoter,Patna,,Retail & B2C Sales Department,1 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Its a nice organisation to work.,"A very good and a professional company. As far as growth is concerned....
Sky is the limit.."
Executive,,,,6 Mar 2019,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Good work environment and culture. But no hike for third party employees,Lots of work but No hike for third party employees
Deputy General Manager,Delhi And Mumbai,,BD / Pre Sales Department,5 Apr 2020,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,
Compliance Officer,"Sion, Mumbai",,Employee Relations Department,0 Oct 2021,2.0,4.0,3.0,1.0,1.0,4.0,3.0,,
Back Office Assistant,Patna,Full Time,SCM & Logistics Department,5 Dec 2020,5.0,5.0,5.0,3.0,2.0,2.0,3.0,New challenges,No rules
Senior Manager,Mumbai,Full Time,Construction Engineering Department,2 Mar 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Everything
Senior Engineer,Mumbai,Full Time,Construction Engineering Department,7 Jun 2020,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Company stood by employees side in this pandemic.,Desicion making.
Electrical Engineer,Azamgarh UP,Full Time,Construction Engineering Department,2 Jul 2020,4.0,2.0,4.0,3.0,2.0,3.0,3.0,No supporting in COVID-19,There is a no career in future in power distribution. Career growth is very slow. Management told that no project in power distribution.
Site Engineer,Hassan,,Construction Engineering Department,7 Mar 2022,5.0,5.0,5.0,5.0,4.0,5.0,3.0,Super,Not getting growth
Field Engineer,Darbhanga,,Power distribution Department,2 Oct 2019,5.0,4.0,4.0,4.0,3.0,4.0,3.0,"The company is open to electricals engineering and readily adopts latest technical, I love the fact that i am a part of a team that markets & project work reliably, high quality material and has global clients base. The bajaj electrical project working all over India","Compensation is decent, but growth is slow, the work pressure is Very high, some times, I have to work 14-16 hours straight in a day. They mostly unnoticed during my mid year appraisals. Also, there is no on job"
