Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Automobile Technician,Gurgaon,,Service Department,8 Jan 2021,5.0,4.0,4.0,5.0,5.0,5.0,4.0,Treanee technician,Good
Training,Gurgaon,,Casting Department,2 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,No
Deputy Manager,Kolkata,Full Time,Enterprise & B2B Sales Department,1 Apr 2021,4.0,4.0,4.0,4.0,5.0,3.0,5.0,Good company,Engineering
Electronics Communication Engineer,Noida,Full Time,,7 Jan 2021,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Salary is decent but career growth is slow,Yes
Quality Anylist,Office Line,,,9 Apr 2021,1.0,2.0,1.0,1.0,1.0,5.0,1.0,Company,I liked company culture and good salary and benefits
Assistent,Manesar,,"Operations, Maintenance & Support Department",2 Mar 2023,5.0,5.0,5.0,5.0,4.0,5.0,3.0,Short time contracts,Good salary and benefits and knowledge
Quality Expert,Gurgaon/Gurugram,,Kb 2-3 Department,8 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I have only apprenticeship 1 year,Job security work culture management and company policies
Temporary Workman,Gurgaon/Gurugram,,Management Department,4 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All very good,Job security work culture management company policies all is good
Iti Welder,Gurgaon,,Weld Shop Department,2 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,all rights all is good,"All are very excellent system culture management  company policies.Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria and gaming arcade for chilling. Company policies are good, appraisals are fair and they give good salary hike and bonus every year."
Apprentice,Gurgaon,,,5 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Electrical engineer,Hiii
Electrician,Haryana,,Electrical Engineering Department,2 Sep 2021,3.0,5.0,3.0,5.0,5.0,4.0,4.0,Maruti Suzuki is Good company and job security for any work culture is good,Like all the things in maruti suzuki
Automotive Technician,Gurgaon,,Production Department,0 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Data Entry Operator,Gurgaon,Full Time,Kmsg1 Department,8 Feb 2021,4.0,5.0,4.0,5.0,5.0,5.0,5.0,Maruti Suzuki,Maruti Suzuki Job very Benefit
Maintenance Fitter Turner,Manesar,,Administration Department,7 May 2022,5.0,3.0,5.0,3.0,4.0,5.0,4.0,Good,No time waste only for working man
Iti Fitter,Manesar,,"Operations, Maintenance & Support Department",8 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Best company, management was strictly, cleaning is main priority",Teamsters are supportive
Jagmohan Motors Pvt Ltd Bhiwani,Bhiwani,,Back Office Department,7 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work,Good work
"Mechanical Maintenance Officer , Plant Maintenance",Manesar Gurgaon,,"Operations, Maintenance & Support Department",9 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Maruti suzuki india largest company and good work teammates are supportive and management give good salary hike and bonus,7 month it is not okay just
Assembly Worker,Manesar,,,0 Apr 2021,3.0,5.0,3.0,5.0,5.0,5.0,5.0,"All work is good, sefty very good","Job was temporary,"
Hariyana,New Delhi,,Gurugram Department,0 Oct 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything about company,Long working hours
Senior Manager,Gurgaon,,Procurement & Purchase Department,9 Apr 2021,5.0,4.0,4.0,4.0,5.0,5.0,5.0,All are good.,Nothing.
Operator,Gurgaon,,"Operations, Maintenance & Support Department",3 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Management,job security,company policies,etc",
Junior Engineer,Gujarat,,"Operations, Maintenance & Support Department",6 Mar 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,
Service Advisor,Lucknow,,,1 Mar 2021,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Maruti Suzuki company too good but at end of dealership vice versa,There is a lot of politics in all maruti suzuki dealership behaviour of senior staff very bad carrier growth is slow.
Apprentice,Maneser,,,3 Nov 2020,4.0,4.0,5.0,5.0,5.0,4.0,5.0,"Good work evironment and culture. Comapany policies are good, good salary hike and bonus every year",No  excues
Services And Maintenance Engineer,"Ranchi, Jharkhand",,,5 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working environment good,Time management
Assistant Warehouse Administrator,Dabaspet,,Warehouse Department,4 Jun 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"Good Environment, Helpfull Staffs",No Transportation for Night Shift Work.
Temporary Workman,Hariyana,,VI-MB Department,9 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Teammates are supportive,"Work ,culture , good selry etc"
Apprentice,Gurgaon,,Apprenticd Department,4 Feb 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Officials,Amazing
Section Officer Or Office Suprentendent,Patan,,,0 Mar 2021,1.0,4.0,5.0,5.0,5.0,5.0,5.0,Yes,Job security only nothing else
Assembly Fitter,Gorugav,,Manufacturing Department,9 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Most of the things,All work do it on the item
Assistant Manager/manager-(nontechnical),Kochi,,Marketing Department,2 Mar 2021,2.0,1.0,1.0,1.0,5.0,1.0,1.0,Contract over,
Operator,Haryana,,"Operations, Maintenance & Support Department",3 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Insurance Executive,Indore,,Insurance Department,7 Dec 2020,5.0,4.0,5.0,4.0,3.0,5.0,4.0,Good policies and environment,There is no job sicurity in these company
Temporary Operator,New Delhi,,Engineering & Manufacturing Department,8 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture.Teammates are supportive and management is transparent.There is a huge cafeteria and gaming arcade for chilling.company policies are good appraisals are fair and they give good salary hike and bonus every year.,"Working culture.
They supported a lot in terms of job security.
Despite of this covid secenrio they didn't cut any amount from salary."
Deputy Manager,Gurgaon,,Procurement & Purchase Department,6 Aug 2020,4.0,4.0,5.0,5.0,5.0,4.0,4.0,Working hours.,Nyc
Insurance Agent,Muzaffarnagar,,Lending Department,2 Nov 2019,3.0,3.0,3.0,1.0,1.0,1.0,1.0,Juc,Yas
Iti Fitter,Gurgaon,,,5 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Yes I am very happy working in Maruti Suzuki
Apprentice,EA3,,TWE  Department,6 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,One year,17000
Welder,Gurgram Haryana,,Press shop Department,1 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Amazing person,Nothing is bad
Area Executive,Vadodara,,,5 Nov 2021,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Good organization. Keep it up.,Verbal communications to be professional
Regional Manager- Service DGM,Delhi NCR,,Service Department,7 Nov 2020,5.0,4.0,4.0,4.0,5.0,4.0,5.0,Satisfactory compensation when compared to Work-life balance,
Deputy Manager,Gurgaon,,Engineering Department,8 Mar 2021,4.0,3.0,2.0,5.0,5.0,4.0,3.0,,
Operator Of Line,Gudgaon,,"Operations, Maintenance & Support Department",1 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment nd culture teammates are supportive nd the management is transparent company policies are good nd fair they give good salary hike nd bonus every year,The management doesn't address our issue salary is decent but career growth is slow
Sr Manager In Nexa Kolhapur,Kolhapur,,Retail & B2C Sales Department,5 Mar 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Good incentive,No
Machine Operator,Gurgaon/Gurugram,,,1 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best ruals best food best culture in company,Not dislike
Service,"Tiruppur, Tamil Nadu, India",,Service Department,0 Jun 2020,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Fabulous place to growup the carrer,Sometimes we need to work for overnight to fullfill customer expectations
Assistant Manager,Panchkula,,,9 Nov 2020,3.0,4.0,1.0,3.0,5.0,2.0,2.0,Immemse job security,Culture is hideous with zero skill development opportunities.
Temporary Workman,Gurgaon,,Assemblyshop Department,6 May 2021,3.0,5.0,5.0,5.0,5.0,5.0,2.0,Team workilike it,Do you have any bad behaviour in work and staf
Regional Manager - Accessories,Kolkata,,Accessories  Department,8 Nov 2020,5.0,3.0,3.0,5.0,5.0,5.0,4.0,Strong organizational objective and ample scope of work,The pressure is too much in some cases.
Automobiles,New Delhi,,Manufacturing Department,2 Feb 2021,4.0,4.0,5.0,4.0,5.0,5.0,3.0,I like this company..But I'm not permanent employee. I want permanent employee,I like this company
Iti Diesel Mechanic,Gurgaon,,Gurgaon Department,3 Apr 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Ok,Ok 2yera
Temporary Workman,New Delhi,,Gurgaon  Department,4 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best,Discrimination
Fitter,Gurugram,Full Time,Assembly Department,2 May 2022,5.0,2.0,5.0,2.0,1.0,5.0,1.0,Company is very good,Job was not secured
Iti Fitter,Gurgaon,Full Time,,3 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"fabulous, excellent","Good 
I am happy"
Heavy Equipment Operator,Gurgaon,,Assembly 3 Department,2 Mar 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Very good,"Company has extended all possible help under prevailing circumstances. Starting  with job security to health hygiene maintenance and even after being a manufacturing company, most of days WFH is given"
Marketing Manager,"Delhi, India",,Sales & Marketing Department,8 Jun 2020,5.0,3.0,5.0,5.0,5.0,4.0,4.0,nothing as on date,Good salary
Temporary Workman,Gurgaon,,Quality Control Department,5 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not permanent job,Company policies.
Supply Chain,Gurgaon,,Procurement & Purchase Department,6 Mar 2021,5.0,3.0,4.0,5.0,5.0,4.0,5.0,Work timings,Bst cmpny of maruti
12month,Yes,,Machine shop Department,1 May 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Like,good environment and culture as well as all teammates are supportive
Sales Executive,Sangli Miraj Kupwad,,Telly Caller Department,6 Oct 2020,4.0,4.0,4.0,4.0,4.0,5.0,5.0,no not any isu,Company work culture is excellent . Skill development chances is very good.
Qa Qc Inspector,Gurgaon,,Production & Manufacturing Department,0 Jan 2021,5.0,5.0,5.0,5.0,2.0,5.0,2.0,Job security is very poor .,Company is good but temporary workman hiring policy is not good for anyone future
Temporary Workman,Gurugram,,"Operations, Maintenance & Support Department",8 Sep 2021,5.0,3.0,5.0,5.0,3.0,5.0,3.0,Noting like that,
Electrical Technician,Agarpara,Full Time,Technician Department,4 Mar 2021,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Good,Excellent
Safety Supervisor,Opposite The Two Wheeler Plant,,Safety Department,1 Oct 2020,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Good work Hse and culture All working team and management support.Company policies are good.,No dislike this organization is very good.
Assistant General Manager,"Gurgaon/Gurugram, Haryana",,"Operations, Maintenance & Support Department",1 Jul 2022,4.0,3.0,3.0,4.0,5.0,3.0,3.0,"As a company its good, salary is good, high safety standards are followed.","Routine work, no new learning, not to use your brain in giving any suggestion, follow instructions from top and implement them. Don't love the company"
Technician,Ahmedabad,,"Operations, Maintenance & Support Department",9 Aug 2022,3.0,3.0,3.0,4.0,3.0,2.0,2.0,Clearness,Staff us not good
Car Manufacturing,Haryana,,Assembly Department,8 Jul 2021,5.0,4.0,5.0,4.0,5.0,5.0,3.0,Very Good,Nothing
Cw,Delhi NCR,,1 Department,2 Jun 2021,5.0,4.0,4.0,4.0,5.0,3.0,5.0,Work man,Do Work
Technician,Manesar,,"Operations, Maintenance & Support Department",8 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent filling good,😊
Customer Relationship Manager,Bilaspur,,Supervision Department,9 Jul 2021,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Brand goodwill,Nothing
Technician,Mansir,,"Operations, Maintenance & Support Department",1 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bast job,Bast job
Territory Sales Manager,New Delhi,,Marketing Department,7 Nov 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,work life balance,
Service Engineer,Pune,Full Time,"Operations, Maintenance & Support Department",3 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It is awesome experience to work with maruti suzuki. Skill enhancing here.knowledge grow up.all over experience nice.work culture good .management and staff good support .,All over is correct. Not bad any to write up.
Oppreter,Gurgaun,,"Operations, Maintenance & Support Department",2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company policies,I am 4 years work in maruti Suzuki India limited
Painting Inspector,Dehli,,Gurgaon Department,2 Mar 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Safety and work culture,Bad habit no allowed
Technician,Gurgaon Haryana,,MPG-1 Department,7 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good,Nothing
Vipul Motors,Jaipur,,Telly Caller Department,8 Nov 2021,3.0,2.0,4.0,3.0,1.0,2.0,3.0,Salary is very attractive,Employees are very bad
Diploma Mechanical Engineer,Gurgaon,,"Operations, Maintenance & Support Department",1 Jan 2021,3.0,4.0,4.0,5.0,4.0,5.0,2.0,Good,Very good company
Sourcing Executive,Kilpauk,,True Value Department,5 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management proposal like it,Management propose and like it
Sales Executive,"Amreli, Gujarat",,,9 Dec 2022,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Compny policy are very good gave all types of training and product knowledge which enhance your skill and knowledge..,I haven't notice anything.. but yah company have to see all over showrooms are got or there policy are good
Assembly Operator,Gurgaon,,Kmsg -1 Department,2 Jan 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Awesome,No
Store Incharge,Gurgaon,,"Operations, Maintenance & Support Department",7 Aug 2020,5.0,4.0,4.0,3.0,4.0,4.0,3.0,"It's safety is so good, and before entry check up temperature after that pass away Tunnel sanitizer, use regularly hand wash...over all safety is first our company motto",
Production,Gurgaon,Full Time,Gurgaon Department,3 May 2021,5.0,3.0,1.0,2.0,1.0,1.0,2.0,Quality is best of maruti Suzuki,Nothing
Foreman,Gurgaon/Gurugram,Full Time,As mB Department,4 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Quality,Quality
Assistant Manager,Gurgaon,Full Time,Supply Chain Department,7 Dec 2019,4.0,2.0,4.0,5.0,5.0,3.0,3.0,"It can always provide opportunities to learn and work with various people accross the company. I've found the salary (with bonus & gifts) to be almost unbeatable. Also, travel opportunities.","Too much paperwork and massive approval processes for every thing. There is a online system for everything. Its difficult to take access, and learn the hundreds of little systems. The systems do not work in tandem, and each has an approval process. Also locations are among the worst (costly, polluted, congested)"
Temporary Workman   (working remotely),,,Production & Manufacturing Department,9 Mar 2023,4.0,3.0,5.0,3.0,5.0,5.0,5.0,Disipale like you,temporary Workman
Workman,Gurgaon,,"Operations, Maintenance & Support Department",9 Dec 2020,4.0,4.0,4.0,4.0,5.0,4.0,5.0,"1th-  sefty ,2nd -5s karna  ,all work out","Paint shop me kam karna  , assembly line  and  s sefty 1, 5s karna  jaruri hota h"
Company Employment,Morena,,Management Department,5 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Covid-19 se ladna hai desh ko bachana hai dhanyabad,Yes
Quantity Surveyor,Manesar,,Quality Department,7 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,Management doesn't address our issues
Temporary Workman,Gurugram,,"Operations, Maintenance & Support Department",5 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Work is most important and every work are plan,No
426425,Delhi NCR,,Two Wheeler Department,4 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,Yes
Assistant Manager,Gurgaon,,Engineering & Manufacturing Department,5 Mar 2020,4.0,3.0,4.0,4.0,5.0,2.0,3.0,Good chance of exploring the designing of Automobile. The company is focussed on cost down. Company adapt easily of the fast changes in the regulations which in turn increases the cost of vehicle. Good amount of Holidays during all the festivals.,Long working hours. Biometric punching. Work culture is really bad. Compensate the holidays by working during weekends. No work from home facility.
Deputy Manager,Gurgaon,Full Time,Engineering & Manufacturing Department,4 May 2021,4.0,4.0,4.0,5.0,5.0,3.0,3.0,"Job security, compensation and benefits",Company culture
Technician,Manesar Gurgram,Full Time,HR Operations Department,9 Jan 2021,5.0,5.0,5.0,5.0,3.0,5.0,5.0,This company is best for ITI or diploma,Contract job 7 month 1year
Assistant Manager,Gurgaon,,Engineering Department,9 Aug 2020,4.0,2.0,2.0,5.0,5.0,2.0,3.0,Job security and pay benefits,Work culture is not progressive. Skill devey and learning curve is flat
Welder,Manesar Guru Gram,,Engineering Department,3 Dec 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Gobind Sharma,One year experience Maruti Suzuki India ltd
Operator,New Delhi,,"Operations, Maintenance & Support Department",0 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job security,No
Iti Fitter,Gurgaon,,Banking Operations Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good  work good salary packages good canteen,No problem no worries
Mis Executive,New Delhi,,DBA / Data warehousing Department,2 Mar 2021,5.0,5.0,5.0,1.0,5.0,4.0,5.0,Very good,Very good
Production Incharge,Gurgaon Manesar,,Production line Department,6 Apr 2019,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Very good,Work environment
Diploma Trainee Engineer,"Hansalpur, Ahemdabad",,,9 May 2022,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Company culture was Japanese and lot of things to learn from them.,Politics in the company and a very deep hierarchy for getting to higher management. The plant is in remote area we need to travel daily 50-60 km if we live in city area.
Workshop Manager,Indore,,"Operations, Maintenance & Support Department",5 Jan 2021,4.0,2.0,5.0,1.0,1.0,2.0,2.0,Nothing is to be like,Careness towards employees
Dealer Sales Executive At Kiran Motors Maharashtra,"Mumbai, Maharashtra",Full Time,Sales Department,5 Jul 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Working environment and workmates are very helpful,Sometimes it's hard to find positivity in working.
Associate,Manesar,,"Operations, Maintenance & Support Department",6 Jul 2020,4.0,4.0,5.0,5.0,5.0,4.0,4.0,Full medical support and they gave full salary during lockdown.,There is working two shift day and night and every week you have to come different shirt.there is no fix shirt.
Area Sales Manager,Bangalore,,Enterprise & B2B Sales Department,5 Mar 2019,2.0,5.0,1.0,4.0,5.0,1.0,2.0,Compensation and work life balance is better than most companies. They take good care of employees in terms of travel and various perquisites,Culture overall is very laid back and slow. Especially for a young woman the culture doesn't support career growth at par with men.
Sales Executive,Rajahmundry,,,6 Jun 2021,4.0,4.0,5.0,2.0,3.0,3.0,5.0,Good  work environment,"Good working, best communication skill, and i am intrested to the maruti suzuki company work,"
Ae,Hriyana Gurugram,,,7 Dec 2020,5.0,5.0,5.0,4.0,5.0,4.0,5.0,No resion,Working place is good and teaching faculty is good for sales
Sales Executive,Gachibowli,,Sales Department,7 Jul 2022,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Salary is so less targets are big incentives are so less pressure and targets every day most of them are leaving Marauthi and joining another company's they did  scam while joining they told 14k salary I got only 1month from next month I got 8k because of their targets they told I'm  totally upset about this company,Maruti Suzuki company service section job engine and break section
Customer Service Executive,"Kattupakkam, Chennai",,Service Engineers Department,8 Nov 2020,2.0,3.0,1.0,3.0,3.0,1.0,2.0,Service section job,Working culture and environment is very good supportive managmant also supportive staff policies of campny are good  good salary hike and bonus
Machanical,Grurgram Plant,,"Operations, Maintenance & Support Department",1 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Apprentice, Tw  policy",Good work environment and culture saporting management' company policy good give a salary and bonus every year
Apprentice,Kichha,,Uttrakhand  Department,3 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture,All is well in Maruti Suzuki
Apprentice,Gurgaon,,Maintenance Department,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
"Doorline, IP Line   (working remotely)",,Full Time,,2 Sep 2022,2.0,3.0,5.0,3.0,5.0,5.0,5.0,Good i am happy,Good
Worker,Gurgon,Full Time,Engineering Department,3 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,good work environment and culture
Mechanical Engineer,Haryana,,"Operations, Maintenance & Support Department",6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,salary is decent but career growth is slow,Terrible culture and very worst bossy culture typically government type and only good factor is job security. Nothing else.
Marketing Manager,Delhi,,Marketing Department,0 Jun 2020,2.0,3.0,1.0,4.0,5.0,1.0,1.0,"Bossy culture, No decentralized HR team, bad promotion and rating which only depends on how good ur with your boss, zero skill development and work learning opportunity.","They support us at every step. while we are not working,he gives us our salary at home to survive in life in lockdown.also it provide us a welness Mitra app to know about that we are safe at home or not. I think it is best company forever for employees."
Gurugram,Manesar,,"Operations, Maintenance & Support Department",6 Jun 2020,5.0,4.0,5.0,5.0,3.0,5.0,3.0,No,Very bad experience..
Customer Care Executive,Agra,,Customer care executive Department,0 Jan 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Lot of politics,Good work
Technical Engineer,Home Gurgaon,,,4 Mar 2021,3.0,3.0,4.0,3.0,3.0,5.0,5.0,No,Hard work
Mechanical Technician,Dapoli,,Voice / Blended Department,7 Feb 2021,4.0,5.0,5.0,5.0,5.0,5.0,5.0,No time pass,Yes
Straining,"Lucknow, Uttar Pradesh",,"Customer Success, Service & Operations Department",3 May 2023,4.0,4.0,5.0,4.0,3.0,5.0,4.0,I am maruti suzuki best company,Quality
Tw,Noida,,,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Quality,
Plumber,PWD,Full Time,PWD B&R Palwal Department,0 Apr 2021,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Plumber,Gurugaon
Auto Mobile,Gurugaon,,Mechanical Engineering Department,3 Mar 2021,5.0,4.0,5.0,4.0,5.0,4.0,5.0,"If interested in monetory side of profits,(best payers in market) this organisation and department is for you. Its for persons who can selflessly devote yourself for the firm and aim to die for it with an open heart.","From the options suggested I wouod choose work life balance, and majorly the firm focuses more on outer appearances and works on its charm to mesmerise people who see it from outside."
Territory Service Manager,New Delhi,,,5 Apr 2020,3.0,2.0,3.0,5.0,4.0,3.0,3.0,Simply awesome...,Sales
Manager-Civil Construction And Maintenance,Gurgaon,,Civil Engineering Department,5 Jan 2022,5.0,4.0,5.0,4.0,5.0,4.0,5.0,All like don't dislike,Worst culture... No passion in work nor quality in products.
Sales Executive,Baghpat,,Back Office Department,1 Jul 2021,4.0,3.0,5.0,4.0,4.0,4.0,4.0,Good,"COMPANY POLICY IS BEST, Its stand with us in bad time (covid 19)also. we stand also with company any time ."
Junior Engineer,Rohtak,,Engineering & Manufacturing Department,2 Apr 2021,1.0,1.0,1.0,4.0,4.0,1.0,2.0,any policy’s condition is bad due to some middle level person,Good work environment and culture and company policies are good .
Maruti Suzuki India Ltd Manesar,Manesar,,Ghm  Department,4 Apr 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Support very well,All good
Technician,Manesar (gurgaon),,"Operations, Maintenance & Support Department",2 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Apprentice,Manesar,,Asmb Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Supervisor,Gurgaon,,"Operations, Maintenance & Support Department",9 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Data Entry Operator,Gurgaon,,Production Department,1 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,social distance is very important every employee and word wide every person.,I like Maruti Suzuki company every rules and discipline I proud iam this company worked.
Mechanical Engineer,Gurugram,,,3 Apr 2021,1.0,2.0,2.0,2.0,1.0,1.0,1.0,Car washing,Low selery
"PDI, Oprater, Bor Gauge, Ring Gauge, Hight Gauge, Varniyar Kailipars,",Maruti Suzuki India Limited Gudgaon,,,3 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Yes, veri good experience maruti suzuki india limited working.",Over all good.
Helpar,Patna,,,2 Apr 2021,3.0,5.0,4.0,5.0,5.0,5.0,5.0,company policies,"politics, appraisal"
Deputy Manager,Gurgaon,,,0 Nov 2020,3.0,1.0,3.0,4.0,4.0,1.0,3.0,Job security and market position,Work culture and poor work life balance
True Value Manager,Amritsar,,,6 Jul 2020,4.0,3.0,5.0,4.0,4.0,3.0,3.0,Good working experience some policies are good and fair salry hike was not too much good,Over all works Experience in excellent but some how Dealership Management not up to mark &  professional
Inspection Operator,Manesar,,,0 May 2022,5.0,5.0,5.0,5.0,3.0,5.0,3.0,"Good work,company policies and salary is good",Career growth is slow
Workman,Gurgaon Sector 18,,"Operations, Maintenance & Support Department",6 Feb 2021,5.0,4.0,4.0,2.0,5.0,5.0,5.0,customer certificate self confidence,Nothing
Technical Helper,Chotila,,Automobile Department,9 Jun 2022,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Exploitation of employees
Automation Engineer,Gurugram,,Casting Department,1 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Discipline,Nothing
Electrician,Barh,Full Time,Teachers Department,0 Apr 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Technical,Technical
Trainer,,,,9 Oct 2019,4.0,5.0,4.0,4.0,5.0,5.0,5.0,Nothing,I'm only talk... I'm hard working..
Diploma Electrical Engineer,"Chandigarh, India",,Construction Engineering Department,6 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Spare parts experience
Spare Part Manager,Kolkata,,Bansal motor distributors  Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yhaa pr work ko ek family k jase rkaa jaata h,Politics
Automotive Technician,New Delhi,,Business Development Department,3 Oct 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Maruti suzuki is tha best company.,All work is licensed
Iti Fitter,"Maunath Bhanjan, Uttar Pradesh",,Construction / Manufacturing Department,0 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Assembly,Sab thik tha
Temporary Workman,Balaghat,,Management Department,5 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Life secyore,No
Iti,Balaghat,,Engine Shop Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job security because you will not be chucked out unless you go against the code of conduct of the company.,"Maruti's Supply Chain department is easily one of the most toxic places to work at. The culture, setup and environment reeks of flattery of the top management and there is just about zero growth of an individual and the learning curve only sees progressive degeneration. And this is only because of the bosses sitting at the top who promote and want this culture to continue."
Deputy Manager,Gurgaon,,,9 Apr 2022,1.0,2.0,1.0,2.0,5.0,1.0,2.0,"pp compounding extruder , gearbox 200kw to 480kw injection molding machine .","preventive maintenance productive maintenance breakdown mention , manpower handling"
Maintenance Engineer,Gurgaon,,,6 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Apprentice Trainee,Manesar,Full Time,Emession lab Department,4 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,1.0,I am happy  because  I am learning  some new,After work no. Contact  anyone
Maintenance Fitter,Haryana,Full Time,"Operations, Maintenance & Support Department",7 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management good company policies very good nice job,"Nice work company culture best salary  
Time to time provide this company"
Maruti Suzuki Company Manesar,Manesar,,Top Department,1 Feb 2021,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Yes,"Yes, I m interested.good work environment and culture"
