Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Head- Contract Management & Techno Legal,Mumbai,,Operations Support Department,6 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Diploma Electrical Engineer,Mumbai,Full Time,Engineering Department,8 Feb 2021,3.0,2.0,5.0,2.0,4.0,1.0,5.0,HR department was wrost. That's it,Only with HR
Qs Engineer,Site Office BKC,Full Time,Surveying Department,2 Apr 2021,5.0,5.0,5.0,5.0,3.0,5.0,5.0,"management not OK,policies also not good","job Security,appraisal"
Graduate Engineer Trainee,Ahmedabad,Full Time,,6 Sep 2021,3.0,1.0,2.0,1.0,1.0,3.0,1.0,People will able to handle pressure.,Company look about safety first
Maintenance Engineer,Vadodara,,Electrical Maintenance Department,6 Mar 2021,3.0,3.0,4.0,2.0,3.0,3.0,4.0,No sports activities and social activities,Support team
Sales Promoter,Madurai,,,0 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Like this work,Service very good
Air Condition Technician,Sonbhadra,,Engineering Department,5 Mar 2021,3.0,4.0,4.0,3.0,4.0,4.0,4.0,Good sikill and teem work,Now job security is poor.
Field Engineer,Kolkata,,Construction Engineering Department,5 Apr 2021,3.0,3.0,5.0,3.0,2.0,3.0,2.0,Career growth is slow,Just the Job Security part
Area Manager,Mumbai,,Construction Engineering Department,6 Apr 2021,2.0,2.0,1.0,1.0,3.0,1.0,1.0,"Directionless management, Less focussed",Worker .ke liye  good service. Good behaviour .
Hitachi,Delhi.noida Gurgaon. Faridabad..,,Engineering & Manufacturing Department,9 Sep 2021,3.0,4.0,4.0,4.0,4.0,4.0,4.0,No problem. No comments. My  no doubts,Excellent
Site Engineer,Bikaner,,Engineering & Manufacturing Department,8 Jun 2021,5.0,5.0,5.0,5.0,1.0,5.0,3.0,,
System Operater   (working remotely),,Full Time,,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Voltas brand is no 1,Ac servicing
Qc Inspector,Ahmedabad,Full Time,,8 Aug 2021,5.0,5.0,5.0,3.0,3.0,5.0,3.0,Work culture and team Building,This is a very good company for employees and customers
Ac Technician,"Thane, Maharashtra",Full Time,Ac technician  Department,9 Nov 2022,5.0,5.0,5.0,5.0,4.0,5.0,5.0,No,Group is very nice but people working there was very bad no promotion no proper increments HR also very bad  no ethics been followed
.manager R & D,Pantnagar,,Engineering & Manufacturing Department,5 May 2022,5.0,4.0,4.0,3.0,3.0,2.0,2.0,Dirty politics of bosses,"Job security , flexible timings,ontime salary"
Assistant Manager/manager -(technical),Hyderabad,,,8 May 2021,4.0,4.0,3.0,2.0,4.0,4.0,2.0,"Compensation,work satisfaction",Pressure less job
Chennai,Chennai,,MEP Department,9 Oct 2021,5.0,3.0,5.0,5.0,5.0,5.0,3.0,Salary,Job Security
Senior Hvac Planning Engineer,Mumbai,,DPG Department,6 Jun 2021,3.0,4.0,3.0,4.0,5.0,2.0,2.0,Lengthy work flow process,I work intalling ac and service ac
Ac Tacnician,New Delhi,,Technicians Department,9 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good profome votlas company att time servic,Sallery little bit
Ac Technician,New Delhi,,Rohini Department,9 Mar 2022,5.0,1.0,5.0,2.0,3.0,3.0,3.0,Timely Salary,
Engineer,Mumbai,,Construction Engineering Department,0 Apr 2021,3.0,4.0,2.0,2.0,3.0,3.0,2.0,,
Sales & Marketing,Indore,Full Time,,5 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,4.0,All good,Job security is very helpful in this company during the covid period.
Site Engineer,Patna,Full Time,After Sales Service & Repair Department,2 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good place for learners,Lack of career growth
Hvac Engineer,Chennai,Full Time,Construction Engineering Department,0 Apr 2021,3.0,3.0,4.0,1.0,3.0,1.0,1.0,Knowledge oriented,Good work and environment culture. Teammates are supported
Service Engineer,Chennai,,Construction Engineering Department,6 Sep 2021,4.0,3.0,4.0,3.0,5.0,4.0,3.0,Lots of politics and parsality,Job security and work culis good
Ac Mechanic,Pune,,Finance Department,2 Jan 2021,4.0,4.0,5.0,4.0,3.0,3.0,4.0,Excellent Skill and Knowledge,Much better Promoter handle
Service Engineer,Chandigarh,,,0 May 2021,4.0,5.0,5.0,4.0,5.0,5.0,4.0,Not of politics not a good company  to work,Lot of politics
Sales Executive,Chennai,,Sales Department,9 Feb 2022,4.0,3.0,4.0,4.0,5.0,4.0,5.0,Management team very cooperative,Good environment and culture
Area Sales Manager,Hyderabad/Secunderabad,,Enterprise & B2B Sales Department,4 Dec 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,
Safety Officer,"Joda , Tata Steel",,Engineering Department,9 Aug 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Electrical Supervisor,Lucknow,,DPG Department,5 Apr 2021,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,
Store Incharge,Mumbai,Intern,Product solution Department,8 Apr 2021,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Best management,I like to hometown
Team Leader,Kolkata,,Sales & Marketing Department,4 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria for chilling. Company policies are good, appraisals are fair and they give good salary hike and bonus every year.",Not applicable
Electrical Site Engineer,Kolkata,,Construction Engineering Department,4 Apr 2022,3.0,3.0,5.0,2.0,2.0,3.0,2.0,"Ok
Work culture
Company training",Seals
Maintenance Engineer,Udupi,,Mechanic & Maintenance Department,1 Jul 2021,4.0,3.0,4.0,3.0,4.0,4.0,4.0,Services,work nature of company its not good.
Mep Coordinator,Thane Mumbai,,Engineering & Manufacturing Department,9 Mar 2021,3.0,3.0,2.0,3.0,3.0,2.0,2.0,working style,"Voltas is a very good company, also senior management is very helpful for junior, it is family oriented company."
Safety Incharge,Bhubaneswar,,Community Health & Safety Department,1 Aug 2020,5.0,4.0,4.0,4.0,4.0,3.0,4.0,"I have working in RWSS project in rural area, local culture is very bad, but we will try our best to develop culture in our same project.",Excellent work and Experience.
Supervisor,Pune,,Air Conditioning Department,0 Apr 2021,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Best Company for Trainee,Nothing
Internship Trainee,"Mumbai, Maharashtra",,Finance Department,3 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Voltas is a indian co.& It makes life of worker. Very much devotee of the customer than others co.,I don't think so. Good service done by every customer.
Air Conditioning Engineer.,Kolkata,,Service Department,1 Jan 2021,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Company Policies,Not yet.
Hr Generalist Hr Executive Hr Operation Hrbp,Vadodara,,HR Operations Department,5 Apr 2021,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,
Working As CFO For Subsidiary Company,Navi Mumbai,Full Time,Accounting & Taxation Department,9 May 2021,4.0,5.0,5.0,4.0,5.0,5.0,4.0,Work environment,No
Senior Planning And Business Development Engineer,Chennai,,Construction Engineering Department,9 Jun 2020,3.0,4.0,5.0,2.0,5.0,2.0,4.0,"Great place for learning and development. Also, we get chances to various roles which helps in greater understanding. Also, work environment is open and feels like working with a family (not a great place for introverts though).","Pathetic bonus, increments and appraisal. Forget promotions. 
Getting recognition is extremely hard, no matter how great the output shall be."
Assistant Manager,Kochi/Cochin,,Construction Engineering Department,6 Mar 2021,5.0,5.0,5.0,3.0,4.0,5.0,5.0,Work culture,Nothing
Duct Foreman,Aurangabad,,Duct foreman Department,0 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company: I like Voltas company very much,There is no example that ghosts are good companies
Senior Project Engineer,India,,Construction Engineering Department,2 Aug 2020,4.0,4.0,5.0,1.0,4.0,3.0,1.0,Good learning experience! It's a good company to start your career or finish your career. You can work hands on with many projects.,"Poor compensation benefits, lack of collaboration & team work between different teams, no chance of promotions if you are a young engineer."
Area Sales Manager,Patna,,Enterprise & B2B Sales Department,0 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything,Nothing
Service Engineer,Bhopal,,Construction Engineering Department,2 Sep 2020,5.0,4.0,5.0,5.0,5.0,5.0,4.0,"Good work environment and culture. Colleagues are supportive. Company policies are good, and they give good salaries and bonuses every year. although they give full salary in lockdown. Company conduct online program for employees.",No issues
Asst.executive Customer Support,Noida,,,2 Jun 2021,5.0,4.0,4.0,4.0,3.0,3.0,1.0,Good,The company has supported during covid 19 lowdown and also nowaday  so overall my experience with company is very good
B.m.s. Commissioning Engineer,Delhi NCR,,Construction Engineering Department,8 Nov 2020,4.0,3.0,4.0,4.0,5.0,4.0,5.0,Nothing,Bad
Production Line Leader,Ahmedabad,,Ahmedabad Department,5 May 2021,1.0,2.0,3.0,2.0,2.0,4.0,1.0,Bad,
Senior Engineer,Odisha,Full Time,Engineering Department,6 Apr 2021,4.0,4.0,5.0,4.0,4.0,5.0,3.0,Skill Development & learning,Career Growth
Regional Logistics Executive,"Chennai, Tamil Nadu",Full Time,SCM & Logistics Department,5 Feb 2023,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Timing no issue,"No system 
Month end pressure"
Safety Officer,Khargone,Full Time,Construction Engineering Department,2 Feb 2021,5.0,5.0,5.0,3.0,1.0,3.0,1.0,Good work environment.,No promotion
Export Manager,Mumbai,Full Time,,6 Oct 2021,3.0,5.0,1.0,1.0,1.0,1.0,1.0,Work life Balance,"No growth opportunities, Autocratic management"
Data Analyst,Jamshedpur,,,8 Jul 2021,4.0,5.0,4.0,5.0,4.0,4.0,4.0,Good work in voltas limited,Good management througt hierarchy
Dsx Supervisor,Jammu,,,5 Jan 2022,3.0,2.0,5.0,2.0,2.0,3.0,3.0,"No support provided by team 
No job training
Extra Work load",Working environment was good and colleagues are good with each other.
Mechanical Project Engineer,Delhi NCR,,,0 Oct 2021,5.0,4.0,4.0,2.0,3.0,3.0,2.0,Everything is satisfying except salary and increment.,Work culture
Machine Operator,Vadodara,,- Department,7 May 2021,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Security,I can't say its the same in every branch but in mine there was too much nepotism.
Office Assistant,Ranchi,,Assistance Department,9 May 2022,5.0,3.0,4.0,3.0,4.0,4.0,2.0,"Like i said , N-E-P-O-T-I-S-M  & no UNIT at all.","company ethics, appraisal is fear"
Senior Engineer Civil,Mumbai,,Construction Engineering Department,5 Jan 2021,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2 month notice period,
Area Service Manager,Delhi NCR,Full Time,After Sales Service & Repair Department,7 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,No job satisfaction
Sales Man,Mumbai,,Retail & B2C Sales Department,7 Feb 2021,4.0,3.0,4.0,3.0,4.0,4.0,4.0,Good work environment and culture company police are good,there is a bond of 2 years before which you cannot resign
Electrical Shift Incharge,Kolkata,,"Operations, Maintenance & Support Department",9 May 2021,4.0,3.0,5.0,2.0,4.0,3.0,3.0,Job is secure.,Sometimes Management issue.
Project Coordinator,Madhepura,,Technology / IT Department,6 May 2021,5.0,3.0,5.0,2.0,4.0,3.0,3.0,In lockdown very supportive but after that site manager sanjay kumar pandey give therats for give resign because i am unable come daily becasue i have to travel around 100km one side for reach at site .,work culture and to much pressurize to junior staff
HVAC And Plumbing Site Engineer,NEW DELHI,,Construction Engineering Department,4 Aug 2020,3.0,5.0,5.0,5.0,5.0,5.0,5.0,"I work in Banglore Whitefield as HVAC Operator. I have leg injury and I need leave. They are forcing me to give resign to the job for 5 day of leave. The job is not secure, they just need work, they don't care about your life.","As I work as HVAC Operator, they treat us like low grade worker, there is no standard procedure of work."
Hvac Operator,Bangalore,,Operator  Department,9 Jun 2020,3.0,2.0,3.0,4.0,3.0,3.0,2.0,Good,Non
Service Engineer,Gevra C.g.,,Construction Engineering Department,0 Apr 2021,4.0,2.0,4.0,1.0,1.0,1.0,2.0,"My company as a nice culture and allow employees to works freely, also there is good support from seniors and employees are motivated and appreciated for their efforts.",Compensation is decent
Design Engineer,Thane,,Engineering & Manufacturing Department,1 Jul 2020,5.0,5.0,4.0,5.0,5.0,5.0,5.0,"There is no underground buisness, it is very open. Scope for improvement of technical knowledge is very huge","Very high unwanted pressure, way is handling a subordinate peer is not upto the level of expectation"
Technical Sales Engineer,Coimbatore,,Enterprise & B2B Sales Department,1 Aug 2020,2.0,5.0,5.0,5.0,5.0,5.0,5.0,Great Experience,
Project Manager Pmo,Mumbai,,Project Management Office Department,8 Apr 2022,5.0,1.0,4.0,1.0,3.0,3.0,1.0,,
,,,,,,4.0,5.0,3.0,5.0,5.0,4.0,,
Site Supervisor,"Basirhat, West Bengal",Full Time,Construction Engineering Department,5 Oct 2022,5.0,5.0,4.0,4.0,1.0,4.0,2.0,Salary and work cultivation,No placement any other job
Tse,Bhubaneswar,Full Time,BD / Pre Sales Department,5 Apr 2021,4.0,4.0,4.0,3.0,4.0,4.0,3.0,"Job security, work friendly",Salary structure & perks
Sales Engineer,Coimbatore,Full Time,Retail & B2C Sales Department,6 May 2021,4.0,3.0,4.0,3.0,5.0,4.0,3.0,"JOB SECURITY, COMPANY POLICIES",WORK LIFE BALANCE
Assistant Project Engineer,Mumbai,Full Time,Engineering Department,3 Jun 2020,5.0,3.0,5.0,5.0,5.0,3.0,5.0,Voltas ltd have been very helpful throughout the pandemic. Lots of learning through video conferencing .Salary on time without any cut off.. it's great organization to work with.,There is nothing to dislike as the team is very helpful 😊..
Quality Engineer,"Rudrapur, Uttarakhand",,Production & Manufacturing Department,6 Dec 2022,3.0,5.0,5.0,3.0,5.0,5.0,3.0,Working culture is good,Resignation process is unfair
Sales Manager,Chandigarh,,,4 Oct 2021,4.0,4.0,3.0,3.0,1.0,1.0,1.0,"Voltas is a big ship , Tata being its backbone they are spreading and expanding vastly","Terrible managers are ruining the work culture , they just want to rule . No ethics at all .."
Administration Executive,Mumbai,,Administration Department,9 Feb 2020,4.0,4.0,4.0,2.0,2.0,3.0,3.0,Liberty / with permission you can walk in directly to Divisional Seniors without any hesitation and talk to him about work function issues or any work related issues . They will provide you immediate solution at any level. Ethics is highly active at every level .Counsellers are available for resolving any issues . Basic Guidelines are open to all . Colleagues Juniors and Seniors as well as CMG members are very much co-operative and make all Staff happy by appreciating Staff's  efforts . People are very Good over here ....Read More,"Salary should be increased at Junior Management / Middle Management level .
Others factors are very good as mentioned above ."
Sales Manager,Ghaziabad,,Retail & B2C Sales Department,9 Oct 2020,2.0,2.0,4.0,2.0,3.0,2.0,2.0,There is system,Leadership is big questions mark
Admin Document Controller,Doha,,,0 Jun 2022,5.0,3.0,5.0,3.0,4.0,4.0,4.0,"Working with Voltas is over all Good Experience , as an indian company giving salary on time",Working Hours are to Long
Corporate Planning/strategy Manager,Mumbai,,DPG Department,1 Apr 2021,4.0,4.0,4.0,3.0,5.0,4.0,3.0,The job security & the work life balance.,
Back Office Executive,Lucknow,Full Time,IT Infrastructure Services Department,5 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management staff and CRM opretor,Maintenance
Ac Technician,Mumbai,,Maintenance Department,2 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Total,Job security and company policies are great
Service Engineer,Jaipur,,"Operations, Maintenance & Support Department",3 May 2021,5.0,5.0,4.0,4.0,5.0,4.0,3.0,The culture of the company is very good which help you to grow. Policies are employee centric.,Nothing
Project Manager,Muscat,,Construction Engineering Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good but branch managers is zero,Hi
Area Service Manager,Rdc Ghaziabad,,Operations Department,1 Feb 2021,3.0,1.0,4.0,1.0,1.0,1.0,1.0,"Great team to work with , has job security and essence of good work culture","Not much focused of employees benefits in terms of increments and promotions ,has plenty of work to do ,but not paid enough"
Estimation Engineer,Bangalore,,,1 Oct 2020,3.0,2.0,5.0,1.0,5.0,4.0,3.0,"Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria and gaming arcade for chilimg. Company policies are good, appraisals are fair and they give good salary hike bonus every year.",There is a lot of policies and the management doesn't address our issues. Salary is decent but career growth is slow. There is a bond of 2 years before which you cannot resign. On the job training is given to new joinees.
Back Office Computer Operator,"Lalbaugh, Chinchpokli",,HR Operations Department,3 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent. Company policies are good.,Always likely working with Voltas A TATA Enterprise
Sales Manager,Trichy,,BD / Pre Sales Department,9 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"The working culture in Voltas is very poor. The management is very bad over there, they do not treat there employee as equal value they do partiality in between the employee. Over all experience is very bad working with Voltas, even they do not give my PF balance of 2 year. So you can think what kind of low mentality people are working as upper level in Voltas specially jiso Cherian Mining division singrauli Voltas office, that person was so cheap in all aspect even I surprised by seeing such cheap person working with Voltas its a same on tata group....Read More",I already mention all the reason and I only would like to say that please treat your employee as your family do not treat as such jiso Cherian is doing he is just a black spot in Voltas tata group.
Commercial Manager,Singrauli Nigahi,,Retail & B2C Sales Department,7 Nov 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The company gives me good startup for my career growth.,
Isd,Chennai,,Operations Support Department,2 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Sr.Eng.Documentation,Bikaner,Full Time,Documents control/ Solar Department,0 Mar 2021,4.0,1.0,2.0,4.0,1.0,3.0,1.0,On time salary.,No further learning.
Computer Operator,Uttar Prades,Full Time,Non Voice Department,3 Apr 2021,4.0,4.0,5.0,5.0,4.0,5.0,1.0,Not weekly off,"Good work environment and culture. Teammates are supportive and the management is transparent.  Company policies are good, appraisals are fair and they give salary."
Ac Technician,Noida Sec 70,,A Department,5 Jul 2020,4.0,3.0,5.0,4.0,5.0,5.0,5.0,There is a lot of politics. Salary is decent but career growth is slow.,Yes
"Mechanical  Engineer Hvac Engineer,hvac Project Engineer, Hvac Maintenance Engineer",Deynampet,,Construction Engineering Department,1 Mar 2021,5.0,4.0,4.0,4.0,5.0,4.0,5.0,No,People working at Voltas are very supportive.Many new things I have learned from Voltas employees.Very innovative ideas are given by Seniority level to complete the work earlier.Shift time is 9am to 6pm very perfect time and Saturday Sunday is off.
Import Officer,Chinchpokli,,,9 Sep 2020,5.0,5.0,5.0,5.0,3.0,5.0,4.0,10,Hi
AC Repairing,Okhal,,Hhh Department,5 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This compny  also give Brecks during lockdown and there is a lot of politics and the management doesn't address our issue. Salary is no decent and Creer growth is slow.,Very good
Production Supervisor,Waghodia,,,0 Aug 2020,4.0,2.0,4.0,1.0,1.0,1.0,2.0,No job security,No benefits to employees... No compensation and benefits..
Mis Executive,Rudrapur,,SCM & Logistics Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like it,No any
Engineer Electrical,Chennai,,Construction Engineering Department,6 Dec 2020,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Sap Crm Consultant,Jaipur,,Construction Engineering Department,4 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Service Engineer,Jamshedpur,Full Time,After Sales Service & Repair Department,7 Dec 2020,2.0,1.0,1.0,1.0,4.0,2.0,1.0,Job security,No growth opportunities
Executive Sales And Analytics,Delhi,Full Time,Sales Department,8 Jul 2020,2.0,2.0,2.0,2.0,2.0,2.0,2.0,In one line Name big and small vision.,"Working culture bad, politics is exit in whole company, no job security.
Just come to office only for work and forget the career growth, salary growth etc."
Hvac Supervisor,Jamshedpur,,,7 Jul 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,good  work,A Good organization to balance work & personal life
Sr Safety Officer - M4 Grade,Mumbai,,Safety Department,3 Nov 2020,4.0,5.0,4.0,4.0,5.0,4.0,3.0,No career growth,Punctuality in salary
Project Executive Engineer,BENGALURU,,Project Department,6 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Zero Team work,Flexibility and work environment
Service Engineer,Chandigarh,,"Operations, Maintenance & Support Department",1 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Good work environment and culture
Accountant,Mumbai,,Accounting & Taxation Department,1 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There  is a lot off politics,We stay at home in lockdown our Manager call me and asking When reach at Site. There was no support.
Project Engineer,"Mohan Estate , Delhi",,Construction Engineering Department,3 Jul 2020,3.0,1.0,2.0,1.0,1.0,1.0,1.0,"Yes , Whole honer at Project Manager and Manager send forward progress report.",Job security is good
Service Engineer,Chandigarh,,,9 Nov 2020,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Nothing  everything is ok,No comments
Regional Service Manager,South Delhi,,Operations Department,3 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No comments,
Hvac Draughtsman,Mumbai,Full Time,Engineering & Manufacturing Department,1 Jul 2020,4.0,3.0,3.0,3.0,4.0,3.0,4.0,"Company policies , environment & culture are very good & salary is not issue",There is alot of politicd but salary is not issue time to time given us
Business Manager,"Vijayawada, Andhra Pradesh",,,4 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work Environment and culture,Systems
Senior Project Manager,Bhilai,,Construction Engineering Department,1 May 2020,4.0,4.0,3.0,3.0,5.0,5.0,3.0,"This is Very employees friendly one, rewards performances , Tata values make it a great place to work.","It is not very agressive.  If you are Little bit passive , then you  may end up in a corner."
Safety Officer,Delhi,,Community Health & Safety Department,2 Aug 2020,5.0,5.0,5.0,4.0,5.0,5.0,5.0,This company's work culture and all team members are very positively and helping to each others. Salary timing is perfect also the HR department are very polite and active.,Only for timely Salary other things are  ..not good..RIEL FTC employees job security is zero.
Field Engineer,Motihari,,DPG electrical project Department,0 Sep 2020,3.0,1.0,4.0,1.0,1.0,2.0,2.0,Management,"Work Life Balance, and Good Supportive behavior by Seniors and Mangement."
Area Sales Manager,Chandigarh,,Enterprise & B2B Sales Department,2 Jun 2020,5.0,5.0,5.0,4.0,4.0,4.0,3.0,Till now i did not find any negative thing about my Company.,The good thing is the working environment & culture that you get here.
Sales Engineer,Chandigarh,,Enterprise & B2B Sales Department,3 Feb 2019,3.0,2.0,3.0,3.0,2.0,4.0,2.0,"No career growth,no guidence to juniors as per my experience.
No importance to ground level.freshers are taken for granted.",Work Good and profesionaly
Senior Hvac Technician,Qatar,,Construction Engineering Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best Ever company to work and Good work life balance,always good.
Senior Mep Engineer,Chennai,,,7 Aug 2020,4.0,5.0,5.0,2.0,5.0,4.0,3.0,miss use,
Electrical Draughtsman,UAE,,Engineering & Manufacturing Department,2 Aug 2021,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,
Project Site Engineer,Delhi,Full Time,Dpg Department,8 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Tata consider his  employee as an employee,not a family members when there is any problem he always stands for help",I proud of him
Visa Executive,Guwahati,,Retail Sales Department,3 Apr 2021,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Its good,Salary
Revit Co-ordinator,Thane,,IOBG (INTERNATION OPERATION BUSINESS  GROUP)  Department,0 Oct 2020,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Good work environment and culture.,career growth is slow.
Senior Service Engineer - Digital Textile Print,Mumbai,,TMD Department,6 May 2022,3.0,1.0,2.0,2.0,2.0,1.0,1.0,Nothing only time wasting....,"No growth, not good management..."
Rural Sales Officer,Nagpur,,,1 Jul 2020,4.0,4.0,4.0,4.0,3.0,4.0,5.0,I would like to thanks TATA group.. the company work culture is wonderful.,"Voltas is good company for fresher .
I was also a fresher ,my senior and colleague are very good .
Lots of opportunities to learn new skills.
Good career opportunities."
Supplier Quality Assurance Engineer,Aurangabad,,,0 Apr 2020,5.0,4.0,4.0,4.0,5.0,5.0,5.0,Work pressure is very high .,All is well.
Site Incharge,Mubai And Dilhii,,Construction Engineering Department,7 Mar 2021,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Fully support for high management,Nothing
Safety Officer,Delhi,,Community Health & Safety Department,4 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Voltas is a good company of India and all staff is very supportive.and good environment.i feel better with work voltas and it's memories of me all moment,Nothing is dislike in voltas but here is some politics in different departments
Logistics Supervisor,Kichha,,,6 Oct 2020,5.0,4.0,4.0,3.0,3.0,4.0,4.0,Product usp for selling to end customer so it is very easy to sell leads to good teamwork.,Politics in the environment.
Assitant Sales Manager,Delhi,,BD / Pre Sales Department,4 Jul 2020,5.0,5.0,4.0,2.0,5.0,3.0,3.0,,
Project Engineer,Delhi,Full Time,Construction Engineering Department,7 Mar 2020,1.0,1.0,2.0,1.0,1.0,1.0,1.0,"High level  Employee's enjoy Voltas but lover label Employees more working and not achieve a good environment.
So High level as Manager enjoy and work.","All things give up his Site Engineer and He is responsible , Manager not responsible."
Senior Engineer,Pune,Full Time,,1 Aug 2020,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Job security is there. work culture is good.,nothing
Site Engineer,Khargone,Full Time,,7 Jan 2019,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Talk about teammates,Seniors always do politics...
Senior Engineer Civil,New Delhi,,Construction Engineering Department,9 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,System is Very good,No
Hvac Technician,Abudhabi,,"Operations, Maintenance & Support Department",3 Jun 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good work place .camp not good .salary will provide,Management not understanding with employees.if some one have Sick they didn't send home.
Senior Engineer Off Role,Bhilai Nagar,,Domestic Department,8 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work Culture,Nothing
Executive Mis,Okhla Delhi,,,4 Mar 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"No words like job security, work culture etc. fit for Voltas.
Don't join Voltas.",There is nothing to like. Totally terrible. Requesting don't join voltas
HVAC Project And Testing Commissioning Engineer,New Delhi,,Operations Department,8 Dec 2020,4.0,3.0,5.0,4.0,5.0,5.0,4.0,Very Good,I would like mentioned that the job profile and
"Senior Manager Business Excellence, Quality And Business Improvements",Chinchpokali,,Business Excellence Department,7 Nov 2020,5.0,5.0,4.0,4.0,4.0,4.0,4.0,Not received claims from February 2020,Nothing
Regional Sales Officer,Hubli,,Enterprise & B2B Sales Department,9 Oct 2020,5.0,5.0,5.0,1.0,5.0,5.0,5.0,,
Civil Engineer,Anywhere In India,,Construction Engineering Department,2 Nov 2020,5.0,4.0,5.0,5.0,3.0,5.0,5.0,Life changing company,I hav no place for dislike.
Ac Technician,Mg Road,,Voltas Department,2 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Installation,3 yeara
Sales Executive,Gorakhpur,,Retail & B2C Sales Department,3 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company,work culture all good
Enginer,Ahmedabad,,,6 Nov 2020,4.0,3.0,3.0,3.0,1.0,3.0,1.0,Girls no safety,Yes
Service Engineer,Indore,,"Operations, Maintenance & Support Department",1 Feb 2021,4.0,2.0,5.0,3.0,5.0,5.0,3.0,Growth was Poor,Yes supporting me by me company
Sales Executive,Hydharabd,,Sale Executive Department,2 Jan 2021,5.0,2.0,5.0,3.0,5.0,5.0,3.0,No,Job time
PUNJAB,Amritsar,,Tak engenear Department,2 Nov 2020,5.0,5.0,5.0,3.0,5.0,5.0,2.0,No,"There was no work security cause I was working with third party agency in Voltas and if I talk about the work culture, benefits etc that was too worst and bad..they really don't care about the employees and their families or anything.."
