Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Customer Care Executive,Delhi NCR,,Service Engineering Department,6 Jan 2022,5.0,5.0,3.0,5.0,5.0,3.0,5.0,Growth and success,No
Junior Engineer,Rajasthan,,"Operations, Maintenance & Support Department",7 Mar 2022,5.0,4.0,4.0,3.0,4.0,4.0,4.0,"Chulture, growth","Learning, skills"
Diploma Engineer Trainee,Neemrana,,Production & Manufacturing Department,0 Apr 2021,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Best thing is Daikin gives Quality to our costumers,Daikin is a world number  one air conditioning Company as we all of us are knows and  also we feel proud to be working here but Daikin pay grade system little unsatisfied only this thing i dislike😊
Production Supervisor,Neemrana,,Production Department,4 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It is very good culture,It is nor
Air Conditioning,Satna,,Ac repairing Department,4 Apr 2022,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Repairing,Chillar machine
Industrial Engineer,"Neemrana, Alwar",,Engineering Department,5 Dec 2021,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Company culture is nice as it is Japanese based MNC.,Scope of Learning is not so much
"Tig, Mig Welder",Neemrana,,"Operations, Maintenance & Support Department",1 Jul 2019,4.0,3.0,4.0,4.0,1.0,4.0,1.0,Safty frist,No career growth
Deputy Manager,Neemrana,Full Time,,0 Mar 2022,4.0,4.0,4.0,5.0,4.0,4.0,4.0,"Good company to work with
Job is secured and work culture is also good for people who give …..",No dislikes
Junior Engineer,Neemrana,Full Time,"Operations, Maintenance & Support Department",0 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent.,You leave for home on time.
Procurement Executive,Neemrana,Full Time,Procurement & Purchase Department,9 Mar 2021,2.0,4.0,1.0,1.0,4.0,1.0,2.0,"Approval process is very rigid and long.
Lots of Documentation and paoer wastage.
Compensation is worst.
Factory location is very bad.",The company which was managed by the Japanese Management was better than the current Indian Management.
Senior Manager,Bengaluru/Bangalore,Full Time,"Operations, Maintenance & Support Department",9 Apr 2022,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Walk the talk.,Good work environment and supportive teammates... And they give jim ( Japan india manufacturing) training.... And i crap lots of knowledge
Junior Engineer,Rajshtaan,Intern,Production & Manufacturing Department,0 Oct 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is a lot of politics and they do not give good salary,Good working environment
Diploma Engineer Trainee,Manesar,,Engineering Department,5 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,4.0,System oriented,Variable pay not paid
Assistant Manager,Neemrana,,,5 Nov 2021,3.0,4.0,3.0,3.0,4.0,4.0,3.0,Good work environment and culture.,"Great work culture, great for the learning course...."
Executive,Neemrana,,Engineering & Manufacturing Department,7 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"At the time pf increment, all people are in same category. No impact of your good work for the complete year when it comes to recommendation.","Job security is very good, work culture is also good,some issue with management"
Research Development Engineer,Neemrana,,,0 Mar 2021,5.0,4.0,5.0,3.0,5.0,5.0,5.0,Nothing,
Summer Intern,Gurgaon,,,9 Jul 2021,4.0,3.0,3.0,2.0,3.0,4.0,3.0,,
Finance Executive,Delhi NCR,Full Time,Finance Department,6 Dec 2021,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Friendly colleagues,Work hours are lengthy
Quality Engineer,Neemrana Rajsthan,Full Time,,0 Mar 2021,5.0,5.0,4.0,4.0,5.0,5.0,5.0,"Job security 100%, working culture is outstanding, management system is the better than other companies, and company policies are satisfied",No dislike points
Customer Service Executive,"Lucknow, Uttar Pradesh",Full Time,Customer Success Department,2 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Everything is very good,Nothing
Quality Engineer,Neemrana,Full Time,Production & Manufacturing Department,9 Jan 2021,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Daikin is a good platform to work or show your strength. Good work environment and culture. Management and teammates are supportive. Proper benefits and support from management. Company policies are good. Appraisal is good or also according to performance. Bonus annually.,"I dont like anything about daikin i was placed in daikin at my campus, its been a year and my experience is not good at all 
I was transferred in other department and treated as a manpower not a trainee 
Given low profile job 
My whole incentives were cut 
So much politics between employee and workers 
Can't expect immediate response from any one you'll have to say them again and again 
Can't expect respect from any senior and don't even think about promotions.
I think this is the honest review you can get about this company i know you'll find people saying company is awesome this and that but the truth is in front of you....Read More"
Det,Neemrana,Full Time,Production & Manufacturing Department,6 Oct 2020,1.0,1.0,2.0,1.0,4.0,2.0,1.0,There is no liking while working in this company.Very worst experience as ever.,"There is chain of corrupted people in company from bottom to top.
They ruined new employee life.
Total harassment in this company.
Politics are more and more.
No impotence of technical knowledge.
No support in this company either from colleague nor even bosses.
Full of disappointment.
Name of Daikin sounds and looks good from outside.
But in real I felt that I am working in service center end.Service center will also not treat like this.
No service set up,less manpower,no verticals.
All dealers and asps are complaining.
One person looking after service delivery of room ac,cassette,ductable and vrv.handling 40 dealers and asp..also billing target is 55lacs per months.how its possible to complete even when to handle service of RA.
They will ruin employee life with bad politics.
It's not service oriented company....Read More"
Assistant Manager Operations,Noida,,,8 Oct 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Good working enviroment teammats are supportive and managment also.,"Appraisals are not good and bonus.
Work pressure is too much."
R And D Enginer At Daikin,Neemrana,,Research & Development Department,6 May 2021,3.0,2.0,2.0,2.0,4.0,3.0,4.0,Working culture,Yea
Experience In It,Neemrana,,Quality  control  Department,6 Sep 2021,4.0,3.0,1.0,3.0,5.0,5.0,1.0,Palwal,Best hai
Sales Marketing,Palwal,,Retail & B2C Sales Department,6 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kuchh nhi,
Air Condition Technician,Delhi,,After Sales Service & Repair Department,4 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Managerial,Mumbai,Full Time,,1 Aug 2021,4.0,1.0,5.0,3.0,5.0,4.0,3.0,"Sustainability, Job Security","Growth Patterns, Decision-making, Non Flexible towards changes"
Hr Executive,"Neemrana,Rajasthan",Full Time,,4 Jun 2022,5.0,5.0,4.0,4.0,5.0,4.0,5.0,"Senior, employee benifit.",Offrole to onroll employee
Engineer,Alwar,,"Operations, Maintenance & Support Department",2 Apr 2021,3.0,3.0,3.0,3.0,3.0,3.0,2.0,Good place to learn Japanese culture of work.,From last one year after appointing indian plant head company is just like Lala ji type
Junior Engineer,Neemrana,,Engineering Department,7 Mar 2022,4.0,4.0,4.0,4.0,3.0,3.0,3.0,The friends in the company were very good. Who always helped me. The company was also very good.,Quality of the product.
Junior Engineer,Neemrana Alwar. Rajasthan,,Quality Assurance Department,2 Mar 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"According to me,there are two sides of a coin . therefore It is obvious that  there will be likes and dislikes .I think the management is decent but career growth is slow",it has been great working environment
Project Leader -Manufacturing Industrial Production Engineering,Neemrana Alwar Rajasthan,,Production Engineering Department,8 Sep 2021,5.0,5.0,4.0,5.0,5.0,5.0,4.0,"U get job security, so if u don't need any growth or learning, u can stay here.","Behaviour of people is quite bad, too much politics, food quality too bad, no training."
Asst Engineer PE,Neemrana,,Production Engineering Department,5 Mar 2021,2.0,3.0,1.0,2.0,4.0,3.0,2.0,Overall a good company to work for,No one help you politics is it high...
Senior Engineer,Neemrana,,Engineering & Manufacturing Department,5 Jan 2022,5.0,5.0,5.0,3.0,5.0,3.0,3.0,"No job security 
To much politics 
People they don't help..",good job security
Process Associate,Varanasi,,,5 Mar 2022,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,
Junior Engineer Executive,Neemrana,,Stores & Material Management Department,7 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Associate Engineer,Neemrana,Full Time,,7 Apr 2022,3.0,5.0,1.0,3.0,5.0,3.0,3.0,Work life balance,Politics and growth is slow
Junior Associate,Neemrana,Full Time,SCM & Logistics Department,4 May 2021,5.0,5.0,3.0,1.0,5.0,5.0,1.0,Best thing इन daikin its working culcture,Very low paying...
Junior Engineer,Neemrana,Full Time,Production & Manufacturing Department,0 Oct 2020,4.0,4.0,4.0,3.0,5.0,4.0,4.0,Good work Environment and culture,Good work environment and culturr. Teammates are very supportive and the management is Trasparent. There is Small cafeteria and No gaming arcadesfor Chilling. Company policy are good but Appraisal are not good and they give normal salary hike and lowest amount of bonus.
Junior Engineer,Neemrana,Full Time,Quality Control Department,6 Jun 2021,5.0,5.0,4.0,3.0,5.0,3.0,1.0,Very good experience in daikin.,Overall career growth not extremely good.
Product Engineer,Alwar,Full Time,"Operations, Maintenance & Support Department",3 Apr 2021,4.0,4.0,3.0,4.0,5.0,4.0,4.0,Japanese cultured company and one of the best company for growth and learning.,....
Accountant,Gurgaon,,Accounting & Taxation Department,9 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Owsm,Noo
Engineer,Ahmedabad,,Retail & B2C Sales Department,0 Sep 2022,4.0,4.0,5.0,4.0,5.0,5.0,2.0,"Diversified company culture
Open upward communication
Great reputation in the market",Poor appraisal and promotion structures
Deputy Manager-Channel Business,Mangal Tower Ranchi,,Sales Department,9 Nov 2022,4.0,1.0,3.0,2.0,4.0,2.0,2.0,Brand equity,"1. UNPRODUCTIVE REVIEW ON SATURDAYS AND SOMETIMES ON SU DAYS
2. POOR WORK LIFE BALANCE
3. POOR INCREMENT EVEN AFTER GOOD RATING"
Junior Engineer,Neemrana,,Production & Manufacturing Department,5 May 2021,4.0,4.0,4.0,4.0,5.0,5.0,4.0,Best company for carrier starting,Always focus on good things.
Neemrana,Delhi NCR,,Engineering Department,9 Apr 2021,4.0,3.0,4.0,5.0,3.0,4.0,5.0,I'm like company about skill development and learning & career growth,
Retail Sales Officer,Indore,Full Time,,7 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,V good,Salary package
Production Engineer,Neemrana,Full Time,Engineering Department,0 Apr 2021,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive. Better for freshers.,Overall good
Store Executive,Neemrana,,Stores & Material Management Department,5 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Good job
Team Leader,Coimbatore,,Engineering & Manufacturing Department,7 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No dislike,Everything is more batter then other
Technical Support Engineer,Neemrana,,,8 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes I am  satisfied with the company policies and culture and job security during my total experiance,No dislikes
Mechanical Engineer,Neemrana,,Quality Control Department,1 Jan 2021,4.0,5.0,4.0,4.0,5.0,5.0,4.0,"World's leaders in air conditioning, very aggressive and dominant company, positive approach from top to bottom management, employee friendly policies",Job is permanent and DAIKIN culture is so good because the company is MNC
Deputy Manager,Ludhiana,,Enterprise & B2B Sales Department,0 Mar 2021,5.0,4.0,5.0,4.0,5.0,5.0,5.0,I dislike its employees salary growth,Marketing
Quality Engineer,Gurgaon,,Engineering Department,0 Jan 2021,4.0,4.0,4.0,4.0,5.0,5.0,4.0,No,It is very good company
Seals Executive RSO,Gorakhpur,,Daikin Department,0 Jul 2021,2.0,2.0,2.0,2.0,2.0,3.0,1.0,There is no issue.,
Diploma Engineer Trainee - Det,Mumbai,,,3 Apr 2022,5.0,3.0,5.0,5.0,5.0,4.0,5.0,,
Diploma Mechanical Engineer,Rajasthan,Full Time,"Operations, Maintenance & Support Department",5 Aug 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management,No
Junior Engineer,Delhi NCR,Full Time,Quality Control Department,8 Apr 2021,4.0,4.0,4.0,3.0,3.0,4.0,4.0,It's a good experience for a man those work hard,Nothing like that
Pcb Testing Engineer,Mumbai Suburban,Full Time,After Sales Service & Repair Department,1 Jun 2021,4.0,4.0,4.0,2.0,2.0,4.0,4.0,Contract person job not secure,Very Nice Company
Mechanical Engineer,Neemrana,Full Time,Engineering Department,2 Sep 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing everything was good,Very good Company
Assistant Engineer Production,Gurugrma,Full Time,,8 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not Good,Work culture
Engineer Customer Service,Bhopal,,Construction Engineering Department,0 May 2022,5.0,3.0,5.0,4.0,2.0,3.0,3.0,"Good job security,good,good,good",Salary issue
Junior Its Engineer,Neemrana Rajasthan,,Quality Control Department,1 Apr 2021,4.0,3.0,4.0,4.0,5.0,4.0,4.0,"Working Japanese culture is good ,skill development , team work.",Work culture
Diploma Engineer Trainee,Neemrana,,Engineering & Manufacturing Department,4 Mar 2021,4.0,4.0,5.0,4.0,5.0,5.0,5.0,Salary,Quick learning platform ensure overall development of employees
Junior Engineer,Gurgaun,,Engineering Department,1 Apr 2021,5.0,3.0,5.0,5.0,5.0,5.0,3.0,Work-life balance missing,
Service Engineer,Noida,,Service Department,1 Feb 2022,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,
Sales Manager,Bhiwadi,Full Time,Import & Export Department,0 Jun 2021,3.0,3.0,3.0,3.0,2.0,3.0,2.0,All experience in avarage,Nothing for dislike
Quality Inspector,Neemrana,Full Time,"Operations, Maintenance & Support Department",4 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am very satisfied in working on Daikin air-conditioning  India pvt Ltd..  one of the best company  I ever seen.,salary is not much that
"Production Engineer, Production & Material Planning",Neemrana,Full Time,Maintenance & Production Department,8 Jun 2021,4.0,4.0,2.0,2.0,5.0,2.0,1.0,Job security,Company culture.
Junior Engineer,Neemrana,Full Time,,7 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing.,Teammates are supportive.
Junior Engineer In R&D Department,Neemrana,,Research & Development Department,7 Aug 2021,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Job security,No growth opportunities and learning
Asst. Manager -in Charge & Asst Professor-hrm,Neemrana,,,9 Apr 2021,3.0,5.0,1.0,1.0,5.0,2.0,2.0,Technical gain,Spare supports
Senior Service Engineer,Chennai,,Operations Support Department,0 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Management not good, high job security, average work culture",Salary structure
Diploma Engineer Trainee,Neemrana,,Software Development Department,7 Jan 2021,4.0,3.0,4.0,3.0,4.0,3.0,3.0,Company policy,Teammates not good special boss
Junior Engineer,Neemrana,,Production & Manufacturing Department,8 Mar 2021,4.0,2.0,3.0,2.0,4.0,4.0,1.0,No salary deduction,Variable pay deduction
Assistant Manager,Jaipur,,After Sales Service & Repair Department,7 Jan 2021,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,
Design And Development Engineer.,Gurgaon/Gurugram,Full Time,,9 Aug 2022,4.0,4.0,4.0,3.0,5.0,4.0,3.0,Secure job .,Some what mentally torture environment
Customer Service Associate,Delhi,,HR Operations Department,4 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Supporting by safty rules work from home till 1 feb2021 salary also given on time,Nothing to dislike
Ac Technician,NAGPUR,,Management Department,2 Feb 2021,3.0,3.0,4.0,3.0,3.0,4.0,4.0,Good service and spare parts available in next 3 days,Nothing
Area Service Manager,New Delhi,,Compensation & Benefits Department,9 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent company to work with,Good work Environment and culture.teammates are supportive and the management is transparent.good salary hike and bonus every year.
Junior Engineer Quality Control,Neemrana Rajsthan,,Quality Control Department,6 Oct 2020,3.0,4.0,3.0,4.0,5.0,4.0,5.0,Company shift Time is the extra 1 hour .,Good management
Senior Executive,Jaipur,,"Operations, Maintenance & Support Department",0 Apr 2021,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Good,"Great to work here , it developed my skills too."
Team Leader,Singapore,,Technicians Department,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Facing few problems from starting.,Good
Quality Control,Rajasthan,,Engineering Department,8 Jan 2021,4.0,4.0,5.0,5.0,5.0,4.0,4.0,😀😀😀 good,Everything Okay
Production And Quality,Neemrana,,Quality & Production Department,4 Apr 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Job Security,
Showroom Manager,Bhopal,,Retail & B2C Sales Department,8 Apr 2021,5.0,5.0,5.0,4.0,3.0,5.0,4.0,,
Junior Engineer,Neemrana Rajasthan,Full Time,,5 Jun 2021,4.0,3.0,4.0,2.0,5.0,5.0,4.0,Company culture and rules & regulations,I like my company
Store Executive,Neemrana,Full Time,,2 Mar 2021,5.0,4.0,5.0,3.0,5.0,4.0,4.0,"Work culture is innovative, Good company for learner",Nothing
Diploma Engineer Trainee B-1,Gurgaon,Full Time,,8 May 2021,4.0,2.0,4.0,3.0,5.0,5.0,5.0,Company's management is very good and give opportunities to every employee equally.,Company's working life is so busy and breaks between working hours is so less.
Junior Its Engineer,Neemarana,,,1 Mar 2021,3.0,3.0,4.0,3.0,4.0,4.0,3.0,Daikin policy is good and culture also good,Salary issue
Diploma Engineer Trainee,Rajasthan,,Quality Control Department,9 Mar 2021,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Career growth  is Increasing,Good environment and culture.Team  are supported for me .They give salary for time and every year bonus.
Diploma Engineer Trainee,Neemrana,,Production Department,4 Oct 2020,4.0,4.0,5.0,4.0,5.0,5.0,5.0,Good work environment and culture. company policies are good bt they give not good salary with hard work. They have no bond,Every 4th month give incentive bt during covid 19. They give no incentive
Quality Engineer,Neemrana,,,2 Oct 2020,4.0,3.0,3.0,3.0,5.0,4.0,3.0,Safety rules and discipline,Is not the future.  Salary is low
"Fin Press Oprater ,  Expander ,Data Entry Operator",Neemrana,,Back Office Department,9 Jan 2021,5.0,5.0,5.0,5.0,3.0,5.0,2.0,Good company,Nothing I am happy
Ac Technician,Sanpada Navi Mumbai,,Employee Department,6 Jun 2021,5.0,3.0,5.0,5.0,3.0,5.0,3.0,Good environment,English
"SAP MM ,SD,FICO MDM Consultant",Gurgaon,,Finance & Accounts Department,5 Feb 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Technical Supervisor,Pune,Full Time,,5 Feb 2021,2.0,3.0,5.0,2.0,1.0,2.0,1.0,job security is really good. managment is not so due to lack of coordination in different field. policy is exlance,company was really good. and caring for employees but their managment who actual treat the c grade employees they was careless and only think about self profit and they fraud in company. e.g. 2 party for operator and services give in relative or give some people who is give them some money for contracts.
Quality,Neemrana,Full Time,Quality Department,4 Apr 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes,😀
Production Engineer,Rajasthan,Full Time,"Operations, Maintenance & Support Department",3 Aug 2020,5.0,5.0,5.0,3.0,4.0,4.0,3.0,Firstly you never fell that you are in any work place here you always feel like you are in any college because every day you get a chance to learn something new,Good company to learn Technical experience.
Qc Inspector,,Full Time,Engineering Department,8 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,...,Nothing
Area Service Manager,Vijayawada,,After Sales Service & Repair Department,2 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything,"Worst company, they don't pay  your full and final settlement even after serving the notice period,  no HR in this company,  Better avoid"
Junior Associate Engineer,Neemrana,,Quality Control Department,8 Apr 2021,4.0,3.0,5.0,3.0,5.0,3.0,4.0,No HR,Overall ok
Diploma Trainee Engineer,Noida,,,9 Nov 2021,1.0,4.0,3.0,4.0,5.0,3.0,4.0,Learning scope is more.,Salary structure
Service Delivery Manager,Hyderabad,,Service  Department,4 Apr 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Deputy Manager,Jammu,,Enterprise & B2B Sales Department,2 May 2021,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,
Production,Neemrana,,Engineering Department,2 Mar 2021,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,
,,,,,,4.0,4.0,3.0,5.0,5.0,4.0,,
Senior Service Executive,Delhi,,Operations Department,7 Jun 2020,4.0,4.0,4.0,4.0,5.0,3.0,3.0,Over all it's fine we are working with care and maintaining a social distance nice arrangement by the company.,Hod & managers not value the work of their subordinates & always pressurize for their work even it is all going well unwanted pressure they are acting like a boss not as a leader.
Iti Welder,Neemrana,,,8 May 2022,1.0,2.0,1.0,2.0,2.0,1.0,2.0,Management good,No
Technician,Kochi/Cochin,,Technicians Department,6 May 2022,2.0,3.0,1.0,2.0,1.0,4.0,1.0,Very poor job security,"Salary is the matter, i have quit the job"
Store Keeper/warehouse Assistant,Pawai,,,7 Mar 2021,3.0,4.0,3.0,5.0,5.0,3.0,3.0,Slip resive manajing,Good warm it the best appornity all am love femily
Accounts Executive,Delhi,,Accounting & Taxation Department,2 Jul 2021,3.0,1.0,1.0,1.0,1.0,3.0,1.0,"If you working there like a third party payroll, you really going to face serious discrimination between you and Dainik payroll. Totally local culture. No diversity and every type of discrimination you are going to face. Neither you would know what you doing neither any training & development and as per position also you are going to face discrimination.
Yes if you are unemployed then it's better then nothing....Read More",Working culture really toxic there . Everyone will treat you as per position. And you are going listen every day that you are third party pay roll employee. You won't get this and this and neither you can participate in this .. even some office facilities you are not going to get if you are third party employee.
Air Conditioner,Kolkata,,Technician  Department,4 Jan 2021,5.0,2.0,3.0,1.0,3.0,3.0,1.0,Only working not happy,Job
Machine Learning Scientist - Big Data/nlp,Mau,,ITI Department,6 Mar 2021,2.0,2.0,2.0,1.0,1.0,1.0,1.0,Job,Very good policy.
Senior Sales Engineer,Ahmedabad,,Retail & B2C Sales Department,8 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Good work environment company and culture .
Junior Engineer Mechanical,Neemrana,,Gurgaon  Department,1 Dec 2020,5.0,4.0,4.0,4.0,5.0,5.0,4.0,"Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria. Company policies, they give good salary hike and bonus every year.",Career growth is slow in daikin air conditioning
Executive Quality Control,Delhi,,Production & Manufacturing Department,0 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Quality Inspector,,Full Time,Production & Manufacturing Department,1 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company work invoirment and company culture,Pay scale is very poor
Junior Excutive In Store,Neemrana,Full Time,SCM & Logistics Department,7 Oct 2020,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Brand image in market is so good,Salary growth is very slow
Area Service Manager,Ahmedabad,Full Time,Service Delivery Department,2 Sep 2020,4.0,5.0,2.0,1.0,5.0,5.0,1.0,no security any security,career and top company
Server Technical,Amritsar,Full Time,,8 Jan 2021,4.0,3.0,5.0,3.0,3.0,3.0,3.0,Practical people / Good top Management,Lack of HR policies
General Manager - Channel Business,Delhi,,Refrigeration & Air Conditioning Department,7 Nov 2020,5.0,2.0,4.0,4.0,2.0,3.0,3.0,Friendly culture & carrier growth.,Noneà
Assistant Manager,Chandigarh,,Construction / Manufacturing Department,3 Dec 2020,5.0,4.0,3.0,3.0,5.0,4.0,4.0,No comments,No comments
Sales Executive,Hyderabad/Secunderabad,,Retail Department,8 Jul 2021,2.0,4.0,5.0,4.0,5.0,5.0,5.0,"Vrv technicain &n all split ,ductbale casset cmplt handl",I have to wrk 10-12hars
Refrigration&air Conditioning,Mumbai,,Service Department,7 Oct 2019,5.0,1.0,2.0,1.0,1.0,1.0,2.0,"Job security, career growth, travel,",training
Junior Engineer,Neemrana,,,1 Dec 2019,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Very good working environment and good place for growth.,nothing so much
Assistant Production Manager,Neemrana,,"Operations, Maintenance & Support Department",3 Mar 2022,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,,
Incoming Quality Control,Neemrana,Full Time,Production & Manufacturing Department,5 Oct 2020,3.0,5.0,4.0,5.0,5.0,5.0,5.0,Good environment teamwork are supportive. Very relaxing work,"WLB
Job safety"
Graduate Engineer Trainee,"Neemrana, Rajasthan",Full Time,,1 Sep 2022,3.0,4.0,3.0,2.0,4.0,1.0,2.0,"Politics
Less growth",I was honoured to work with this company as I have gained a lot of experience and new things.Management was completely alright the behaviour and way of work was too good.
Area Service Manager,Lucknow,Full Time,After Sales Service & Repair Department,6 Dec 2020,4.0,1.0,2.0,2.0,4.0,2.0,3.0,There is nothing which I dislike about working at Daikin.,Management
Customer Support Engineer,Gaya,,,7 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,"1. Global System for working culture
2. Each work scope is defined and complete as per Job Flow.
3. Job Security is very high.
4. Japanese Management in the company so that Indian politics did not entertain in the factory, but Japanese brotherhood is there.
5. Very Good for self-learning in a Japanese manner."
Retail Store Manager,Rewa,,Retail Store Operations Department,4 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"1. HR management is the worst.
2. Salary structure not there as per position.
3. No respect for old employes 
4. HR play politics and Japanese Staff did not intervene in HR policies.
5. When you left Job than HR team did not payout easily and deduct an unnecessary amount.","Secure job ,good working culture"
Assistant Engineer,Neemrana,,Production & Manufacturing Department,8 Oct 2021,2.0,3.0,5.0,1.0,5.0,5.0,4.0,Nothing,Work culture is good
Junior Engineer,Neemrana,,Engineering Department,9 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Personel Growth  is low,Working culture is very cool in daikin.
JE- Supplier Quality Group,Gurugram,,Production & Manufacturing Department,8 Feb 2021,3.0,1.0,1.0,1.0,5.0,3.0,1.0,Career growth,Super
Diploma Engineer Trainee,"Neemrana,rajasthan",,,5 Apr 2019,3.0,3.0,3.0,2.0,4.0,4.0,3.0,Super,
Technichan,Hyderabad/Secunderabad,,Service Department,5 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Production Engineer,Nemrana,Full Time,Engineering Department,7 Jan 2019,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Job security and work life balance,Salary should be revised
Service Engineer VRV VRF,Ludhiana,Full Time,Customer Service Department,9 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Giving work from home,Good
Production Supervisor,"Gurgaon Office, Neemrana Factory",Full Time,Engineering Department,4 Aug 2020,3.0,3.0,2.0,1.0,4.0,4.0,3.0,Randomly depart. change,Support from peers..
Assistant Manager,Kolkata,Full Time,,2 Mar 2021,4.0,2.0,3.0,3.0,4.0,3.0,3.0,"Company is good in terms of personal growth and learning.
You can put your thought openly in front of management.
Timings are fixed and no one forced to sit extra hours.",Salaey pay is not as per market standards.
Senior Engineer,Alwar,Full Time,,4 Jan 2022,4.0,5.0,5.0,2.0,5.0,3.0,4.0,Big Name...Decent No. of holidays.....Free transportation.....Japanese Culture......Automation,If your are coming after experience of two or more years then it will be very good for you......But if you come as a fresher then it might take three or more years to go on a supervisory position.Many are there who have 3+ years of experience and still working on line....Salary & Promotional growth is too slow.
Junior Engineer In Quality Control,Neemrana,,,2 Jul 2021,3.0,4.0,2.0,2.0,5.0,3.0,3.0,Good,Nothing
Diploma Engineer Trainee,Neemrana,,Quality Control Department,4 Mar 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Excellent,Very large distances from my home
Diploma Engineer Trainee,Neemrana,,Production & Manufacturing Department,9 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job secure good training provide time to time healthy food and accommodation good work environment,Good team work with team member good carriar growth
Assistant Engineer Production,Neemrana,,Production Department,3 Feb 2020,3.0,3.0,3.0,3.0,4.0,4.0,3.0,Work life balance is good,Training program very useful.
Customer Service Engineer,Ahmedabad,,Construction Engineering Department,7 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Junior Engineer,Neemrana,,Quality Control Department,5 Oct 2020,3.0,2.0,1.0,2.0,3.0,4.0,2.0,Company management,They are not understand what's employee need .they making only own rules .
