Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Service Manager,GUWAHATI,,Voice / Blended Department,6 Apr 2021,1.0,1.0,1.0,3.0,1.0,1.0,1.0,"1. No need to work just manage your boss by oiling
2. Your boss you will do everything so what you cannot perform
3. Even if you perform, you boss will regularly put effort to get it nullified. 
4. If you want to ruin your career and want to sit jobeless then you can join this company",Air conditioning and washing machine repair
Servicess,Gujrat,,Customer Service Department,1 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Good
Aquagurd R O Systems As A Technician,Nashik,,Service  Department,3 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Hindi Marathi Good english,Management
Sales Executive,Barmer,,Sales Department,5 Sep 2020,5.0,3.0,4.0,3.0,3.0,3.0,3.0,work pressure,Excellent Work My company
Sales Executive,Trichy,,Retail Sales Department,2 Nov 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Good work
Air Condition Technician,Navi Mumbai,,Technician Department,9 Jan 2021,5.0,5.0,5.0,5.0,5.0,3.0,5.0,Nice,
Home Appliance Technician   (working remotely),,Full Time,After Sales Service & Repair Department,5 May 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Washing machine.dryer.diswasher.cooker.micrilomave and refrigwrator,Dilay salary
Product Demonstrator,Manglore,Full Time,Sales Department,7 Jun 2019,3.0,2.0,3.0,3.0,2.0,3.0,3.0,Work pressure,Home demo
LG Promoter,Hyderabad/Secunderabad,Full Time,Sales Promotion Department,2 Jul 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Good work environment I learnt many things decission making and product knowledge and time management and customer interaction,This good company one of the part not running which is on that my work
PDT Operator And Computer Operator,Ghazibad,,,0 Sep 2020,5.0,3.0,5.0,3.0,3.0,3.0,5.0,Good work,Hindi english
Area Service Manager,Mumbai,,,9 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management support good,All of the above given points
DGM ( Head Corporate Sales ),Noida,,BD / Pre Sales Department,5 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,Good
Salesman,Narrapally,,,3 Dec 2022,2.0,3.0,4.0,3.0,2.0,3.0,2.0,WORK work pleasure,Best Company Work Due To Like
Service Supervisor,Aurangabad,,Authorization Department,4 Jan 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,NO COMMENTS,Simply
Customer Service Representative,,,"Operations, Maintenance & Support Department",9 Jul 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Timeing,
Sales Excutive,Bangalore,,Sale Executive Department,4 Jun 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,4.0,4.0,3.0,3.0,4.0,4.0,,
Library Apprantice,Delhi NCR,,Production & Manufacturing Department,4 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"The Company is open to innovation and readily adopts latest technology. High-quality products and has a global client base.as a result, Another plus point","Compensation is decent, but growth is slow. The work pressure is very high. Manager do not value an individual's unique strengths ,which is why I have to take back my suggestions most of the times."
Production Executive,Noida,,Quality Assurance Department,6 Mar 2021,5.0,5.0,5.0,3.0,4.0,5.0,5.0,Vetan and bonus,Good
Deputy Manager Marketing - Trade Marketing,Ahmedabad,,Marketing Department,6 Aug 2020,5.0,1.0,3.0,5.0,5.0,3.0,5.0,Times sine,"Worst place , worst culture,"
"Cashier, Back End Cashier,banking, Customer Service",Hyderabad,,,6 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Everything, no management support, managers accept that employees must work 24x7",Very nice environment and people
Area Service Manager,Delhi,,Construction Engineering Department,4 Mar 2020,1.0,1.0,3.0,3.0,1.0,1.0,1.0,Slow growth,good job for future
Data Analyst,Greater Noida,,Business Intelligence & Analytics Department,9 Oct 2020,4.0,5.0,4.0,4.0,5.0,4.0,4.0,"I've learn many more thing's.
I'll improved my skills.
Nice Experience.","The company not allow to leave more than 8 days when own marriage.
Less increment after one & half year."
Field Service Engineer,Bangalore,,Quality Assurance and Testing Department,1 Oct 2020,5.0,4.0,4.0,5.0,4.0,5.0,5.0,Overall experience is good  but growth is very low,"As a well educated person, career growth very low that is why I am and salary increments also depends upon experience not on talent."
Sales Executive,Thane,,Sales Support & Operations Department,4 Dec 2019,4.0,3.0,4.0,4.0,3.0,3.0,3.0,Company and there systems is good..,More stuff down company reputation..i hope this is one of the a side..
Sales Executive,Hyderabad,,,1 Nov 2019,4.0,4.0,5.0,5.0,4.0,3.0,3.0,,
Merchandiser,Agartala,,Marketing Department,8 Mar 2020,3.0,4.0,5.0,1.0,1.0,2.0,3.0,,
IQC Worker,Greater Noida,Full Time,Surajpur Department,8 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"This company is very very good for me and my experience. It's give a very good trenning for boys and pay h good salary. It's a green listed company in the world for invairment.
I like this company.",Here is no given a good lunch.
Air Condition Technician,Mumbai,,"Operations, Maintenance & Support Department",6 Dec 2019,4.0,3.0,4.0,4.0,4.0,4.0,4.0,I like it company LG I work 4 years LG Service Centre in Mumbai I am very useful  in my life LG Service Centre and I need I need work any company service maintenance anything,My name is md sanaullah I work LG company
Electrical Engineer,Mumbai,,Repair & Maintenance Department,5 Jun 2020,1.0,1.0,5.0,1.0,1.0,3.0,1.0,CORONA distroy everything,No
LG PROMOTER,Palampur,,Marketing Department,5 Feb 2020,3.0,2.0,4.0,1.0,4.0,3.0,1.0,Over all is good but salary increment is nothing and olso salary is not enough olso provide Ta,Need to Provide enough salary and traveling allowance
Hr,Greater Noida,,Administration Department,6 Aug 2020,4.0,3.0,4.0,3.0,3.0,4.0,3.0,"I want like working attendance, roster,master dail",Same
Data Entry Operator,Greater Noida,,Back Office Department,1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very nice company,No Dislike
Senior Product Executive,Chandigarh,,Retail & B2C Sales Department,2 Apr 2020,5.0,4.0,5.0,4.0,3.0,4.0,3.0,It's inovated company .good experinace,There is no growth in company like position
Assistant Team Leader,Mumbai,,,2 Jun 2021,3.0,3.0,3.0,4.0,5.0,3.0,5.0,Best services,Good working LG team
Telecaller,"Sangli, Maharashtra",,Telecaller  Department,7 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Security for staff job. Respectively culture.,Many times I have work over time.
Area Service Manager,Kolhapur,,Operations Department,8 Apr 2019,3.0,1.0,3.0,2.0,1.0,2.0,1.0,Who Don't want to stay at home join them,working style
Senior Sales Executive,In Delhi,,Fashion & Accessories Department,4 May 2019,5.0,3.0,5.0,5.0,5.0,5.0,4.0,Lg is the one company in the world that has provide the excellent training about the product and differentiate the competitor brands and also the work environment is so good.and i have last 8 years in working for lg.but know i have search in better post instead of SSE JUST LIKE as a trainers markiteing retail associates.i want to say that about lg company. Company has give increase the salary. Or growth to the time to time those who are capable of it....Read More,No nothing like that
Executive - Operations And Hr,Bhavnagar,,,2 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's very good and enjoying,Can't connect with family and friends while working time
LG,Andheri West,,Home Appliances Department,0 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice,😚
Store Incharge,,,,4 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent job,LG electronics is great place of carrier i love the policy's that make us gentle men
Accountant,Raipur,,Accounting & Taxation Department,1 Dec 2019,5.0,3.0,5.0,4.0,5.0,4.0,4.0,Nothing dislike point is here,"there is no job security for contract level, work culture is good, company policies are good"
Quality Assurance Engineer,Ranjangaon,,,9 Mar 2022,4.0,3.0,4.0,3.0,2.0,4.0,3.0,there is no job security,Company is  open to innovation and readily adopts latest technology
Accounts Manager,Noidea,,Accounting & Taxation Department,3 Feb 2020,1.0,1.0,1.0,4.0,2.0,1.0,1.0,Work Pressure is very high,Job security is good bt can't gowrth in this company
Sales Promoter,Hassan,,Mysore Department,5 Apr 2021,2.0,3.0,3.0,4.0,5.0,4.0,1.0,Good job bt not satisfied,Working time is not set...always unplanned work comes..
Trainer,Jabalpur,,Marketing Department,2 Nov 2019,5.0,2.0,5.0,4.0,4.0,3.0,4.0,LG is one of the best company in India... I am glad to be part of LG electronic.. The only issue is no time for family.. 24*7 we have to be ready.,"Lg electronics is no 1 position in India in electronic fields, high quality products and top rated service"
Wh Manager,Jammu,,SCM & Logistics Department,7 Jan 2020,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Growth chances is too low,
Fitness Manager,Greater Noida,Intern,General Affairs Department,9 Jan 2022,5.0,4.0,5.0,4.0,5.0,4.0,4.0,Lg Electronics is a dream place to work in,"Atmosphere, hierarchy was good , organisation behaviour and culture helps employees to grow and explorer at its best."
Marketing And Sales Intern,Pune,Full Time,,2 Jan 2020,4.0,3.0,4.0,4.0,3.0,4.0,4.0,"Timing of the shifts and Getting a leave is much difficult task,",Lg electronics teach you what is the life and cost & value of money responsible of the job role...verey person get better knowledge...
Sales Executive,Mancherial,Full Time,Sales & Marketing Department,5 Oct 2020,5.0,4.0,5.0,3.0,2.0,3.0,3.0,Here manachirial,Innovation
Assistant Area Manager,Kolkata,,Enterprise & B2B Sales Department,8 Nov 2020,4.0,3.0,5.0,5.0,5.0,3.0,3.0,Working culture in kolkata branch 2019,Ethical
Accountant,Vijayawada,,Accounting & Taxation Department,1 Feb 2019,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Increment,Brand Image
Area Sales Manager,,,Enterprise & B2B Sales Department,9 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working time table,Ontime salary and easy to work on unit and working managment is good..
Ac Technician,Hyderabad,,"Service,maintenance  Department",4 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,In the peak time work load..only ..,all thing i like in lg ..
Counter Sales Executive,Sambalpur,,Marketing Department,4 Mar 2020,5.0,5.0,5.0,4.0,4.0,4.0,5.0,nothing like that i fell all is well,Culture and space for learning
Assistant Manager,Greater Noida,,,7 Mar 2020,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Not specified,Fgs
Sr.officer Qa&rd,7042394618,,,4 Jul 2020,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Jgf,
Engineer Trainee,Pune,,,2 Jan 2020,3.0,4.0,4.0,1.0,5.0,1.0,5.0,To learn new things,Because I m not getting promotion
Logistics Manager,Lucknow,,SCM & Logistics Department,3 Jan 2021,2.0,4.0,5.0,5.0,2.0,3.0,5.0,Warehouse manager,Accounting
Assistant Manager Customer Service,Greater Noida,,Customer Service Department,6 Oct 2020,3.0,1.0,2.0,3.0,4.0,1.0,2.0,Job Security,No personal life and no growth even on good performance and achieving targets.
Assistant Area Manager,DURGAPUR,,Enterprise & B2B Sales Department,4 Jan 2020,3.0,1.0,4.0,2.0,1.0,1.0,1.0,Travel and learning,Lack team work & Seniors are worst  at decision making.
Area Manager,Andheri,,Sales & Marketing Department,4 Jul 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This company is always support to there employee,"Learning trainings, nature of job & peers seniors."
Manager Research Development,Gr Noida,,,7 Jul 2020,4.0,4.0,5.0,4.0,5.0,4.0,4.0,Not sure,LG have a strong management system
Service Engineer,Edapaly,,"Operations, Maintenance & Support Department",0 Sep 2019,2.0,1.0,4.0,1.0,2.0,3.0,1.0,Technician job in LG is stressful not getting effective training and  financial support.,Working style and fully cooperative
Microwave Trainer,Karnal,,Banking Operations Department,5 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Lg senoremployees  are miss use of power,I like working in lg electronic because any instrument is quality of lg instrument.
Supervisor,Mumbai,,Supervisor Department,6 Mar 2018,4.0,5.0,5.0,5.0,3.0,5.0,5.0,Lg electronic is good company not over all dislike work about the questions,Fantastic
Store Sell Executive,"Durgapur, West Bengal, India",,Subject / Specialization Teacher Department,7 Jul 2020,5.0,,,,,,,Excessive work pressure,
Port Harcourt,Onne,Full Time,BD / Pre Sales Department,6 Dec 2019,5.0,5.0,5.0,4.0,5.0,4.0,5.0,I love their product and also manner of approach to their customers .,Payment of salary to their workers is very poor.
Service Center Incharge,"Mariani, Assam",,,2 Oct 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Link good nice,Like good mice
Office Clerk,Yavatmal,,SCM & Logistics Department,9 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good treatment in LG Service Center, and I have given a good opportunity in LG Service Center....",The support from the company is good and even the benefits
Sse,Mangalore,,,7 Nov 2019,3.0,3.0,3.0,4.0,2.0,3.0,3.0,Career growth is slow,Best inovative and have a best working environment
Store Sales Executive,Delhi NCR,,Retail & B2C Sales Department,7 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nothing,everything
Sales Promoter,Hyderabad,,Sales Department,0 Mar 2021,3.0,1.0,3.0,2.0,1.0,1.0,1.0,Very good product,Home visit to coustomer place
Sales Executive,Bangalore,,BD / Pre Sales Department,1 Jan 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,My best knowledge & hard working in company,Career growth in improving
Sales Executive,Bilaspur Chhattisgarh,,"Operations, Maintenance & Support Department",1 Jun 2022,5.0,4.0,4.0,4.0,5.0,5.0,5.0,The company is open to innovation and readily adopts latest technology. I love the fact.,All good
Sales Officer,Jaipur,,Commercial AC  Department,2 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Only and only money,"They are bunch of extortionist,abusing culture,all 7 days working nothing called HR here"
Rmm,Mumbai,,,0 Nov 2019,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,
Naa,"Greater Noida ,near Lg Chok",,,5 Nov 2019,5.0,2.0,4.0,5.0,4.0,3.0,3.0,"Well ..I learner so much .
I improved my communication skills , technical knowledge, etc
But I don't see my future with lg..","People are good in behaviour,way of talking,"
Stor,Surajpur,,Store Department,2 Oct 2020,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Stor,Stor
Material Engineer,Greater Noida,,"Operations, Maintenance & Support Department",2 Apr 2019,4.0,5.0,4.0,4.0,4.0,5.0,5.0,"lg electronic India is Korean MNC in this company if you interested to learn that any field like as material, quality, production, procurement, Research and development you get knowledge. And job security is mandatory  to any privet sector company because your job security only depends on your work performance in any company.",Environment and work life balance
Deputy Manager Sales,I Dore,,BD / Pre Sales Department,1 Apr 2022,1.0,1.0,3.0,4.0,1.0,1.0,1.0,सिस्टम driven,Toxic work culture
Store Sales Executive,JODHPUR,,Sales Support & Operations Department,2 Jun 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sure i help to my company work,Hindi
Warehouse Assistant,Kolkata,,SCM & Logistics Department,1 Oct 2019,4.0,4.0,5.0,3.0,3.0,3.0,2.0,It pays salary every time in time before month end,Heavy work load
Team Leader Operations,Greater Noida,,Non Voice Department,5 Mar 2021,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Learn New things,Give service to costumer ontime
Field Service Engineer,Chennai,,Service engg Department,6 Feb 2020,4.0,4.0,4.0,4.0,5.0,5.0,5.0,Best experience with LG electronics,Team leader is not good
Electronic Technician,Ludhiana,,"Operations, Maintenance & Support Department",2 Jul 2021,5.0,5.0,5.0,5.0,3.0,5.0,5.0,"It's a very good company to work,as working environment is good and career growth is there.",Nothing
Sales Executive,,,,8 Feb 2020,4.0,3.0,5.0,4.0,5.0,4.0,4.0,,
Qa Trainee Engineer,Pune,Full Time,,9 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am here happy to work with the co-workers of lg electronics,Nothing
Fresher,Thane,,Sales & Marketing Department,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very Good environment,good environment
Service Supervisor,Greater Noida,,Non Voice Department,6 Dec 2019,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Good company,Working pressure
Customer Support Engineer/technician,Kolkata,,Voice / Blended Department,6 Jan 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Salary is on date.,No week off.No leave.
Team Leader,Chennai,,,0 Dec 2019,5.0,5.0,5.0,5.0,1.0,5.0,2.0,Wrost company,No proper management for sales executive
Sales Associate,Hyderabad,,,5 May 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Yes,It is very good company as I am working in purchase department so my teammate are very supportive there.work environment is really good.
Junior Technician,Greater Noida,,"Operations, Maintenance & Support Department",0 Jan 2020,4.0,5.0,4.0,3.0,4.0,4.0,4.0,I lost my job,No job security
Purchase Engineer,"Pune, Ranjangaon Midc",,Procurement & Purchase Department,6 Sep 2019,4.0,4.0,4.0,4.0,5.0,5.0,4.0,Work system,
Ac Technician,Muradnagar Gaziyabad,,,3 Jul 2020,4.0,3.0,5.0,4.0,2.0,4.0,3.0,,
Senior Engineer,Pune,,,3 Jan 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Marketing Officer,Bangalore,Intern,Marketing Department,7 Dec 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Worst Hierarchy level folk,"The company provide  good environment, I love this envirorment and the good coordination of  company employees. And my working experience is good in this company. Because employees security is the best"
Back Office Executive,Kanpur,,System work Department,6 Sep 2019,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Working atmosphere is good people are good. Events are happening now and then it makes you feel like College days that's wlvery good point. Rest is ok,No work life balance
Quality Assurance,Punw,,Quality assurance Department,7 Aug 2019,4.0,1.0,4.0,3.0,3.0,5.0,3.0,"The company is innovative adopts latest technology like linear compressor tech,I am part a team that markets reliable and high quality products and has a global client base. And quick learning environment,job security is very high and incentive policy is good and re-hire policy is also like.","Incentive is decent, but growth is slow.the work pressure is high in festivals session 
But manegers is supportive."
Sse,Gurgaon,,,0 Feb 2019,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Caring office,Ntng
Computer Operator,Mangalagiri,,Customer Service Department,4 Feb 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,LG Electronics is best compney for job,Lg Electronics is best compney for job
Sales Officer,Ajmer,,Electronic Department,2 Dec 2019,4.0,4.0,3.0,5.0,4.0,4.0,2.0,"Clean environment, everything is systimatic",Very hectic schedule
Trainee Engineer,Ranjangaon,,Voice / Blended Department,8 Nov 2019,3.0,2.0,3.0,3.0,2.0,3.0,2.0,It’s a awesome experience working with LG,Because of its working atmosphere
Store Manager,Ahmedabad,,Sr exicative Department,7 May 2020,5.0,4.0,5.0,4.0,3.0,5.0,5.0,Convinenece  problem,
Branch Product Trainer,Thane,,Corporate Training Department,6 Dec 2019,5.0,4.0,5.0,4.0,3.0,5.0,5.0,,
Marketing Intern,Lucknow,,,8 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Truck Driver,Aluva,,Transportation Department,2 Oct 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,I feel safe to save my family and myself...,..
Sales Executive,Kalyan/Dombivli,,,3 Mar 2022,4.0,5.0,5.0,5.0,4.0,4.0,5.0,Best company and manegement,Best company around the world
Quality Engineer,Pune,,Er Department,2 Jan 2020,3.0,3.0,3.0,3.0,5.0,5.0,3.0,Nice,Good
Branch Manager Service,Gurgaon,,Operations Department,2 Sep 2019,4.0,3.0,4.0,4.0,4.0,4.0,4.0,It's a company with ethics .,Work pressure remains 24*7
Sales Executive,Delhi,,Retail & B2C Sales Department,1 Nov 2019,4.0,3.0,3.0,4.0,3.0,3.0,3.0,New invention,Timing
Home Appliance Service,Chennai,,Service Department,7 Mar 2020,5.0,3.0,5.0,1.0,1.0,1.0,4.0,Nothing to tell,"Over work pressure, sales pressure etc.."
Sales Executive,Vijayawada,,Vijayawada Department,1 Dec 2019,3.0,3.0,4.0,2.0,4.0,3.0,4.0,Really enjoying,Some Politics
Diploma Electrical And Electronics Engineering,Mumbai Suburban,,Engineering Department,4 Aug 2021,5.0,4.0,5.0,4.0,3.0,3.0,4.0,yes i like work in lg company,Nothing
Area Service Manager,Hubli,,Customer Service Department,5 Apr 2021,5.0,4.0,5.0,5.0,5.0,5.0,4.0,CULTURE,"Not unusuals,"
Sales Executive,Agra,,Retail & B2C Sales Department,1 Oct 2019,4.0,3.0,4.0,4.0,2.0,3.0,5.0,Next time I jyone again,S sc
Computer Operator,Indore,,Procurement & Purchase Department,0 Dec 2019,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Yes,No
"I Have 4Years Experience As A Sales Executive, And 1 Year Team Leader Total 5 Years",Hyderabad,,Retail & B2C Sales Department,8 Apr 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Compensation is very good..,Pathetic strategy...tremendous pressure...unrealistic targets...no long term strategy
Area Head,Mumbai,,BD / Pre Sales Department,5 Jul 2019,1.0,5.0,5.0,5.0,5.0,5.0,5.0,PSAT few years is great but sense 2018 company or brunch working style totally deferent working experience not so good for boys or seniors so lg sales dey by dey is down. as compared to last few year competition is more strongly beat us.i am not a part of the company know but this is the facts.may be iam rong but this is my opinion.,Not good
Sales Executive,Gurgaon,,Corporate Communication Department,8 Feb 2022,5.0,1.0,1.0,5.0,1.0,1.0,1.0,I like because good cooperation of LG workers and it is a fast growing company in the world.,Need to provide proper training for freshers
Supervisor,Samastipur,,Business Process Quality Department,1 Aug 2019,5.0,3.0,5.0,5.0,5.0,4.0,5.0,"I working from since last 8 years.
Its great work palace.",Nothing
Counselor,Jaipur,,,7 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,L.g is a good company. L.g products is good and better life long products. L.g company career growth&opportunities is better. .....,No
Sales Executive,Shamli,,Digital Marketing Department,8 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good learnings and good support,Career growth
Sales Executive,Chennai,,Retail & B2C Sales Department,2 Oct 2019,5.0,5.0,5.0,5.0,5.0,4.0,4.0,I work at LG Electronic,Systems are strong. All work done on LG internal systems and softwares.
Any,Bhadohi,,varanasi Department,8 Feb 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Its work culture. 
Top Indian management do not care about new employees. 
Low compensations and very less appraisals.
Late sitting and too much reporting.
No engineers required here, only skill required is good hand in MS Office Excel & Power Point.",
Senior Engineer,Greater Noida,,,1 Feb 2019,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,,
Sales Executive,Delhi NCR,Full Time,Corporate Training Department,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Management,Very good organisation. Multi products
Branch Manager,"Kolkata , Hyderabad, Jharkhand , Rest Of Baegal Durgapur",Part Time,Sales & Marketing Department,1 May 2022,5.0,2.0,5.0,5.0,5.0,5.0,5.0,Work and family life not balanced,Yes i like But Salary Not Negotiate Not
Seles Officer,Gorakhpur,,Enterprise & B2B Sales Department,2 Sep 2019,3.0,3.0,3.0,2.0,4.0,3.0,5.0,Not Satisfied Salary,"Best company ,,,& excellent product that made by lg ,,they r easy & friendly use to people,"
Sales Executive,Patna,,Accounting & Taxation Department,9 Sep 2019,5.0,4.0,4.0,3.0,4.0,4.0,4.0,"Ill worked in this company & i am so happy thar i was a part of this company ,,,if i got the opportunity to work in this organisation with our teammates,trainners ,,,so defenetly i will join ,,,,thanks",Not responsible
Sales Executive,Jaipur,,,3 Aug 2020,3.0,2.0,3.0,4.0,3.0,5.0,3.0,Repair is easy,Salary an bonus
Senior Engineer Purchase,,,Procurement & Purchase Department,6 Nov 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent. Hyderabad LG office had really good vibrant team and the reporting manager was very kind. Management trainees were treated with fatherly affection with proper guidance personally and professionally. Work life balance was good. It was aboutthe scheduling the tasks for a day and achieving it rather than just going around the market and spending time for the sake of it....Read More,As a management trainee i joined and got 2 promotions the salary was not upto the mark. Rest are all good as per the industry standards
Customer Service Engineer,Mumbai,,After Sales Service & Repair Department,8 Jan 2023,3.0,5.0,5.0,5.0,4.0,5.0,5.0,Very good... Very very good working,Good....
Area Manager,Hyderabad,,,4 Jun 2020,5.0,3.0,3.0,1.0,1.0,3.0,1.0,as a cco,no
Assistant Electrical Engineer,Howrah,,IT Network Department,6 Dec 2019,5.0,5.0,5.0,3.0,5.0,5.0,4.0,,
HOME APP.,Meghanicircal,,store Department,0 Dec 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,4.0,5.0,3.0,5.0,3.0,3.0,,
Seniar Officer,Greater Noida,Full Time,Strategic Management Department,3 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Conmany management work very excellent,All working great
Branch Product Trainer,Vijayawada,Full Time,Enterprise & B2B Sales Department,0 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Environment for work,Happy to work in LG learned many things
Shop Sales Executive,Delhi NCR,,Mobile Department,4 Oct 2019,5.0,5.0,4.0,5.0,5.0,4.0,5.0,It is best,"the company is open to New Innovation latest technology .I love this technology and company benefits ,working style"
Field Engineer,Chennai,,Field Service Engineer (CE) department Department,5 Jun 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,growth and increment are slow othervice everthing as fine,"Lg electronics is good company but it's depends upon working location
Any have thankyou soo much LG"
Sales Executive,Gudivada,,Sales Department,9 Oct 2019,4.0,2.0,4.0,2.0,3.0,4.0,3.0,I'm not satisfies working conditions,Good
Sales Executive,Chennai,,Retail & B2C Sales Department,8 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sunday no holiday,Nothing
Assistant Manager,Mumbai,,Enterprise & B2B Sales Department,0 Mar 2018,2.0,1.0,3.0,3.0,1.0,1.0,1.0,"Work life balance not there. Unwanted pressure .You will get all short of decease like blood pressure ,sugar ,migran all if you work here .",Work experience
Cnc Edm Machine Handling Cnc Wirecutting,Indore,,,5 Dec 2019,2.0,2.0,3.0,2.0,4.0,2.0,3.0,Yes,Ac maintenance
AC & Refrigeration Engineer,,,"Operations, Maintenance & Support Department",6 Mar 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Overall experience better and working culture good but workloadi more and late working hours.,"work-life balance not maintained, six day working"
Senior Engineer In Quality,Pune,,Quality Department,0 Apr 2019,4.0,2.0,3.0,4.0,4.0,3.0,3.0,,
Merchandiser,Nizamabad,Full Time,Nizamabad Department,4 Oct 2019,3.0,3.0,4.0,3.0,5.0,3.0,4.0,Good,English
Store Sales Executive,Gurgaon,Full Time,Sales Support & Operations Department,6 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sure,Yes
Electronics Communication Engineer,Ernakulam,,Electronics engineer Department,5 Oct 2019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Training,Travel job security
Warning: Maximum Length Reached,New Delhi,,After Sales Service & Repair Department,1 Feb 2022,5.0,4.0,5.0,5.0,4.0,4.0,4.0,Not good not good not bad....,satisfaction..
Senior Merchandiser,Madurai,,Marketing merchandiser Department,1 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice,No
Accountant,Jodhpur,,Account Department,8 Sep 2019,4.0,4.0,5.0,4.0,4.0,5.0,5.0,From lg we learns lot of,Job not convert into off role to on role
Customer Care Officer,"Chengalpattu, Tamil Nadu",,Customer Care Department,1 Jul 2022,4.0,3.0,4.0,2.0,2.0,4.0,3.0,Work satisfaction,Not for job security & salary benefits
Retail Sales Officer,,,Enterprise & B2B Sales Department,5 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,If you demonstrate innovative ideas that will be consider immediately.,Nothing dislike
Sales Executive,Kanpur,,,4 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Deputy General Manager,Pune Ranjangau,,Engineering Department,6 Jul 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
